Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
1,Ludvic Pitre,Manaless Dredge,,Lost,1,2,0,Robin Hartshorn,UWR Stoneblade,
1,Adam Prusa,RIP Control,,Lost,0,2,0,Jeremy Edwards,BR Reanimator,Tin Fins
1,Nick Ragazzo,Elves,,Won,2,0,0,Michael Swailes,Miracles,Daze
1,Steven Robbins,Burn,,Won,2,1,0,Steven Britton,Aluren,BUG
1,Brad Rutherford,Burn,,Lost,0,2,0,Jordan Aisaka,UWR Stoneblade,
1,Jason Schlieger,Czech Pile,,Won,2,0,0,Brian Bennett,OmniSneak,
1,Alex Scott,Death and Taxes,,Won,2,1,0,Elija Pfister,Merfolk,
1,Matt Stullick,Burn,,Lost,0,2,0,Dave Asbury,Turbo Depths,
1,Michael Swailes,Miracles,Daze,Lost,0,2,0,Nick Ragazzo,Elves,
1,Michael Tessier,Grixis Control,,Won,2,1,0,Aaron Writtenberry,BR Reanimator,
1,Patrick Tierney,RG Lands,,Lost,0,2,0,Tom Lynch,OmniSneak,
1,Nicholas Trettel,BUG Delver,,Won,2,1,0,Joseph Christensen,Death and Taxes,
1,Kelvin Wallace,Grixis Delver,,Won,2,0,0,Brandon Merkel,Death and Taxes,
1,Michael Wallio,Grixis Ninjas,,Lost,1,2,0,Mack Greene,Reanimator Depths,
1,Miles Wallio,Elves,,Won,2,1,0,Garth Brewe,UW Stoneblade,
1,Robert Waters,ANT,,Lost,1,2,0,Stuart Grinch,Wizards,
1,Trevor Watson,Death and Taxes,,Lost,1,2,0,Lee Hung Nguyen,Edlrazi,Post
1,Skyler Weinkauf,OmniSneak,,Won,2,1,0,Neil Henly,UWR Stoneblade,
1,Aaron Writtenberry,BR Reanimator,,Lost,1,2,0,Michael Tessier,Grixis Control,
1,Randy Yao,Elves,,Won,2,1,0,Cody Keiser,Reanimator,
1,Joseph Zimmerman,Manaless Dredge,,Lost,1,2,0,Chris Erickson,UW Foretold,
2,Jordan Aisaka,UWR Stoneblade,,Drew,1,1,0,Jason Schlieger,Czech Pile,
2,Dave Asbury,Turbo Depths,,Lost,1,2,0,Daniel Nguyen,BUG Control,
2,Chrissy Asquith,RG Lands,,Lost,1,2,0,Brad Rutherford,Burn,
2,Brian Bennett,OmniSneak,,Won,2,0,0,Adam Prusa,RIP Control,
2,Steven Boday,Burn,RW,Won,2,0,0,Trevor Watson,Death and Taxes,
2,Collin Brady,ANT,,Won,2,1,0,Joseph Zimmerman,Manaless Dredge,
2,Garth Brewe,UW Stoneblade,,Won,2,0,0,Dylan Jordan,High Tide,
2,Daniel Brittain,UWR Stoneblade,,Lost,1,2,0,Matt Stullick,Burn,
2,Steven Britton,Aluren,BUG,Won,2,1,0,Sheldon Dugas-mcclure,Eldrazi Taxes,
2,Joshua Bunnell,Enchantress,,Won,2,0,0,Mike Nause,ANT,
2,Joseph Christensen,Death and Taxes,,Won,2,1,0,Daniel Munoz,Pox,
2,Christopher Collado,UR Delver,,Won,2,0,0,Raul Mendoza,Burn,
2,John Donati,Death and Taxes,,Lost,0,2,0,Neil Henly,UWR Stoneblade,
2,Sheldon Dugas-mcclure,Eldrazi Taxes,,Lost,1,2,0,Steven Britton,Aluren,BUG
2,Jeremy Edwards,BR Reanimator,Tin Fins,Won,2,1,0,Stuart Grinch,Wizards,
2,Chris Erickson,UW Foretold,,Lost,1,2,0,Neil Hartman,Moon Stompy,
2,Isaac Espada,Burn,,Lost,0,2,0,Kelvin Wallace,Grixis Delver,
2,Christopher Fornace,Nic Fit,4c,Won,2,1,0,James Johnson,ANT,Entomb
2,Curtis Giese,Naya Blitz,,Won,2,1,0,James Gleixner,UWR Stoneblade,
2,James Gleixner,UWR Stoneblade,,Lost,1,2,0,Curtis Giese,Naya Blitz,
2,Mack Greene,Reanimator Depths,,Lost,1,2,0,Russell Martin,UWR Stoneblade,
2,Stuart Grinch,Wizards,,Lost,1,2,0,Jeremy Edwards,BR Reanimator,Tin Fins
2,Neil Hartman,Moon Stompy,,Won,2,1,0,Chris Erickson,UW Foretold,
2,Robin Hartshorn,UWR Stoneblade,,Lost,0,2,0,Steven Robbins,Burn,
2,Neil Henly,UWR Stoneblade,,Won,2,0,0,John Donati,Death and Taxes,
2,Justin Hrala,Eldrazi,,Lost,0,2,0,Gary Mcneely,Elves,
2,Samuel Hriljac,RIP Control,,Lost,1,2,0,Richard Neal,Czech Pile,
2,James Johnson,ANT,Entomb,Lost,1,2,0,Christopher Fornace,Nic Fit,4c
2,Dylan Jordan,High Tide,,Lost,0,2,0,Garth Brewe,UW Stoneblade,
2,Cody Keiser,Reanimator,,Lost,1,2,0,Ludvic Pitre,Manaless Dredge,
2,Mike Kiesel,UWR Stoneblade,,Lost,0,2,0,Michael Tessier,Grixis Control,
2,Vikram Kudva,Nic Fit,Junk,Lost,0,2,0,Daniel Naylor,BR Reanimator,
2,Tavis Levchak,Goblins,Rbw,Won,2,1,0,Brandon Merkel,Death and Taxes,
2,Bill Li,Death and Taxes,,Won,2,0,0,Lee Hung Nguyen,Edlrazi,Post
2,Timothy Li,Death and Taxes,,Won,2,1,0,Michael Swailes,Miracles,Daze
2,Rolf Ludviksen,BR Reanimator,,Lost,1,2,0,Elija Pfister,Merfolk,
2,Tom Lynch,OmniSneak,,Lost,0,2,0,Nicholas Trettel,BUG Delver,
2,Russell Martin,UWR Stoneblade,,Won,2,1,0,Mack Greene,Reanimator Depths,
2,Barbara Mccann,Merfolk,,Lost,0,2,0,Anthony Mendez,Burn,
2,Gary Mcneely,Elves,,Won,2,0,0,Justin Hrala,Eldrazi,
2,Anthony Mendez,Burn,,Won,2,0,0,Barbara Mccann,Merfolk,
2,Raul Mendoza,Burn,,Lost,0,2,0,Christopher Collado,UR Delver,
2,Brandon Merkel,Death and Taxes,,Lost,1,2,0,Tavis Levchak,Goblins,Rbw
2,Gabriel Michaels,Burn,,Lost,1,2,0,Randy Yao,Elves,
2,Daniel Munoz,Pox,,Lost,1,2,0,Joseph Christensen,Death and Taxes,
2,Mike Nause,ANT,,Lost,0,2,0,Joshua Bunnell,Enchantress,
2,Daniel Naylor,BR Reanimator,,Won,2,0,0,Vikram Kudva,Nic Fit,Junk
2,Richard Neal,Czech Pile,,Won,2,1,0,Samuel Hriljac,RIP Control,
2,Daniel Nguyen,BUG Control,,Won,2,1,0,Dave Asbury,Turbo Depths,
2,Lee Hung Nguyen,Edlrazi,Post,Lost,0,2,0,Bill Li,Death and Taxes,
2,Elija Pfister,Merfolk,,Won,2,1,0,Rolf Ludviksen,BR Reanimator,
2,Ludvic Pitre,Manaless Dredge,,Won,2,1,0,Cody Keiser,Reanimator,
2,Adam Prusa,RIP Control,,Lost,0,2,0,Brian Bennett,OmniSneak,
2,Nick Ragazzo,Elves,,Lost,0,2,0,Skyler Weinkauf,OmniSneak,
2,Steven Robbins,Burn,,Won,2,0,0,Robin Hartshorn,UWR Stoneblade,
2,Brad Rutherford,Burn,,Won,2,1,0,Chrissy Asquith,RG Lands,
2,Jason Schlieger,Czech Pile,,Drew,1,1,0,Jordan Aisaka,UWR Stoneblade,
2,Alex Scott,Death and Taxes,,Lost,0,2,0,Miles Wallio,Elves,
2,Matt Stullick,Burn,,Won,2,1,0,Daniel Brittain,UWR Stoneblade,
2,Michael Swailes,Miracles,Daze,Lost,1,2,0,Timothy Li,Death and Taxes,
2,Michael Tessier,Grixis Control,,Won,2,0,0,Mike Kiesel,UWR Stoneblade,
2,Patrick Tierney,RG Lands,,Won,2,0,0,Michael Wallio,Grixis Ninjas,
2,Nicholas Trettel,BUG Delver,,Won,2,0,0,Tom Lynch,OmniSneak,
2,Kelvin Wallace,Grixis Delver,,Won,2,0,0,Isaac Espada,Burn,
2,Michael Wallio,Grixis Ninjas,,Lost,0,2,0,Patrick Tierney,RG Lands,
2,Miles Wallio,Elves,,Won,2,0,0,Alex Scott,Death and Taxes,
2,Robert Waters,ANT,,Lost,0,2,0,Aaron Writtenberry,BR Reanimator,
2,Trevor Watson,Death and Taxes,,Lost,0,2,0,Steven Boday,Burn,RW
2,Skyler Weinkauf,OmniSneak,,Won,2,0,0,Nick Ragazzo,Elves,
2,Aaron Writtenberry,BR Reanimator,,Won,2,0,0,Robert Waters,ANT,
2,Randy Yao,Elves,,Won,2,1,0,Gabriel Michaels,Burn,
2,Joseph Zimmerman,Manaless Dredge,,Lost,1,2,0,Collin Brady,ANT,
3,Jordan Aisaka,UWR Stoneblade,,Won,2,0,0,Skyler Weinkauf,OmniSneak,
3,Dave Asbury,Turbo Depths,,Won,2,1,0,Collin Brady,ANT,
3,Chrissy Asquith,RG Lands,,Lost,1,2,0,Brandon Merkel,Death and Taxes,
3,Brian Bennett,OmniSneak,,Lost,0,2,0,Robin Hartshorn,UWR Stoneblade,
3,Steven Boday,Burn,RW,Won,2,1,0,Patrick Tierney,RG Lands,
3,Collin Brady,ANT,,Lost,1,2,0,Dave Asbury,Turbo Depths,
3,Garth Brewe,UW Stoneblade,,Lost,1,2,0,Elija Pfister,Merfolk,
3,Daniel Brittain,UWR Stoneblade,,Won,2,1,0,Dylan Jordan,High Tide,
3,Steven Britton,Aluren,BUG,Lost,1,2,0,Mike Kiesel,UWR Stoneblade,
3,Joshua Bunnell,Enchantress,,Lost,0,2,0,Tom Lynch,OmniSneak,
3,Joseph Christensen,Death and Taxes,,Won,2,1,0,Aaron Writtenberry,BR Reanimator,
3,Christopher Collado,UR Delver,,Won,2,1,0,Chris Erickson,UW Foretold,
3,John Donati,Death and Taxes,,Lost,0,2,0,Sheldon Dugas-mcclure,Eldrazi Taxes,
3,Sheldon Dugas-mcclure,Eldrazi Taxes,,Won,2,0,0,John Donati,Death and Taxes,
3,Jeremy Edwards,BR Reanimator,Tin Fins,Lost,0,2,0,Nicholas Trettel,BUG Delver,
3,Chris Erickson,UW Foretold,,Lost,1,2,0,Christopher Collado,UR Delver,
3,Isaac Espada,Burn,,Lost,0,2,0,Mack Greene,Reanimator Depths,
3,Christopher Fornace,Nic Fit,4c,Drew,1,1,0,Russell Martin,UWR Stoneblade,
3,Curtis Giese,Naya Blitz,,Lost,1,2,0,Richard Neal,Czech Pile,
3,James Gleixner,UWR Stoneblade,,Won,2,1,0,Justin Hrala,Eldrazi,
3,Mack Greene,Reanimator Depths,,Won,2,0,0,Isaac Espada,Burn,
3,Stuart Grinch,Wizards,,Lost,1,2,0,James Johnson,ANT,Entomb
3,Neil Hartman,Moon Stompy,,Lost,0,2,0,Steven Robbins,Burn,
3,Robin Hartshorn,UWR Stoneblade,,Won,2,0,0,Brian Bennett,OmniSneak,
3,Neil Henly,UWR Stoneblade,,Won,2,1,0,Brad Rutherford,Burn,
3,Justin Hrala,Eldrazi,,Lost,1,2,0,James Gleixner,UWR Stoneblade,
3,Samuel Hriljac,RIP Control,,Won,2,1,0,Tavis Levchak,Goblins,Rbw
3,James Johnson,ANT,Entomb,Won,2,1,0,Stuart Grinch,Wizards,
3,Dylan Jordan,High Tide,,Lost,1,2,0,Daniel Brittain,UWR Stoneblade,
3,Cody Keiser,Reanimator,,Won,2,1,0,Daniel Munoz,Pox,
3,Mike Kiesel,UWR Stoneblade,,Won,2,1,0,Steven Britton,Aluren,BUG
3,Vikram Kudva,Nic Fit,Junk,Won,2,1,0,Trevor Watson,Death and Taxes,
3,Tavis Levchak,Goblins,Rbw,Lost,1,2,0,Samuel Hriljac,RIP Control,
3,Bill Li,Death and Taxes,,Won,2,0,0,Miles Wallio,Elves,
3,Timothy Li,Death and Taxes,,Won,2,1,0,Daniel Naylor,BR Reanimator,
3,Rolf Ludviksen,BR Reanimator,,Won,2,0,0,Joseph Zimmerman,Manaless Dredge,
3,Tom Lynch,OmniSneak,,Won,2,0,0,Joshua Bunnell,Enchantress,
3,Russell Martin,UWR Stoneblade,,Drew,1,1,0,Christopher Fornace,Nic Fit,4c
3,Barbara Mccann,Merfolk,,Lost,0,2,0,Jason Schlieger,Czech Pile,
3,Gary Mcneely,Elves,,Lost,0,2,0,Anthony Mendez,Burn,
3,Anthony Mendez,Burn,,Won,2,0,0,Gary Mcneely,Elves,
3,Raul Mendoza,Burn,,Won,2,0,0,Robert Waters,ANT,
3,Brandon Merkel,Death and Taxes,,Won,2,1,0,Chrissy Asquith,RG Lands,
3,Gabriel Michaels,Burn,,Lost,0,2,0,Nick Ragazzo,Elves,
3,Daniel Munoz,Pox,,Lost,1,2,0,Cody Keiser,Reanimator,
3,Mike Nause,ANT,,Won,2,1,0,Adam Prusa,RIP Control,
3,Daniel Naylor,BR Reanimator,,Lost,1,2,0,Timothy Li,Death and Taxes,
3,Richard Neal,Czech Pile,,Won,2,1,0,Curtis Giese,Naya Blitz,
3,Daniel Nguyen,BUG Control,,Lost,1,2,0,Kelvin Wallace,Grixis Delver,
3,Lee Hung Nguyen,Edlrazi,Post,Won,2,1,0,Ludvic Pitre,Manaless Dredge,
3,Elija Pfister,Merfolk,,Won,2,1,0,Garth Brewe,UW Stoneblade,
3,Ludvic Pitre,Manaless Dredge,,Lost,1,2,0,Lee Hung Nguyen,Edlrazi,Post
3,Adam Prusa,RIP Control,,Lost,1,2,0,Mike Nause,ANT,
3,Nick Ragazzo,Elves,,Won,2,0,0,Gabriel Michaels,Burn,
3,Steven Robbins,Burn,,Won,2,0,0,Neil Hartman,Moon Stompy,
3,Brad Rutherford,Burn,,Lost,1,2,0,Neil Henly,UWR Stoneblade,
3,Jason Schlieger,Czech Pile,,Won,2,0,0,Barbara Mccann,Merfolk,
3,Alex Scott,Death and Taxes,,Won,2,0,0,Matt Stullick,Burn,
3,Matt Stullick,Burn,,Lost,0,2,0,Alex Scott,Death and Taxes,
3,Michael Tessier,Grixis Control,,Won,2,1,0,Randy Yao,Elves,
3,Patrick Tierney,RG Lands,,Lost,1,2,0,Steven Boday,Burn,RW
3,Nicholas Trettel,BUG Delver,,Won,2,0,0,Jeremy Edwards,BR Reanimator,Tin Fins
3,Kelvin Wallace,Grixis Delver,,Won,2,1,0,Daniel Nguyen,BUG Control,
3,Miles Wallio,Elves,,Lost,0,2,0,Bill Li,Death and Taxes,
3,Robert Waters,ANT,,Lost,0,2,0,Raul Mendoza,Burn,
3,Trevor Watson,Death and Taxes,,Lost,1,2,0,Vikram Kudva,Nic Fit,Junk
3,Skyler Weinkauf,OmniSneak,,Lost,0,2,0,Jordan Aisaka,UWR Stoneblade,
3,Aaron Writtenberry,BR Reanimator,,Lost,1,2,0,Joseph Christensen,Death and Taxes,
3,Randy Yao,Elves,,Lost,1,2,0,Michael Tessier,Grixis Control,
3,Joseph Zimmerman,Manaless Dredge,,Lost,0,2,0,Rolf Ludviksen,BR Reanimator,
4,Jordan Aisaka,UWR Stoneblade,,Won,2,0,0,Russell Martin,UWR Stoneblade,
4,Dave Asbury,Turbo Depths,,Won,2,0,0,Steven Boday,Burn,RW
4,Chrissy Asquith,RG Lands,,Lost,0,2,0,Adam Prusa,RIP Control,
4,Brian Bennett,OmniSneak,,Lost,0,2,0,Collin Brady,ANT,
4,Steven Boday,Burn,RW,Lost,0,2,0,Dave Asbury,Turbo Depths,
4,Collin Brady,ANT,,Won,2,0,0,Brian Bennett,OmniSneak,
4,Garth Brewe,UW Stoneblade,,Lost,0,2,0,James Gleixner,UWR Stoneblade,
4,Daniel Brittain,UWR Stoneblade,,Won,2,0,0,Gary Mcneely,Elves,
4,Steven Britton,Aluren,BUG,Lost,1,2,0,Stuart Grinch,Wizards,
4,Joshua Bunnell,Enchantress,,Won,2,0,0,Chris Erickson,UW Foretold,
4,Joseph Christensen,Death and Taxes,,Lost,0,2,0,Lee Hung Nguyen,Edlrazi,Post
4,Christopher Collado,UR Delver,,Lost,0,2,0,Nick Ragazzo,Elves,
4,John Donati,Death and Taxes,,Won,2,0,0,Trevor Watson,Death and Taxes,
4,Sheldon Dugas-mcclure,Eldrazi Taxes,,Won,2,0,0,Michael Wallio,Grixis Ninjas,
4,Jeremy Edwards,BR Reanimator,Tin Fins,Won,2,0,0,Tom Lynch,OmniSneak,
4,Chris Erickson,UW Foretold,,Lost,0,2,0,Joshua Bunnell,Enchantress,
4,Isaac Espada,Burn,,Won,2,1,0,Daniel Munoz,Pox,
4,Christopher Fornace,Nic Fit,4c,Lost,1,2,0,Curtis Giese,Naya Blitz,
4,Curtis Giese,Naya Blitz,,Won,2,1,0,Christopher Fornace,Nic Fit,4c
4,James Gleixner,UWR Stoneblade,,Won,2,0,0,Garth Brewe,UW Stoneblade,
4,Mack Greene,Reanimator Depths,,Lost,1,2,0,Daniel Nguyen,BUG Control,
4,Stuart Grinch,Wizards,,Won,2,1,0,Steven Britton,Aluren,BUG
4,Neil Hartman,Moon Stompy,,Won,2,1,0,Samuel Hriljac,RIP Control,
4,Robin Hartshorn,UWR Stoneblade,,Lost,1,2,0,Skyler Weinkauf,OmniSneak,
4,Neil Henly,UWR Stoneblade,,Lost,0,2,0,Alex Scott,Death and Taxes,
4,Justin Hrala,Eldrazi,,Won,2,0,0,Brandon Merkel,Death and Taxes,
4,Samuel Hriljac,RIP Control,,Lost,1,2,0,Neil Hartman,Moon Stompy,
4,James Johnson,ANT,Entomb,Won,2,0,0,Randy Yao,Elves,
4,Dylan Jordan,High Tide,,Lost,1,2,0,Joseph Zimmerman,Manaless Dredge,
4,Cody Keiser,Reanimator,,Won,2,0,0,Matt Stullick,Burn,
4,Mike Kiesel,UWR Stoneblade,,Won,2,0,0,Elija Pfister,Merfolk,
4,Vikram Kudva,Nic Fit,Junk,Lost,0,2,0,Mike Nause,ANT,
4,Tavis Levchak,Goblins,Rbw,Lost,0,2,0,Aaron Writtenberry,BR Reanimator,
4,Bill Li,Death and Taxes,,Lost,0,2,0,Richard Neal,Czech Pile,
4,Timothy Li,Death and Taxes,,Won,2,0,0,Miles Wallio,Elves,
4,Rolf Ludviksen,BR Reanimator,,Lost,1,2,0,Daniel Naylor,BR Reanimator,
4,Tom Lynch,OmniSneak,,Lost,0,2,0,Jeremy Edwards,BR Reanimator,Tin Fins
4,Russell Martin,UWR Stoneblade,,Lost,0,2,0,Jordan Aisaka,UWR Stoneblade,
4,Barbara Mccann,Merfolk,,Lost,0,2,0,Raul Mendoza,Burn,
4,Gary Mcneely,Elves,,Lost,0,2,0,Daniel Brittain,UWR Stoneblade,
4,Anthony Mendez,Burn,,Won,2,0,0,Michael Tessier,Grixis Control,
4,Raul Mendoza,Burn,,Won,2,0,0,Barbara Mccann,Merfolk,
4,Brandon Merkel,Death and Taxes,,Lost,0,2,0,Justin Hrala,Eldrazi,
4,Gabriel Michaels,Burn,,Lost,0,2,0,Brad Rutherford,Burn,
4,Daniel Munoz,Pox,,Lost,1,2,0,Isaac Espada,Burn,
4,Mike Nause,ANT,,Won,2,0,0,Vikram Kudva,Nic Fit,Junk
4,Daniel Naylor,BR Reanimator,,Won,2,1,0,Rolf Ludviksen,BR Reanimator,
4,Richard Neal,Czech Pile,,Won,2,0,0,Bill Li,Death and Taxes,
4,Daniel Nguyen,BUG Control,,Won,2,1,0,Mack Greene,Reanimator Depths,
4,Lee Hung Nguyen,Edlrazi,Post,Won,2,0,0,Joseph Christensen,Death and Taxes,
4,Elija Pfister,Merfolk,,Lost,0,2,0,Mike Kiesel,UWR Stoneblade,
4,Ludvic Pitre,Manaless Dredge,,Lost,0,2,0,Patrick Tierney,RG Lands,
4,Adam Prusa,RIP Control,,Won,2,0,0,Chrissy Asquith,RG Lands,
4,Nick Ragazzo,Elves,,Won,2,0,0,Christopher Collado,UR Delver,
4,Steven Robbins,Burn,,Lost,0,2,0,Kelvin Wallace,Grixis Delver,
4,Brad Rutherford,Burn,,Won,2,0,0,Gabriel Michaels,Burn,
4,Jason Schlieger,Czech Pile,,Won,2,0,0,Nicholas Trettel,BUG Delver,
4,Alex Scott,Death and Taxes,,Won,2,0,0,Neil Henly,UWR Stoneblade,
4,Matt Stullick,Burn,,Lost,0,2,0,Cody Keiser,Reanimator,
4,Michael Tessier,Grixis Control,,Lost,0,2,0,Anthony Mendez,Burn,
4,Patrick Tierney,RG Lands,,Won,2,0,0,Ludvic Pitre,Manaless Dredge,
4,Nicholas Trettel,BUG Delver,,Lost,0,2,0,Jason Schlieger,Czech Pile,
4,Kelvin Wallace,Grixis Delver,,Won,2,0,0,Steven Robbins,Burn,
4,Michael Wallio,Grixis Ninjas,,Lost,0,2,0,Sheldon Dugas-mcclure,Eldrazi Taxes,
4,Miles Wallio,Elves,,Lost,0,2,0,Timothy Li,Death and Taxes,
4,Trevor Watson,Death and Taxes,,Lost,0,2,0,John Donati,Death and Taxes,
4,Skyler Weinkauf,OmniSneak,,Won,2,1,0,Robin Hartshorn,UWR Stoneblade,
4,Aaron Writtenberry,BR Reanimator,,Won,2,0,0,Tavis Levchak,Goblins,Rbw
4,Randy Yao,Elves,,Lost,0,2,0,James Johnson,ANT,Entomb
4,Joseph Zimmerman,Manaless Dredge,,Won,2,1,0,Dylan Jordan,High Tide,
5,Jordan Aisaka,UWR Stoneblade,,Lost,1,2,0,Alex Scott,Death and Taxes,
5,Dave Asbury,Turbo Depths,,Lost,0,2,0,Michael Tessier,Grixis Control,
5,Chrissy Asquith,RG Lands,,Lost,0,2,0,Joseph Zimmerman,Manaless Dredge,
5,Brian Bennett,OmniSneak,,Won,2,0,0,Gabriel Michaels,Burn,
5,Steven Boday,Burn,RW,Won,2,0,0,Elija Pfister,Merfolk,
5,Collin Brady,ANT,,Won,2,0,0,Mack Greene,Reanimator Depths,
5,Daniel Brittain,UWR Stoneblade,,Won,2,1,0,Steven Robbins,Burn,
5,Steven Britton,Aluren,BUG,Won,2,0,0,Rolf Ludviksen,BR Reanimator,
5,Joshua Bunnell,Enchantress,,Lost,1,2,0,Christopher Collado,UR Delver,
5,Joseph Christensen,Death and Taxes,,Lost,1,2,0,Gary Mcneely,Elves,
5,Christopher Collado,UR Delver,,Won,2,1,0,Joshua Bunnell,Enchantress,
5,John Donati,Death and Taxes,,Won,2,1,0,Adam Prusa,RIP Control,
5,Sheldon Dugas-mcclure,Eldrazi Taxes,,Lost,0,2,0,Justin Hrala,Eldrazi,
5,Jeremy Edwards,BR Reanimator,Tin Fins,Won,2,1,0,James Johnson,ANT,Entomb
5,Isaac Espada,Burn,,Won,2,0,0,Brad Rutherford,Burn,
5,Christopher Fornace,Nic Fit,4c,Won,2,0,0,James Gleixner,UWR Stoneblade,
5,Curtis Giese,Naya Blitz,,Drew,1,1,0,Skyler Weinkauf,OmniSneak,
5,James Gleixner,UWR Stoneblade,,Lost,0,2,0,Christopher Fornace,Nic Fit,4c
5,Mack Greene,Reanimator Depths,,Lost,0,2,0,Collin Brady,ANT,
5,Stuart Grinch,Wizards,,Lost,1,2,0,Randy Yao,Elves,
5,Neil Hartman,Moon Stompy,,Won,2,0,0,Nick Ragazzo,Elves,
5,Robin Hartshorn,UWR Stoneblade,,Lost,0,2,0,Russell Martin,UWR Stoneblade,
5,Justin Hrala,Eldrazi,,Won,2,0,0,Sheldon Dugas-mcclure,Eldrazi Taxes,
5,Samuel Hriljac,RIP Control,,Lost,1,2,0,Daniel Naylor,BR Reanimator,
