Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
3,Chris Erickson,Sneak and Show,,Won,2,1,0,James Johnson,RUG Delver,
3,Zac Forshee,ANT,,Won,2,0,0,Zach Lincoln,RG Lands,RGb
3,Jesse Hampton,Miracles,,Won,2,0,0,Alex Kibner,Infect,
3,Matt Hansen,Deathblade,,Won,2,1,0,Aaron Crosett,ANT,
3,Ethan Heilicher,Miracles,,Lost,1,2,0,Shawn Yu,Miracles,
3,Neil Henly,Shardless Bant,,Won,2,1,0,Solomon Ossa,Grixis Delver,
3,James Johnson,RUG Delver,,Lost,1,2,0,Chris Erickson,Sneak and Show,
3,Alex Kibner,Infect,,Lost,0,2,0,Jesse Hampton,Miracles,
3,Mike Kiesel,Miracles,,Won,2,0,0,David Scott,Miracles,
3,Jeff Kinsey,Death and Taxes,,Lost,1,2,0,Peter Cottell,BUG Lands,
3,Riley Klinger,Deathblade,,Won,2,1,0,Kris Williams,Eldrazi,
3,Frank Lepore,Sylvan Plug,,Lost,1,2,0,Dylan Petter,Miracles,
3,Bill Li,Death and Taxes,,Lost,1,2,0,Chad Warford,Tin Fins,
3,Zach Lincoln,RG Lands,RGb,Lost,0,2,0,Zac Forshee,ANT,
3,Russell Martin,Eldrazi,,Won,2,1,0,Tim Stone,Death and Taxes,
3,Brenden Mcbain,Imperial Painter,RW,Won,2,0,0,Bobby Dygert,Angel Stompy,
3,Erik Mickel,Sneak and Show,,Lost,1,2,0,Andy Stowell,Eldrazi,
3,Greg Mitchell,Miracles,,Won,2,1,0,James Wade,Deathblade,
3,Josh Monks,Death and Taxes,,Won,2,1,0,Jon Barber,Shardless BUG,
3,Michael Nixon,Miracles,,Won,2,1,0,Joseph Chlebouski,Nic Fit,BUG Pod
3,Solomon Ossa,Grixis Delver,,Lost,1,2,0,Neil Henly,Shardless Bant,
3,Dylan Petter,Miracles,,Won,2,1,0,Frank Lepore,Sylvan Plug,
3,Adam Prusa,ANT,,Won,2,1,0,Luke Westerburg,Omniscience,UB
3,David Scott,Miracles,,Lost,0,2,0,Mike Kiesel,Miracles,
3,Peter Smutko,UWR Vial,,Lost,0,2,0,Timothy Wilder,Miracles,
3,Karl Spreine,Grixis Delver,,Lost,0,2,0,Liam Tyrrell,RUG Delver,
3,Tim Stone,Death and Taxes,,Lost,1,2,0,Russell Martin,Eldrazi,
3,Andy Stowell,Eldrazi,,Won,2,1,0,Erik Mickel,Sneak and Show,
3,Liam Tyrrell,RUG Delver,,Won,2,0,0,Karl Spreine,Grixis Delver,
3,James Wade,Deathblade,,Lost,1,2,0,Greg Mitchell,Miracles,
3,Chad Warford,Tin Fins,,Won,2,1,0,Bill Li,Death and Taxes,
3,Luke Westerburg,Omniscience,UB,Lost,1,2,0,Adam Prusa,ANT,
3,Timothy Wilder,Miracles,,Won,2,0,0,Peter Smutko,UWR Vial,
3,Kris Williams,Eldrazi,,Lost,1,2,0,Riley Klinger,Deathblade,
3,Shawn Yu,Miracles,,Won,2,1,0,Ethan Heilicher,Miracles,
4,Jon Barber,Shardless BUG,,Won,2,0,0,Jeremy Edwards,Eldrazi,UW
4,Daniel Brittain,Grixis Delver,,Won,2,0,0,Jesse Hampton,Miracles,
4,Joseph Chlebouski,Nic Fit,BUG Pod,Lost,1,2,0,James Wade,Deathblade,
4,Thomas Cornett,RUG Delver,,Lost,0,2,0,Chad Warford,Tin Fins,
4,Peter Cottell,BUG Lands,,Lost,0,2,0,Russell Martin,Eldrazi,
4,Willy Donaldson,RG Lands,,Lost,0,2,0,Greg Mitchell,Miracles,
4,Jeremy Edwards,Eldrazi,UW,Lost,0,2,0,Jon Barber,Shardless BUG,
4,Chris Erickson,Sneak and Show,,Won,2,1,0,Neil Henly,Shardless Bant,
4,Zac Forshee,ANT,,Won,2,0,0,Brenden Mcbain,Imperial Painter,RW
4,Jesse Hampton,Miracles,,Lost,0,2,0,Daniel Brittain,Grixis Delver,
4,Matt Hansen,Deathblade,,Won,2,1,0,Frank Lepore,Sylvan Plug,
4,Ethan Heilicher,Miracles,,Won,2,0,0,Solomon Ossa,Grixis Delver,
4,Neil Henly,Shardless Bant,,Lost,1,2,0,Chris Erickson,Sneak and Show,
4,James Johnson,RUG Delver,,Lost,1,2,0,Kris Williams,Eldrazi,
4,Alex Kibner,Infect,,Won,2,1,0,Bill Li,Death and Taxes,
4,Mike Kiesel,Miracles,,Won,2,0,0,Josh Monks,Death and Taxes,
4,Jeff Kinsey,Death and Taxes,,Lost,0,2,0,Adam Prusa,ANT,
4,Riley Klinger,Deathblade,,Won,2,0,0,Dylan Petter,Miracles,
4,Frank Lepore,Sylvan Plug,,Lost,1,2,0,Matt Hansen,Deathblade,
4,Bill Li,Death and Taxes,,Lost,1,2,0,Alex Kibner,Infect,
4,Zach Lincoln,RG Lands,RGb,Won,2,1,0,Erik Mickel,Sneak and Show,
4,Russell Martin,Eldrazi,,Won,2,0,0,Peter Cottell,BUG Lands,
4,Brenden Mcbain,Imperial Painter,RW,Lost,0,2,0,Zac Forshee,ANT,
4,Erik Mickel,Sneak and Show,,Lost,1,2,0,Zach Lincoln,RG Lands,RGb
4,Greg Mitchell,Miracles,,Won,2,0,0,Willy Donaldson,RG Lands,
4,Josh Monks,Death and Taxes,,Lost,0,2,0,Mike Kiesel,Miracles,
4,Michael Nixon,Miracles,,Won,2,0,0,Tim Stone,Death and Taxes,
4,Solomon Ossa,Grixis Delver,,Lost,0,2,0,Ethan Heilicher,Miracles,
4,Dylan Petter,Miracles,,Lost,0,2,0,Riley Klinger,Deathblade,
4,Adam Prusa,ANT,,Won,2,0,0,Jeff Kinsey,Death and Taxes,
4,David Scott,Miracles,,Won,2,1,0,Liam Tyrrell,RUG Delver,
4,Peter Smutko,UWR Vial,,Won,2,0,0,Luke Westerburg,Omniscience,UB
4,Karl Spreine,Grixis Delver,,Lost,0,2,0,Andy Stowell,Eldrazi,
4,Tim Stone,Death and Taxes,,Lost,0,2,0,Michael Nixon,Miracles,
4,Andy Stowell,Eldrazi,,Won,2,0,0,Karl Spreine,Grixis Delver,
4,Liam Tyrrell,RUG Delver,,Lost,1,2,0,David Scott,Miracles,
4,James Wade,Deathblade,,Won,2,1,0,Joseph Chlebouski,Nic Fit,BUG Pod
4,Chad Warford,Tin Fins,,Won,2,0,0,Thomas Cornett,RUG Delver,
4,Luke Westerburg,Omniscience,UB,Lost,0,2,0,Peter Smutko,UWR Vial,
4,Timothy Wilder,Miracles,,Lost,1,2,0,Shawn Yu,Miracles,
4,Kris Williams,Eldrazi,,Won,2,1,0,James Johnson,RUG Delver,
4,Shawn Yu,Miracles,,Won,2,1,0,Timothy Wilder,Miracles,
5,Jon Barber,Shardless BUG,,Won,2,0,0,Adam Prusa,ANT,
5,Daniel Brittain,Grixis Delver,,Lost,0,2,0,Greg Mitchell,Miracles,
5,Joseph Chlebouski,Nic Fit,BUG Pod,Lost,0,2,0,Zach Lincoln,RG Lands,RGb
5,Thomas Cornett,RUG Delver,,Lost,1,2,0,Peter Smutko,UWR Vial,
5,Peter Cottell,BUG Lands,,Won,2,0,0,Chris Erickson,Sneak and Show,
5,Willy Donaldson,RG Lands,,Won,2,0,0,Jeremy Edwards,Eldrazi,UW
5,Jeremy Edwards,Eldrazi,UW,Lost,0,2,0,Willy Donaldson,RG Lands,
5,Chris Erickson,Sneak and Show,,Lost,0,2,0,Peter Cottell,BUG Lands,
5,Zac Forshee,ANT,,Won,2,0,0,Matt Hansen,Deathblade,
5,Matt Hansen,Deathblade,,Lost,0,2,0,Zac Forshee,ANT,
5,Ethan Heilicher,Miracles,,Lost,0,2,0,Timothy Wilder,Miracles,
5,Neil Henly,Shardless Bant,,Won,2,1,0,James Wade,Deathblade,
5,Alex Kibner,Infect,,Lost,0,2,0,Kris Williams,Eldrazi,
5,Mike Kiesel,Miracles,,ID,1,1,0,Russell Martin,Eldrazi,
5,Jeff Kinsey,Death and Taxes,,Won,2,1,0,Andy Stowell,Eldrazi,
5,Riley Klinger,Deathblade,,Lost,0,2,0,Shawn Yu,Miracles,
5,Zach Lincoln,RG Lands,RGb,Won,2,0,0,Joseph Chlebouski,Nic Fit,BUG Pod
5,Russell Martin,Eldrazi,,ID,1,1,0,Mike Kiesel,Miracles,
5,Brenden Mcbain,Imperial Painter,RW,Won,2,0,0,Dylan Petter,Miracles,
5,Erik Mickel,Sneak and Show,,Won,2,1,0,Luke Westerburg,Omniscience,UB
5,Greg Mitchell,Miracles,,Won,2,0,0,Daniel Brittain,Grixis Delver,
5,Josh Monks,Death and Taxes,,Won,2,1,0,Chad Warford,Tin Fins,
5,Michael Nixon,Miracles,,Lost,0,2,0,David Scott,Miracles,
5,Dylan Petter,Miracles,,Lost,0,2,0,Brenden Mcbain,Imperial Painter,RW
5,Adam Prusa,ANT,,Lost,0,2,0,Jon Barber,Shardless BUG,
5,David Scott,Miracles,,Won,2,0,0,Michael Nixon,Miracles,
5,Peter Smutko,UWR Vial,,Won,2,1,0,Thomas Cornett,RUG Delver,
5,Tim Stone,Death and Taxes,,Won,2,0,0,Liam Tyrrell,RUG Delver,
5,Andy Stowell,Eldrazi,,Lost,1,2,0,Jeff Kinsey,Death and Taxes,
5,Liam Tyrrell,RUG Delver,,Lost,0,2,0,Tim Stone,Death and Taxes,
5,James Wade,Deathblade,,Lost,1,2,0,Neil Henly,Shardless Bant,
5,Chad Warford,Tin Fins,,Lost,1,2,0,Josh Monks,Death and Taxes,
5,Luke Westerburg,Omniscience,UB,Lost,1,2,0,Erik Mickel,Sneak and Show,
5,Timothy Wilder,Miracles,,Won,2,0,0,Ethan Heilicher,Miracles,
5,Kris Williams,Eldrazi,,Won,2,0,0,Alex Kibner,Infect,
5,Shawn Yu,Miracles,,Won,2,0,0,Riley Klinger,Deathblade,
6,Jon Barber,Shardless BUG,,ID,1,1,0,Peter Cottell,BUG Lands,
6,Daniel Brittain,Grixis Delver,,Won,2,1,0,Willy Donaldson,RG Lands,
6,Peter Cottell,BUG Lands,,ID,1,1,0,Jon Barber,Shardless BUG,
6,Willy Donaldson,RG Lands,,Lost,1,2,0,Daniel Brittain,Grixis Delver,
6,Jeremy Edwards,Eldrazi,UW,Lost,0,2,0,Brenden Mcbain,Imperial Painter,RW
6,Chris Erickson,Sneak and Show,,Lost,1,2,0,Timothy Wilder,Miracles,
6,Zac Forshee,ANT,,Lost,0,2,0,Jeff Kinsey,Death and Taxes,
6,Neil Henly,Shardless Bant,,Won,2,1,0,Chad Warford,Tin Fins,
6,Mike Kiesel,Miracles,,ID,1,1,0,Greg Mitchell,Miracles,
6,Jeff Kinsey,Death and Taxes,,Won,2,0,0,Zac Forshee,ANT,
6,Riley Klinger,Deathblade,,Won,2,0,0,Michael Nixon,Miracles,
6,Zach Lincoln,RG Lands,RGb,Won,2,0,0,Liam Tyrrell,RUG Delver,
6,Russell Martin,Eldrazi,,ID,1,1,0,Josh Monks,Death and Taxes,
6,Brenden Mcbain,Imperial Painter,RW,Won,2,0,0,Jeremy Edwards,Eldrazi,UW
6,Erik Mickel,Sneak and Show,,Lost,1,2,0,Dylan Petter,Miracles,
6,Greg Mitchell,Miracles,,ID,1,1,0,Mike Kiesel,Miracles,
6,Josh Monks,Death and Taxes,,ID,1,1,0,Russell Martin,Eldrazi,
6,Michael Nixon,Miracles,,Lost,0,2,0,Riley Klinger,Deathblade,
6,Dylan Petter,Miracles,,Won,2,1,0,Erik Mickel,Sneak and Show,
6,Adam Prusa,ANT,,Lost,1,2,0,Kris Williams,Eldrazi,
6,David Scott,Miracles,,ID,1,1,0,Shawn Yu,Miracles,
6,Peter Smutko,UWR Vial,,Won,2,1,0,Tim Stone,Death and Taxes,
6,Tim Stone,Death and Taxes,,Lost,1,2,0,Peter Smutko,UWR Vial,
6,Liam Tyrrell,RUG Delver,,Lost,0,2,0,Zach Lincoln,RG Lands,RGb
6,Chad Warford,Tin Fins,,Lost,1,2,0,Neil Henly,Shardless Bant,
6,Timothy Wilder,Miracles,,Won,2,1,0,Chris Erickson,Sneak and Show,
6,Kris Williams,Eldrazi,,Won,2,1,0,Adam Prusa,ANT,
6,Shawn Yu,Miracles,,ID,1,1,0,David Scott,Miracles,
Q,Jon Barber,Shardless BUG,,Won,2,1,0,Peter Cottell,BUG Lands,
Q,Peter Cottell,BUG Lands,,Lost,1,2,0,Jon Barber,Shardless BUG,
Q,Mike Kiesel,Miracles,,Lost,1,2,0,David Scott,Miracles,
Q,Russell Martin,Eldrazi,,Lost,0,2,0,Shawn Yu,Miracles,
Q,Greg Mitchell,Miracles,,Won,2,1,0,Josh Monks,Death and Taxes,
Q,Josh Monks,Death and Taxes,,Lost,1,2,0,Greg Mitchell,Miracles,
Q,David Scott,Miracles,,Won,2,1,0,Mike Kiesel,Miracles,
Q,Shawn Yu,Miracles,,Won,2,0,0,Russell Martin,Eldrazi,
S,Jon Barber,Shardless BUG,,Won,2,0,0,David Scott,Miracles,
S,Greg Mitchell,Miracles,,Lost,0,2,0,Shawn Yu,Miracles,
S,David Scott,Miracles,,Lost,0,2,0,Jon Barber,Shardless BUG,
S,Shawn Yu,Miracles,,Won,2,0,0,Greg Mitchell,Miracles,
F,Jon Barber,Shardless BUG,,Won,2,1,0,Shawn Yu,Miracles,
F,Shawn Yu,Miracles,,Lost,1,2,0,Jon Barber,Shardless BUG,
