Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
1,Vikram Kudva,Nic Fit,Junk,Won,2,1,0,Matthew Staver,4c Loam,
1,Thomas Lancaster,Infect,,Lost,0,2,0,Miles Wallio,Elves,
1,Kevin Lavery,Bant Deathblade,,Won,2,1,0,Stephen Williams,Mono Blue Control,
1,Daniel Martinez,BR Reanimator,,Won,2,0,0,Trevor Strobeck,All Spells,
1,Scott Masterson,Infect,,Lost,1,2,0,Isaac Espada,Burn,
1,Rudy Maynard,4c Loam,,Lost,1,2,0,Ian Davis,Reanimator,BUG
1,Brenden Mcbain,Food Chain,,Won,2,1,0,Peter Smutko,RG Lands,
1,Jake Mccune,Jund,,Won,2,0,0,Percy Fang,BUG Delver,
1,Gary Mcneely,Elves,,Won,2,1,0,Charles Wong,Sneak and Show,
1,Greg Mitchell,Grixis Delver,,Won,2,1,0,Michael Nixon,BUG Midrange,
1,Josh Monks,Death and Taxes,,Won,2,1,0,Mack Greene,BR Reanimator,
1,William Myers,Sneak and Show,,Lost,1,2,0,James Helms,4c Loam,
1,Mike Nause,Death and Taxes,,Lost,1,2,0,Michael Wallio,Grixis Delver,
1,Richard Neal,Bant Deathblade,,Won,2,1,0,Sean Catanese,BUG Vial,
1,Daniel Nguyen,Landstill,UB,Lost,0,2,0,Jacob Roberts,Death and Taxes,
1,Lee Hung Nguyen,Eldrazi,,Won,2,1,0,Hunter Sinclair,UR Delver,
1,Michael Nixon,BUG Midrange,,Lost,1,2,0,Greg Mitchell,Grixis Delver,
1,Jacob Ohlde,Burn,,Won,2,1,0,Blake Johnston,Pox,BG
1,Generie Marc Peco,RG Lands,,Won,2,1,0,Kris Williams,BUG Delver,
1,Adam Prusa,RIP Control,,Won,2,0,0,Michael Chonka,BR Reanimator,
1,Steven Robbins,Burn,,Lost,0,2,0,Alex Staver,RG Lands,
1,Jacob Roberts,Death and Taxes,,Won,2,0,0,Daniel Nguyen,Landstill,UB
1,Alex Scott,Deadguy Ale,,Lost,1,2,0,Patrick Tierney,ANT,
1,David Scott,TES,,Lost,1,2,0,Neil Henly,UWR Stoneblade,
1,Hunter Sinclair,UR Delver,,Lost,1,2,0,Lee Hung Nguyen,Eldrazi,
1,Peter Smutko,RG Lands,,Lost,1,2,0,Brenden Mcbain,Food Chain,
1,Karl Spreine,Sneak and Show,,Won,2,1,0,Milan Fillipi,BUG Delver,
1,Alex Staver,RG Lands,,Won,2,0,0,Steven Robbins,Burn,
1,Matthew Staver,4c Loam,,Lost,1,2,0,Vikram Kudva,Nic Fit,Junk
1,Trevor Strobeck,All Spells,,Lost,0,2,0,Daniel Martinez,BR Reanimator,
1,Patrick Tierney,ANT,,Won,2,1,0,Alex Scott,Deadguy Ale,
1,Eli Tripoli,Manaless Dredge,,Lost,1,2,0,Jarrod Hamerly,Grixis Delver,
1,Kelvin Wallace,Grixis Delver,,Won,2,0,0,Justin Hrala,Eldrazi,
1,Michael Wallio,Grixis Delver,,Won,2,1,0,Mike Nause,Death and Taxes,
1,Miles Wallio,Elves,,Won,2,0,0,Thomas Lancaster,Infect,
1,Chad Warford,Turbo Depths,,Won,2,1,0,Axel Cobb,Pox,
1,Kris Williams,BUG Delver,,Lost,1,2,0,Generie Marc Peco,RG Lands,
1,Stephen Williams,Mono Blue Control,,Lost,1,2,0,Kevin Lavery,Bant Deathblade,
1,Charles Wong,Sneak and Show,,Lost,1,2,0,Gary Mcneely,Elves,
1,Randy Yao,Grixis Delver,,Lost,0,2,0,Collin Brady,ANT,
1,Shawn Yu,Aluren,BUG,Won,2,0,0,Alex Ford,Manaless Dredge,
2,Tony Bakkala,Sneak and Show,,Lost,1,2,0,Alex Ford,Manaless Dredge,
2,Brian Bennett,Sneak and Show,,Won,2,1,0,Garth Brewe,Burn,
2,Collin Brady,ANT,,Won,2,1,0,James Johnson,ANT,
2,Garth Brewe,Burn,,Lost,1,2,0,Brian Bennett,Sneak and Show,
2,Will Brooks,Miracles,,Lost,0,2,0,Hunter Sinclair,UR Delver,
2,Drake Campbell,Grixis Control,,Won,2,1,0,Mack Greene,BR Reanimator,
2,Sean Catanese,BUG Vial,,Won,2,1,0,Charles Wong,Sneak and Show,
2,Richard Chembars,Grixis Delver,,Lost,0,2,0,Miles Wallio,Elves,
2,Michael Chonka,BR Reanimator,,Lost,0,2,0,Trevor Strobeck,All Spells,
2,Casey Clingan,UWR Stoneblade,,Won,2,0,0,Matthew Staver,4c Loam,
2,Axel Cobb,Pox,,Lost,1,2,0,David Scott,TES,
2,Ryan Coverdale,ANT,,Lost,0,2,0,Lee Hung Nguyen,Eldrazi,
2,Ian Davis,Reanimator,BUG,Lost,0,2,0,Michael Wallio,Grixis Delver,
2,Jeremy Edwards,BUG Delver,,Won,2,1,0,Mike Nause,Death and Taxes,
2,Isaac Espada,Burn,,Won,2,1,0,Richard Neal,Bant Deathblade,
2,Percy Fang,BUG Delver,,Won,2,0,0,Stephen Williams,Mono Blue Control,
2,Scott Ferguson,BUG Midrange,,Lost,1,2,0,Shawn Yu,Aluren,BUG
2,Milan Fillipi,BUG Delver,,Drew,1,1,1,Michael Jusenius,Grixis Delver,
2,Alex Ford,Manaless Dredge,,Won,2,1,0,Tony Bakkala,Sneak and Show,
2,Daniel Goh,Bant Deathblade,,Lost,1,2,0,Karl Spreine,Sneak and Show,
2,Mack Greene,BR Reanimator,,Lost,1,2,0,Drake Campbell,Grixis Control,
2,Jarrod Hamerly,Grixis Delver,,Lost,1,2,0,Neil Henly,UWR Stoneblade,
2,Matthew Hansen,Shardless BUG,,Won,2,1,0,Kris Williams,BUG Delver,
2,James Helms,4c Loam,,Won,2,0,0,Jacob Ohlde,Burn,
2,Neil Henly,UWR Stoneblade,,Won,2,1,0,Jarrod Hamerly,Grixis Delver,
2,Justin Hrala,Eldrazi,,Won,2,1,0,Samuel Hriljac,RIP Control,
2,Samuel Hriljac,RIP Control,,Lost,1,2,0,Justin Hrala,Eldrazi,
2,Conor Jacob,UWR Stoneblade,,Lost,0,2,0,Josh Monks,Death and Taxes,
2,James Johnson,ANT,,Lost,1,2,0,Collin Brady,ANT,
2,Blake Johnston,Pox,BG,Lost,0,2,0,Peter Smutko,RG Lands,
2,Michael Jusenius,Grixis Delver,,Drew,1,1,1,Milan Fillipi,BUG Delver,
2,Vikram Kudva,Nic Fit,Junk,Lost,0,2,0,Adam Prusa,RIP Control,
2,Thomas Lancaster,Infect,,Lost,0,2,0,Randy Yao,Grixis Delver,
2,Kevin Lavery,Bant Deathblade,,Lost,0,2,0,Jacob Roberts,Death and Taxes,
2,Daniel Martinez,BR Reanimator,,Lost,1,2,0,Alex Staver,RG Lands,
2,Scott Masterson,Infect,,Lost,1,2,0,Rudy Maynard,4c Loam,
2,Rudy Maynard,4c Loam,,Won,2,1,0,Scott Masterson,Infect,
2,Brenden Mcbain,Food Chain,,Won,2,0,0,Jake Mccune,Jund,
2,Jake Mccune,Jund,,Lost,0,2,0,Brenden Mcbain,Food Chain,
2,Gary Mcneely,Elves,,Won,2,0,0,Kelvin Wallace,Grixis Delver,
2,Greg Mitchell,Grixis Delver,,Lost,0,2,0,Patrick Tierney,ANT,
2,Josh Monks,Death and Taxes,,Won,2,0,0,Conor Jacob,UWR Stoneblade,
2,William Myers,Sneak and Show,,Lost,1,2,0,Eli Tripoli,Manaless Dredge,
2,Mike Nause,Death and Taxes,,Lost,1,2,0,Jeremy Edwards,BUG Delver,
2,Richard Neal,Bant Deathblade,,Lost,1,2,0,Isaac Espada,Burn,
2,Daniel Nguyen,Landstill,UB,Won,2,1,0,Alex Scott,Deadguy Ale,
2,Lee Hung Nguyen,Eldrazi,,Won,2,0,0,Ryan Coverdale,ANT,
2,Michael Nixon,BUG Midrange,,Won,2,1,0,Steven Robbins,Burn,
2,Jacob Ohlde,Burn,,Lost,0,2,0,James Helms,4c Loam,
2,Generie Marc Peco,RG Lands,,Lost,1,2,0,Chad Warford,Turbo Depths,
2,Adam Prusa,RIP Control,,Won,2,0,0,Vikram Kudva,Nic Fit,Junk
2,Steven Robbins,Burn,,Lost,1,2,0,Michael Nixon,BUG Midrange,
2,Jacob Roberts,Death and Taxes,,Won,2,0,0,Kevin Lavery,Bant Deathblade,
2,Alex Scott,Deadguy Ale,,Lost,1,2,0,Daniel Nguyen,Landstill,UB
2,David Scott,TES,,Won,2,1,0,Axel Cobb,Pox,
2,Hunter Sinclair,UR Delver,,Won,2,0,0,Will Brooks,Miracles,
2,Peter Smutko,RG Lands,,Won,2,0,0,Blake Johnston,Pox,BG
2,Karl Spreine,Sneak and Show,,Won,2,1,0,Daniel Goh,Bant Deathblade,
2,Alex Staver,RG Lands,,Won,2,1,0,Daniel Martinez,BR Reanimator,
2,Matthew Staver,4c Loam,,Lost,0,2,0,Casey Clingan,UWR Stoneblade,
2,Trevor Strobeck,All Spells,,Won,2,0,0,Michael Chonka,BR Reanimator,
2,Patrick Tierney,ANT,,Won,2,0,0,Greg Mitchell,Grixis Delver,
2,Eli Tripoli,Manaless Dredge,,Won,2,1,0,William Myers,Sneak and Show,
2,Kelvin Wallace,Grixis Delver,,Lost,0,2,0,Gary Mcneely,Elves,
2,Michael Wallio,Grixis Delver,,Won,2,0,0,Ian Davis,Reanimator,BUG
2,Miles Wallio,Elves,,Won,2,0,0,Richard Chembars,Grixis Delver,
2,Chad Warford,Turbo Depths,,Won,2,1,0,Generie Marc Peco,RG Lands,
2,Kris Williams,BUG Delver,,Lost,1,2,0,Matthew Hansen,Shardless BUG,
2,Stephen Williams,Mono Blue Control,,Lost,0,2,0,Percy Fang,BUG Delver,
2,Charles Wong,Sneak and Show,,Lost,1,2,0,Sean Catanese,BUG Vial,
2,Randy Yao,Grixis Delver,,Won,2,0,0,Thomas Lancaster,Infect,
2,Shawn Yu,Aluren,BUG,Won,2,1,0,Scott Ferguson,BUG Midrange,
3,Tony Bakkala,Sneak and Show,,Won,2,1,0,Blake Johnston,Pox,BG
3,Brian Bennett,Sneak and Show,,Won,2,0,0,Alex Staver,RG Lands,
3,Collin Brady,ANT,,Lost,1,2,0,Neil Henly,UWR Stoneblade,
3,Garth Brewe,Burn,,Won,2,0,0,Justin Hrala,Eldrazi,
3,Will Brooks,Miracles,,Bye,,,,,,
3,Drake Campbell,Grixis Control,,Lost,0,2,0,Greg Mitchell,Grixis Delver,
3,Sean Catanese,BUG Vial,,Won,2,1,0,Jake Mccune,Jund,
3,Richard Chembars,Grixis Delver,,Won,2,0,0,James Johnson,ANT,
3,Casey Clingan,UWR Stoneblade,,Won,2,0,0,Vikram Kudva,Nic Fit,Junk
3,Axel Cobb,Pox,,Lost,0,2,0,Mack Greene,BR Reanimator,
3,Ryan Coverdale,ANT,,Won,2,0,0,Jarrod Hamerly,Grixis Delver,
3,Ian Davis,Reanimator,BUG,Lost,0,2,0,Conor Jacob,UWR Stoneblade,
3,Jeremy Edwards,BUG Delver,,Won,2,1,0,Generie Marc Peco,RG Lands,
3,Isaac Espada,Burn,,Lost,0,2,0,Karl Spreine,Sneak and Show,
3,Percy Fang,BUG Delver,,Won,2,0,0,Trevor Strobeck,All Spells,
3,Scott Ferguson,BUG Midrange,,Won,2,0,0,David Scott,TES,
3,Milan Fillipi,BUG Delver,,Lost,1,2,0,Alex Scott,Deadguy Ale,
3,Alex Ford,Manaless Dredge,,Won,2,0,0,Michael Jusenius,Grixis Delver,
3,Daniel Goh,Bant Deathblade,,Lost,0,2,0,Peter Smutko,RG Lands,
3,Mack Greene,BR Reanimator,,Won,2,0,0,Axel Cobb,Pox,
3,Jarrod Hamerly,Grixis Delver,,Lost,0,2,0,Ryan Coverdale,ANT,
3,Matthew Hansen,Shardless BUG,,Won,2,0,0,Daniel Nguyen,Landstill,UB
3,James Helms,4c Loam,,Lost,1,2,0,Gary Mcneely,Elves,
3,Neil Henly,UWR Stoneblade,,Won,2,1,0,Collin Brady,ANT,
3,Justin Hrala,Eldrazi,,Lost,0,2,0,Garth Brewe,Burn,
3,Samuel Hriljac,RIP Control,,Won,2,0,0,Stephen Williams,Mono Blue Control,
3,Conor Jacob,UWR Stoneblade,,Won,2,0,0,Ian Davis,Reanimator,BUG
3,James Johnson,ANT,,Lost,0,2,0,Richard Chembars,Grixis Delver,
3,Blake Johnston,Pox,BG,Lost,1,2,0,Tony Bakkala,Sneak and Show,
3,Michael Jusenius,Grixis Delver,,Lost,0,2,0,Alex Ford,Manaless Dredge,
3,Vikram Kudva,Nic Fit,Junk,Lost,0,2,0,Casey Clingan,UWR Stoneblade,
3,Thomas Lancaster,Infect,,Won,2,1,0,Scott Masterson,Infect,
3,Kevin Lavery,Bant Deathblade,,Lost,1,2,0,Eli Tripoli,Manaless Dredge,
3,Daniel Martinez,BR Reanimator,,Won,2,0,0,Jacob Ohlde,Burn,
3,Scott Masterson,Infect,,Lost,1,2,0,Thomas Lancaster,Infect,
3,Rudy Maynard,4c Loam,,Lost,1,2,0,Richard Neal,Bant Deathblade,
3,Brenden Mcbain,Food Chain,,Drew,1,1,1,Chad Warford,Turbo Depths,
3,Jake Mccune,Jund,,Lost,1,2,0,Sean Catanese,BUG Vial,
3,Gary Mcneely,Elves,,Won,2,1,0,James Helms,4c Loam,
3,Greg Mitchell,Grixis Delver,,Won,2,0,0,Drake Campbell,Grixis Control,
3,Josh Monks,Death and Taxes,,Won,2,0,0,Shawn Yu,Aluren,BUG
3,William Myers,Sneak and Show,,Won,2,1,0,Steven Robbins,Burn,
3,Mike Nause,Death and Taxes,,Lost,1,2,0,Matthew Staver,4c Loam,
3,Richard Neal,Bant Deathblade,,Won,2,1,0,Rudy Maynard,4c Loam,
3,Daniel Nguyen,Landstill,UB,Lost,0,2,0,Matthew Hansen,Shardless BUG,
3,Lee Hung Nguyen,Eldrazi,,Lost,1,2,0,Patrick Tierney,ANT,
3,Michael Nixon,BUG Midrange,,Won,2,1,0,Hunter Sinclair,UR Delver,
3,Jacob Ohlde,Burn,,Lost,0,2,0,Daniel Martinez,BR Reanimator,
3,Generie Marc Peco,RG Lands,,Lost,1,2,0,Jeremy Edwards,BUG Delver,
3,Adam Prusa,RIP Control,,Won,2,0,0,Jacob Roberts,Death and Taxes,
3,Steven Robbins,Burn,,Lost,1,2,0,William Myers,Sneak and Show,
3,Jacob Roberts,Death and Taxes,,Lost,0,2,0,Adam Prusa,RIP Control,
3,Alex Scott,Deadguy Ale,,Won,2,1,0,Milan Fillipi,BUG Delver,
3,David Scott,TES,,Lost,0,2,0,Scott Ferguson,BUG Midrange,
3,Hunter Sinclair,UR Delver,,Lost,1,2,0,Michael Nixon,BUG Midrange,
3,Peter Smutko,RG Lands,,Won,2,0,0,Daniel Goh,Bant Deathblade,
3,Karl Spreine,Sneak and Show,,Won,2,0,0,Isaac Espada,Burn,
3,Alex Staver,RG Lands,,Lost,0,2,0,Brian Bennett,Sneak and Show,
3,Matthew Staver,4c Loam,,Won,2,1,0,Mike Nause,Death and Taxes,
3,Trevor Strobeck,All Spells,,Lost,0,2,0,Percy Fang,BUG Delver,
3,Patrick Tierney,ANT,,Won,2,1,0,Lee Hung Nguyen,Eldrazi,
3,Eli Tripoli,Manaless Dredge,,Won,2,1,0,Kevin Lavery,Bant Deathblade,
3,Kelvin Wallace,Grixis Delver,,Won,2,0,0,Randy Yao,Grixis Delver,
3,Michael Wallio,Grixis Delver,,Lost,0,2,0,Miles Wallio,Elves,
3,Miles Wallio,Elves,,Won,2,0,0,Michael Wallio,Grixis Delver,
3,Chad Warford,Turbo Depths,,Drew,1,1,1,Brenden Mcbain,Food Chain,
3,Stephen Williams,Mono Blue Control,,Lost,0,2,0,Samuel Hriljac,RIP Control,
3,Randy Yao,Grixis Delver,,Lost,0,2,0,Kelvin Wallace,Grixis Delver,
3,Shawn Yu,Aluren,BUG,Lost,0,2,0,Josh Monks,Death and Taxes,
4,Tony Bakkala,Sneak and Show,,Lost,1,2,0,Milan Fillipi,BUG Delver,
4,Brian Bennett,Sneak and Show,,Won,2,0,0,Miles Wallio,Elves,
4,Collin Brady,ANT,,Lost,0,2,0,Shawn Yu,Aluren,BUG
4,Garth Brewe,Burn,,Won,2,0,0,Ryan Coverdale,ANT,
4,Will Brooks,Miracles,,Lost,0,2,0,Jake Mccune,Jund,
4,Drake Campbell,Grixis Control,,Won,2,0,0,Kevin Lavery,Bant Deathblade,
4,Sean Catanese,BUG Vial,,Won,2,1,0,Daniel Martinez,BR Reanimator,
4,Richard Chembars,Grixis Delver,,Won,2,1,0,Alex Ford,Manaless Dredge,
4,Casey Clingan,UWR Stoneblade,,Lost,0,2,0,Michael Wallio,Grixis Delver,
4,Axel Cobb,Pox,,Won,2,0,0,Stephen Williams,Mono Blue Control,
4,Ryan Coverdale,ANT,,Lost,0,2,0,Garth Brewe,Burn,
4,Ian Davis,Reanimator,BUG,Won,2,0,0,Hunter Sinclair,UR Delver,
4,Jeremy Edwards,BUG Delver,,Lost,1,2,0,Conor Jacob,UWR Stoneblade,
4,Isaac Espada,Burn,,Won,2,1,0,Peter Smutko,RG Lands,
4,Percy Fang,BUG Delver,,Lost,1,2,0,Lee Hung Nguyen,Eldrazi,
4,Scott Ferguson,BUG Midrange,,Won,2,1,0,Eli Tripoli,Manaless Dredge,
4,Milan Fillipi,BUG Delver,,Won,2,1,0,Tony Bakkala,Sneak and Show,
4,Alex Ford,Manaless Dredge,,Lost,1,2,0,Richard Chembars,Grixis Delver,
4,Daniel Goh,Bant Deathblade,,Won,2,0,0,Trevor Strobeck,All Spells,
4,Mack Greene,BR Reanimator,,Lost,1,2,0,Jarrod Hamerly,Grixis Delver,
4,Jarrod Hamerly,Grixis Delver,,Won,2,1,0,Mack Greene,BR Reanimator,
4,Matthew Hansen,Shardless BUG,,Lost,0,2,0,Alex Staver,RG Lands,
4,James Helms,4c Loam,,Lost,0,2,0,Brenden Mcbain,Food Chain,
4,Neil Henly,UWR Stoneblade,,Won,2,0,0,Karl Spreine,Sneak and Show,
4,Justin Hrala,Eldrazi,,Lost,0,2,0,Matthew Staver,4c Loam,
4,Samuel Hriljac,RIP Control,,Lost,0,2,0,William Myers,Sneak and Show,
4,Conor Jacob,UWR Stoneblade,,Won,2,1,0,Jeremy Edwards,BUG Delver,
4,James Johnson,ANT,,Won,2,0,0,Alex Scott,Deadguy Ale,
4,Blake Johnston,Pox,BG,Lost,0,2,0,Michael Jusenius,Grixis Delver,
4,Michael Jusenius,Grixis Delver,,Won,2,0,0,Blake Johnston,Pox,BG
4,Kevin Lavery,Bant Deathblade,,Lost,0,2,0,Drake Campbell,Grixis Control,
4,Daniel Martinez,BR Reanimator,,Lost,1,2,0,Sean Catanese,BUG Vial,
4,Brenden Mcbain,Food Chain,,Won,2,0,0,James Helms,4c Loam,
4,Jake Mccune,Jund,,Won,2,0,0,Will Brooks,Miracles,
4,Gary Mcneely,Elves,,Won,2,0,0,Patrick Tierney,ANT,
4,Greg Mitchell,Grixis Delver,,Lost,1,2,0,Richard Neal,Bant Deathblade,
4,Josh Monks,Death and Taxes,,Won,2,1,0,Adam Prusa,RIP Control,
4,William Myers,Sneak and Show,,Won,2,0,0,Samuel Hriljac,RIP Control,
4,Mike Nause,Death and Taxes,,Lost,1,2,0,Steven Robbins,Burn,
4,Richard Neal,Bant Deathblade,,Won,2,1,0,Greg Mitchell,Grixis Delver,
4,Daniel Nguyen,Landstill,UB,Lost,0,2,0,Jacob Ohlde,Burn,
4,Lee Hung Nguyen,Eldrazi,,Won,2,1,0,Percy Fang,BUG Delver,
4,Michael Nixon,BUG Midrange,,Won,2,0,0,Jacob Roberts,Death and Taxes,
4,Jacob Ohlde,Burn,,Won,2,0,0,Daniel Nguyen,Landstill,UB
4,Generie Marc Peco,RG Lands,,Won,2,1,0,Randy Yao,Grixis Delver,
4,Adam Prusa,RIP Control,,Lost,1,2,0,Josh Monks,Death and Taxes,
4,Steven Robbins,Burn,,Won,2,1,0,Mike Nause,Death and Taxes,
4,Jacob Roberts,Death and Taxes,,Lost,0,2,0,Michael Nixon,BUG Midrange,
4,Alex Scott,Deadguy Ale,,Lost,0,2,0,James Johnson,ANT,
4,Hunter Sinclair,UR Delver,,Lost,0,2,0,Ian Davis,Reanimator,BUG
4,Peter Smutko,RG Lands,,Lost,1,2,0,Isaac Espada,Burn,
4,Karl Spreine,Sneak and Show,,Lost,0,2,0,Neil Henly,UWR Stoneblade,
4,Alex Staver,RG Lands,,Won,2,0,0,Matthew Hansen,Shardless BUG,
4,Matthew Staver,4c Loam,,Won,2,0,0,Justin Hrala,Eldrazi,
4,Trevor Strobeck,All Spells,,Lost,0,2,0,Daniel Goh,Bant Deathblade,
4,Patrick Tierney,ANT,,Lost,0,2,0,Gary Mcneely,Elves,
4,Eli Tripoli,Manaless Dredge,,Lost,1,2,0,Scott Ferguson,BUG Midrange,
4,Kelvin Wallace,Grixis Delver,,Won,2,1,0,Chad Warford,Turbo Depths,
4,Michael Wallio,Grixis Delver,,Won,2,0,0,Casey Clingan,UWR Stoneblade,
4,Miles Wallio,Elves,,Lost,0,2,0,Brian Bennett,Sneak and Show,
4,Chad Warford,Turbo Depths,,Lost,1,2,0,Kelvin Wallace,Grixis Delver,
4,Stephen Williams,Mono Blue Control,,Lost,0,2,0,Axel Cobb,Pox,
4,Randy Yao,Grixis Delver,,Lost,1,2,0,Generie Marc Peco,RG Lands,
4,Shawn Yu,Aluren,BUG,Won,2,0,0,Collin Brady,ANT,
5,Tony Bakkala,Sneak and Show,,Lost,1,2,0,Samuel Hriljac,RIP Control,
5,Brian Bennett,Sneak and Show,,Lost,1,2,0,Neil Henly,UWR Stoneblade,
5,Collin Brady,ANT,,Lost,1,2,0,Ryan Coverdale,ANT,
5,Garth Brewe,Burn,,Lost,1,2,0,Patrick Tierney,ANT,
5,Drake Campbell,Grixis Control,,Won,2,0,0,James Johnson,ANT,
5,Sean Catanese,BUG Vial,,Drew,1,1,0,Alex Staver,RG Lands,
5,Richard Chembars,Grixis Delver,,Lost,0,2,0,Richard Neal,Bant Deathblade,
5,Casey Clingan,UWR Stoneblade,,Won,2,1,0,Ian Davis,Reanimator,BUG
5,Axel Cobb,Pox,,Won,2,1,0,Kevin Lavery,Bant Deathblade,
5,Ryan Coverdale,ANT,,Won,2,1,0,Collin Brady,ANT,
5,Ian Davis,Reanimator,BUG,Lost,1,2,0,Casey Clingan,UWR Stoneblade,
5,Jeremy Edwards,BUG Delver,,Won,2,1,0,Jarrod Hamerly,Grixis Delver,
5,Isaac Espada,Burn,,Won,2,1,0,Lee Hung Nguyen,Eldrazi,
5,Percy Fang,BUG Delver,,Won,2,1,0,Generie Marc Peco,RG Lands,
5,Scott Ferguson,BUG Midrange,,Won,2,0,0,Brenden Mcbain,Food Chain,
5,Milan Fillipi,BUG Delver,,Won,2,1,0,Daniel Nguyen,Landstill,UB
5,Alex Ford,Manaless Dredge,,Won,2,1,0,Jake Mccune,Jund,
5,Daniel Goh,Bant Deathblade,,Won,2,0,0,James Helms,4c Loam,
5,Jarrod Hamerly,Grixis Delver,,Lost,1,2,0,Jeremy Edwards,BUG Delver,
5,Matthew Hansen,Shardless BUG,,Won,2,1,0,Daniel Martinez,BR Reanimator,
5,James Helms,4c Loam,,Lost,0,2,0,Daniel Goh,Bant Deathblade,
5,Neil Henly,UWR Stoneblade,,Won,2,1,0,Brian Bennett,Sneak and Show,
5,Samuel Hriljac,RIP Control,,Won,2,1,0,Tony Bakkala,Sneak and Show,
5,Conor Jacob,UWR Stoneblade,,Lost,0,2,0,Shawn Yu,Aluren,BUG
5,James Johnson,ANT,,Lost,0,2,0,Drake Campbell,Grixis Control,
5,Blake Johnston,Pox,BG,Lost,0,2,0,Randy Yao,Grixis Delver,
5,Michael Jusenius,Grixis Delver,,Lost,0,2,0,William Myers,Sneak and Show,
5,Kevin Lavery,Bant Deathblade,,Lost,1,2,0,Axel Cobb,Pox,
5,Daniel Martinez,BR Reanimator,,Lost,1,2,0,Matthew Hansen,Shardless BUG,
5,Brenden Mcbain,Food Chain,,Lost,0,2,0,Scott Ferguson,BUG Midrange,
5,Jake Mccune,Jund,,Lost,1,2,0,Alex Ford,Manaless Dredge,
5,Gary Mcneely,Elves,,Lost,0,2,0,Josh Monks,Death and Taxes,
5,Josh Monks,Death and Taxes,,Won,2,0,0,Gary Mcneely,Elves,
5,William Myers,Sneak and Show,,Won,2,0,0,Michael Jusenius,Grixis Delver,
5,Richard Neal,Bant Deathblade,,Won,2,0,0,Richard Chembars,Grixis Delver,
5,Daniel Nguyen,Landstill,UB,Lost,1,2,0,Milan Fillipi,BUG Delver,
5,Lee Hung Nguyen,Eldrazi,,Lost,1,2,0,Isaac Espada,Burn,
5,Michael Nixon,BUG Midrange,,Lost,0,2,0,Kelvin Wallace,Grixis Delver,
5,Jacob Ohlde,Burn,,Lost,0,2,0,Jacob Roberts,Death and Taxes,
5,Generie Marc Peco,RG Lands,,Lost,1,2,0,Percy Fang,BUG Delver,
