Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
2,Thomas Dowd,Burn,,Lost,0,2,0,Timothy Wilder,Sneak and Show,
2,Jeremy Edwards,BUG Delver,,Won,2,0,0,Philip Dodge,UWR Stoneblade,
2,Dakota Giddings,RUG Delver,,Lost,1,2,0,John Mickelsen,Burn,
2,Daniel Goh,Noble BUG,,Lost,0,2,0,Karl Spreine,Grixis Delver,
2,Mack Greene,Merfolk,,Lost,0,2,0,Stephen Peters,Infect,
2,Matthew Hansen,Shardless BUG,,Lost,1,2,0,Jordan Aisaka,UWR Bladestill,
2,Kris Heglie,Eldrazi,,Lost,1,2,0,Richard Neal,Grixis Delver,
2,Neil Henly,Reanimator,,Lost,0,2,0,Andrew Bruce,Belcher,
2,Daniel Herrera,Ankh Sligh,,Lost,0,2,0,Shawn Yu,Elves,
2,Justin Hrala,Eldrazi,,Won,2,1,0,Aaron Key,BR Reanimator,
2,Aaron Key,BR Reanimator,,Lost,1,2,0,Justin Hrala,Eldrazi,
2,Mike Kiesel,Lands,RUG,Won,2,1,0,Adam Prusa,RG Lands,
2,Joel Kittinger,Pox,,Lost,0,2,0,Lauren Mulligan,Lands,RUG
2,Luke Kutrich,Mill,,Lost,1,2,0,Biondi Lun,Omniscience,UB
2,Thomas Lancaster,Aluren,BUG,Lost,0,2,0,Skylar Lucero,Eldrazi Post,
2,Skylar Lucero,Eldrazi Post,,Won,2,0,0,Thomas Lancaster,Aluren,BUG
2,Biondi Lun,Omniscience,UB,Won,2,1,0,Luke Kutrich,Mill,
2,Thomas Lynch,Sneak and Show,,Won,2,0,0,Matthew Staver,4c Loam,
2,Tyler Marklyn,Devoted Maverick Combo,,Won,2,0,0,Miles Wallio,Enchantress,GWb
2,Russell Martin,4c Loam Control,,Lost,0,2,0,Steven Robbins,Burn,
2,Scott Masterson,Infect,,Won,2,0,0,Collin Brady,12-Post,G
2,Rudy Maynard,Red Stompy,,Lost,0,2,0,Mike Nause,Death and Taxes,
2,Jake Mccune,Jund,Punishing,Lost,0,2,0,Shawn Tabrizi,Grixis Delver,
2,Jeff Mendoza,Elves,,Lost,0,2,0,Josh Monks,Death and Taxes,
2,John Mickelsen,Burn,,Won,2,1,0,Dakota Giddings,RUG Delver,
2,Greg Mitchell,RIP Helm Control,,Won,2,0,0,Jamal Sims,Manaless Dredge,
2,Josh Monks,Death and Taxes,,Won,2,0,0,Jeff Mendoza,Elves,
2,Sam Mullen,Reanimator,,Lost,1,2,0,Alex Staver,RG Lands,
2,Lauren Mulligan,Lands,RUG,Won,2,0,0,Joel Kittinger,Pox,
2,Mike Nause,Death and Taxes,,Won,2,0,0,Rudy Maynard,Red Stompy,
2,Richard Neal,Grixis Delver,,Won,2,1,0,Kris Heglie,Eldrazi,
2,Daniel Nguyen,Elves,,Won,2,0,0,Michael Wallio,Burn,
2,Stephen Peters,Infect,,Won,2,0,0,Mack Greene,Merfolk,
2,Adam Prusa,RG Lands,,Lost,1,2,0,Mike Kiesel,Lands,RUG
2,Paul Riordan,BUG Delver,,Lost,1,2,0,Joseph Chlebouski,Food Chain,
2,Steven Robbins,Burn,,Won,2,0,0,Russell Martin,4c Loam Control,
2,Jamal Sims,Manaless Dredge,,Lost,0,2,0,Greg Mitchell,RIP Helm Control,
2,Karl Spreine,Grixis Delver,,Won,2,0,0,Daniel Goh,Noble BUG,
2,Alex Staver,RG Lands,,Won,2,1,0,Sam Mullen,Reanimator,
2,Matthew Staver,4c Loam,,Lost,0,2,0,Thomas Lynch,Sneak and Show,
2,Shawn Tabrizi,Grixis Delver,,Won,2,0,0,Jake Mccune,Jund,Punishing
2,Michael Wallio,Burn,,Lost,0,2,0,Daniel Nguyen,Elves,
2,Miles Wallio,Enchantress,GWb,Lost,0,2,0,Tyler Marklyn,Devoted Maverick Combo,
2,Timothy Wilder,Sneak and Show,,Won,2,0,0,Thomas Dowd,Burn,
2,William Wright,5c Delver Blade,,Won,2,0,0,Shane Ash,Sneak and Show,
2,Andrew Wysocki,Reanimator,,Lost,0,2,0,Matt Anderson,White Stax,
2,Shawn Yu,Elves,,Won,2,0,0,Daniel Herrera,Ankh Sligh,
3,Jordan Aisaka,UWR Bladestill,,Won,2,0,0,Steven Robbins,Burn,
3,Matt Anderson,White Stax,,Won,2,0,0,Timothy Wilder,Sneak and Show,
3,Shane Ash,Sneak and Show,,Lost,0,2,0,Mike Nause,Death and Taxes,
3,Andrew Bruce,Belcher,,Won,2,1,0,Josh Monks,Death and Taxes,
3,Drake Campell,Grixis Control,,Lost,0,2,0,Jeff Mendoza,Elves,
3,Joseph Chlebouski,Food Chain,,Won,2,0,0,Shawn Tabrizi,Grixis Delver,
3,Elston Cloy,BR Reanimator,,Won,2,0,0,John Mickelsen,Burn,
3,Philip Dodge,UWR Stoneblade,,Won,2,0,0,Joel Kittinger,Pox,
3,Thomas Dowd,Burn,,Won,2,0,0,Rudy Maynard,Red Stompy,
3,Jeremy Edwards,BUG Delver,,Won,2,0,0,Stephen Peters,Infect,
3,Dakota Giddings,RUG Delver,,Lost,1,2,0,Michael Wallio,Burn,
3,Daniel Goh,Noble BUG,,Lost,1,2,0,Kris Heglie,Eldrazi,
3,Mack Greene,Merfolk,,Lost,1,2,0,Jamal Sims,Manaless Dredge,
3,Matthew Hansen,Shardless BUG,,Lost,0,2,0,Mike Kiesel,Lands,RUG
3,Kris Heglie,Eldrazi,,Won,2,1,0,Daniel Goh,Noble BUG,
3,Daniel Herrera,Ankh Sligh,,Lost,0,2,0,Andrew Wysocki,Reanimator,
3,Justin Hrala,Eldrazi,,Won,2,1,0,Richard Neal,Grixis Delver,
3,Aaron Key,BR Reanimator,,Lost,0,2,0,Sam Mullen,Reanimator,
3,Mike Kiesel,Lands,RUG,Won,2,0,0,Matthew Hansen,Shardless BUG,
3,Joel Kittinger,Pox,,Lost,0,2,0,Philip Dodge,UWR Stoneblade,
3,Luke Kutrich,Mill,,Bye,,,,,,
3,Thomas Lancaster,Aluren,BUG,Won,2,0,0,Greg Mitchell,RIP Helm Control,
3,Skylar Lucero,Eldrazi Post,,Lost,1,2,0,Alex Staver,RG Lands,
3,Biondi Lun,Omniscience,UB,Lost,0,2,0,Daniel Nguyen,Elves,
3,Thomas Lynch,Sneak and Show,,Lost,0,2,0,Karl Spreine,Grixis Delver,
3,Tyler Marklyn,Devoted Maverick Combo,,Won,2,0,0,William Wright,5c Delver Blade,
3,Russell Martin,4c Loam Control,,Won,2,1,0,Paul Riordan,BUG Delver,
3,Scott Masterson,Infect,,Won,2,0,0,Lauren Mulligan,Lands,RUG
3,Rudy Maynard,Red Stompy,,Lost,0,2,0,Thomas Dowd,Burn,
3,Jake Mccune,Jund,Punishing,Lost,0,2,0,Shawn Yu,Elves,
3,Jeff Mendoza,Elves,,Won,2,0,0,Drake Campell,Grixis Control,
3,John Mickelsen,Burn,,Lost,0,2,0,Elston Cloy,BR Reanimator,
3,Greg Mitchell,RIP Helm Control,,Lost,0,2,0,Thomas Lancaster,Aluren,BUG
3,Josh Monks,Death and Taxes,,Lost,1,2,0,Andrew Bruce,Belcher,
3,Sam Mullen,Reanimator,,Won,2,0,0,Aaron Key,BR Reanimator,
3,Lauren Mulligan,Lands,RUG,Lost,0,2,0,Scott Masterson,Infect,
3,Mike Nause,Death and Taxes,,Won,2,0,0,Shane Ash,Sneak and Show,
3,Richard Neal,Grixis Delver,,Lost,1,2,0,Justin Hrala,Eldrazi,
3,Daniel Nguyen,Elves,,Won,2,0,0,Biondi Lun,Omniscience,UB
3,Stephen Peters,Infect,,Lost,0,2,0,Jeremy Edwards,BUG Delver,
3,Paul Riordan,BUG Delver,,Lost,1,2,0,Russell Martin,4c Loam Control,
3,Steven Robbins,Burn,,Lost,0,2,0,Jordan Aisaka,UWR Bladestill,
3,Jamal Sims,Manaless Dredge,,Won,2,1,0,Mack Greene,Merfolk,
3,Karl Spreine,Grixis Delver,,Won,2,0,0,Thomas Lynch,Sneak and Show,
3,Alex Staver,RG Lands,,Won,2,1,0,Skylar Lucero,Eldrazi Post,
3,Matthew Staver,4c Loam,,Lost,1,2,0,Miles Wallio,Enchantress,GWb
3,Shawn Tabrizi,Grixis Delver,,Lost,0,2,0,Joseph Chlebouski,Food Chain,
3,Michael Wallio,Burn,,Won,2,1,0,Dakota Giddings,RUG Delver,
3,Miles Wallio,Enchantress,GWb,Won,2,1,0,Matthew Staver,4c Loam,
3,Timothy Wilder,Sneak and Show,,Lost,0,2,0,Matt Anderson,White Stax,
3,William Wright,5c Delver Blade,,Lost,0,2,0,Tyler Marklyn,Devoted Maverick Combo,
3,Andrew Wysocki,Reanimator,,Won,2,0,0,Daniel Herrera,Ankh Sligh,
3,Shawn Yu,Elves,,Won,2,0,0,Jake Mccune,Jund,Punishing
4,Jordan Aisaka,UWR Bladestill,,Won,2,0,0,Karl Spreine,Grixis Delver,
4,Matt Anderson,White Stax,,Lost,0,2,0,Shawn Yu,Elves,
4,Shane Ash,Sneak and Show,,Won,2,0,0,Daniel Herrera,Ankh Sligh,
4,Andrew Bruce,Belcher,,Lost,0,2,0,Scott Masterson,Infect,
4,Drake Campell,Grixis Control,,Lost,0,2,0,Joel Kittinger,Pox,
4,Joseph Chlebouski,Food Chain,,Lost,0,2,0,Alex Staver,RG Lands,
4,Elston Cloy,BR Reanimator,,Won,2,0,0,Mike Nause,Death and Taxes,
4,Philip Dodge,UWR Stoneblade,,Won,2,1,0,John Mickelsen,Burn,
4,Thomas Dowd,Burn,,Won,2,1,0,Josh Monks,Death and Taxes,
4,Jeremy Edwards,BUG Delver,,Won,2,1,0,Justin Hrala,Eldrazi,
4,Daniel Goh,Noble BUG,,Won,2,0,0,Biondi Lun,Omniscience,UB
4,Mack Greene,Merfolk,,Won,2,0,0,Rudy Maynard,Red Stompy,
4,Matthew Hansen,Shardless BUG,,Lost,0,2,0,Paul Riordan,BUG Delver,
4,Kris Heglie,Eldrazi,,Won,2,0,0,Russell Martin,4c Loam Control,
4,Daniel Herrera,Ankh Sligh,,Lost,0,2,0,Shane Ash,Sneak and Show,
4,Justin Hrala,Eldrazi,,Lost,1,2,0,Jeremy Edwards,BUG Delver,
4,Aaron Key,BR Reanimator,,Lost,1,2,0,Jake Mccune,Jund,Punishing
4,Mike Kiesel,Lands,RUG,Won,2,0,0,Tyler Marklyn,Devoted Maverick Combo,
4,Joel Kittinger,Pox,,Won,2,0,0,Drake Campell,Grixis Control,
4,Luke Kutrich,Mill,,Lost,0,2,0,Stephen Peters,Infect,
4,Thomas Lancaster,Aluren,BUG,Lost,0,2,0,Steven Robbins,Burn,
4,Skylar Lucero,Eldrazi Post,,Lost,0,2,0,Thomas Lynch,Sneak and Show,
4,Biondi Lun,Omniscience,UB,Lost,0,2,0,Daniel Goh,Noble BUG,
4,Thomas Lynch,Sneak and Show,,Won,2,0,0,Skylar Lucero,Eldrazi Post,
4,Tyler Marklyn,Devoted Maverick Combo,,Lost,0,2,0,Mike Kiesel,Lands,RUG
4,Russell Martin,4c Loam Control,,Lost,0,2,0,Kris Heglie,Eldrazi,
4,Scott Masterson,Infect,,Won,2,0,0,Andrew Bruce,Belcher,
4,Rudy Maynard,Red Stompy,,Lost,0,2,0,Mack Greene,Merfolk,
4,Jake Mccune,Jund,Punishing,Won,2,1,0,Aaron Key,BR Reanimator,
4,Jeff Mendoza,Elves,,Lost,0,2,0,Greg Mitchell,RIP Helm Control,
4,John Mickelsen,Burn,,Lost,1,2,0,Philip Dodge,UWR Stoneblade,
4,Greg Mitchell,RIP Helm Control,,Won,2,0,0,Jeff Mendoza,Elves,
4,Josh Monks,Death and Taxes,,Lost,1,2,0,Thomas Dowd,Burn,
4,Sam Mullen,Reanimator,,Won,2,0,0,Daniel Nguyen,Elves,
4,Lauren Mulligan,Lands,RUG,Lost,0,2,0,Michael Wallio,Burn,
4,Mike Nause,Death and Taxes,,Lost,0,2,0,Elston Cloy,BR Reanimator,
4,Richard Neal,Grixis Delver,,Won,2,0,0,William Wright,5c Delver Blade,
4,Daniel Nguyen,Elves,,Lost,0,2,0,Sam Mullen,Reanimator,
4,Stephen Peters,Infect,,Won,2,0,0,Luke Kutrich,Mill,
4,Paul Riordan,BUG Delver,,Won,2,0,0,Matthew Hansen,Shardless BUG,
4,Steven Robbins,Burn,,Won,2,0,0,Thomas Lancaster,Aluren,BUG
4,Jamal Sims,Manaless Dredge,,Lost,1,2,0,Timothy Wilder,Sneak and Show,
4,Karl Spreine,Grixis Delver,,Lost,0,2,0,Jordan Aisaka,UWR Bladestill,
4,Alex Staver,RG Lands,,Won,2,0,0,Joseph Chlebouski,Food Chain,
4,Matthew Staver,4c Loam,,Won,2,1,0,Andrew Wysocki,Reanimator,
4,Shawn Tabrizi,Grixis Delver,,Won,2,0,0,Miles Wallio,Enchantress,GWb
4,Michael Wallio,Burn,,Won,2,0,0,Lauren Mulligan,Lands,RUG
4,Miles Wallio,Enchantress,GWb,Lost,0,2,0,Shawn Tabrizi,Grixis Delver,
4,Timothy Wilder,Sneak and Show,,Won,2,1,0,Jamal Sims,Manaless Dredge,
4,William Wright,5c Delver Blade,,Lost,0,2,0,Richard Neal,Grixis Delver,
4,Andrew Wysocki,Reanimator,,Lost,1,2,0,Matthew Staver,4c Loam,
4,Shawn Yu,Elves,,Won,2,0,0,Matt Anderson,White Stax,
5,Jordan Aisaka,UWR Bladestill,,ID,0,0,1,Alex Staver,RG Lands,
5,Matt Anderson,White Stax,,Lost,0,2,0,Greg Mitchell,RIP Helm Control,
5,Shane Ash,Sneak and Show,,Won,2,0,0,Thomas Dowd,Burn,
5,Andrew Bruce,Belcher,,Lost,1,2,0,Daniel Nguyen,Elves,
5,Joseph Chlebouski,Food Chain,,Won,2,1,0,Karl Spreine,Grixis Delver,
5,Elston Cloy,BR Reanimator,,Lost,0,2,0,Mike Kiesel,Lands,RUG
5,Philip Dodge,UWR Stoneblade,,Won,2,0,0,Kris Heglie,Eldrazi,
5,Thomas Dowd,Burn,,Lost,0,2,0,Shane Ash,Sneak and Show,
5,Jeremy Edwards,BUG Delver,,Lost,0,2,0,Tyler Marklyn,Devoted Maverick Combo,
5,Daniel Goh,Noble BUG,,Lost,1,2,0,Thomas Lancaster,Aluren,BUG
5,Mack Greene,Merfolk,,Lost,0,2,0,Joel Kittinger,Pox,
5,Matthew Hansen,Shardless BUG,,Lost,1,2,0,Aaron Key,BR Reanimator,
5,Kris Heglie,Eldrazi,,Lost,0,2,0,Philip Dodge,UWR Stoneblade,
5,Justin Hrala,Eldrazi,,Lost,0,2,0,Scott Masterson,Infect,
5,Aaron Key,BR Reanimator,,Won,2,1,0,Matthew Hansen,Shardless BUG,
5,Mike Kiesel,Lands,RUG,Won,2,0,0,Elston Cloy,BR Reanimator,
5,Joel Kittinger,Pox,,Won,2,0,0,Mack Greene,Merfolk,
5,Luke Kutrich,Mill,,Lost,0,2,0,Andrew Wysocki,Reanimator,
5,Thomas Lancaster,Aluren,BUG,Won,2,1,0,Daniel Goh,Noble BUG,
5,Thomas Lynch,Sneak and Show,,Won,2,0,0,Steven Robbins,Burn,
5,Tyler Marklyn,Devoted Maverick Combo,,Won,2,0,0,Jeremy Edwards,BUG Delver,
5,Russell Martin,4c Loam Control,,Lost,0,2,0,Matthew Staver,4c Loam,
5,Scott Masterson,Infect,,Won,2,0,0,Justin Hrala,Eldrazi,
5,Rudy Maynard,Red Stompy,,Lost,1,2,0,Jamal Sims,Manaless Dredge,
5,Jake Mccune,Jund,Punishing,Lost,0,2,0,Stephen Peters,Infect,
5,John Mickelsen,Burn,,Lost,0,2,0,Lauren Mulligan,Lands,RUG
5,Greg Mitchell,RIP Helm Control,,Won,2,0,0,Matt Anderson,White Stax,
5,Sam Mullen,Reanimator,,Won,2,1,0,Richard Neal,Grixis Delver,
5,Lauren Mulligan,Lands,RUG,Won,2,0,0,John Mickelsen,Burn,
5,Mike Nause,Death and Taxes,,Lost,1,2,0,Timothy Wilder,Sneak and Show,
5,Richard Neal,Grixis Delver,,Lost,1,2,0,Sam Mullen,Reanimator,
5,Daniel Nguyen,Elves,,Won,2,1,0,Andrew Bruce,Belcher,
5,Stephen Peters,Infect,,Won,2,0,0,Jake Mccune,Jund,Punishing
5,Paul Riordan,BUG Delver,,Lost,0,2,0,William Wright,5c Delver Blade,
5,Steven Robbins,Burn,,Lost,0,2,0,Thomas Lynch,Sneak and Show,
5,Jamal Sims,Manaless Dredge,,Won,2,1,0,Rudy Maynard,Red Stompy,
5,Karl Spreine,Grixis Delver,,Lost,1,2,0,Joseph Chlebouski,Food Chain,
5,Alex Staver,RG Lands,,ID,0,0,1,Jordan Aisaka,UWR Bladestill,
5,Matthew Staver,4c Loam,,Won,2,0,0,Russell Martin,4c Loam Control,
5,Shawn Tabrizi,Grixis Delver,,Won,2,0,0,Shawn Yu,Elves,
5,Michael Wallio,Burn,,Won,2,0,0,Miles Wallio,Enchantress,GWb
5,Miles Wallio,Enchantress,GWb,Lost,0,2,0,Michael Wallio,Burn,
5,Timothy Wilder,Sneak and Show,,Won,2,1,0,Mike Nause,Death and Taxes,
5,William Wright,5c Delver Blade,,Won,2,0,0,Paul Riordan,BUG Delver,
5,Andrew Wysocki,Reanimator,,Won,2,0,0,Luke Kutrich,Mill,
5,Shawn Yu,Elves,,Lost,0,2,0,Shawn Tabrizi,Grixis Delver,
6,Jordan Aisaka,UWR Bladestill,,ID,0,0,1,Tyler Marklyn,Devoted Maverick Combo,
6,Matt Anderson,White Stax,,Won,2,0,0,Jamal Sims,Manaless Dredge,
6,Shane Ash,Sneak and Show,,Won,2,0,0,Greg Mitchell,RIP Helm Control,
6,Andrew Bruce,Belcher,,Won,2,1,0,Mike Nause,Death and Taxes,
6,Joseph Chlebouski,Food Chain,,Lost,1,2,0,Sam Mullen,Reanimator,
6,Elston Cloy,BR Reanimator,,Lost,1,2,0,Timothy Wilder,Sneak and Show,
6,Philip Dodge,UWR Stoneblade,,Won,2,1,0,Steven Robbins,Burn,
6,Jeremy Edwards,BUG Delver,,ID,0,0,1,Alex Staver,RG Lands,
6,Daniel Goh,Noble BUG,,Lost,0,2,0,Paul Riordan,BUG Delver,
6,Matthew Hansen,Shardless BUG,,Won,2,1,0,Andrew Wysocki,Reanimator,
6,Kris Heglie,Eldrazi,,Won,2,0,0,Shawn Yu,Elves,
6,Justin Hrala,Eldrazi,,Won,2,1,0,Thomas Lancaster,Aluren,BUG
6,Aaron Key,BR Reanimator,,Lost,1,2,0,Joel Kittinger,Pox,
6,Mike Kiesel,Lands,RUG,Won,2,1,0,Thomas Lynch,Sneak and Show,
6,Joel Kittinger,Pox,,Won,2,1,0,Aaron Key,BR Reanimator,
6,Luke Kutrich,Mill,,Bye,,,,,,
6,Thomas Lancaster,Aluren,BUG,Lost,1,2,0,Justin Hrala,Eldrazi,
6,Thomas Lynch,Sneak and Show,,Lost,1,2,0,Mike Kiesel,Lands,RUG
6,Tyler Marklyn,Devoted Maverick Combo,,ID,0,0,1,Jordan Aisaka,UWR Bladestill,
6,Scott Masterson,Infect,,Lost,0,2,0,Shawn Tabrizi,Grixis Delver,
6,Jake Mccune,Jund,Punishing,Won,2,1,0,Miles Wallio,Enchantress,GWb
6,Greg Mitchell,RIP Helm Control,,Lost,0,2,0,Shane Ash,Sneak and Show,
6,Sam Mullen,Reanimator,,Won,2,1,0,Joseph Chlebouski,Food Chain,
6,Mike Nause,Death and Taxes,,Lost,1,2,0,Andrew Bruce,Belcher,
6,Daniel Nguyen,Elves,,Lost,1,2,0,William Wright,5c Delver Blade,
6,Stephen Peters,Infect,,Lost,1,2,0,Karl Spreine,Grixis Delver,
6,Paul Riordan,BUG Delver,,Won,2,0,0,Daniel Goh,Noble BUG,
6,Steven Robbins,Burn,,Lost,1,2,0,Philip Dodge,UWR Stoneblade,
6,Jamal Sims,Manaless Dredge,,Lost,0,2,0,Matt Anderson,White Stax,
6,Karl Spreine,Grixis Delver,,Won,2,1,0,Stephen Peters,Infect,
6,Alex Staver,RG Lands,,ID,0,0,1,Jeremy Edwards,BUG Delver,
6,Matthew Staver,4c Loam,,Lost,1,2,0,Michael Wallio,Burn,
6,Shawn Tabrizi,Grixis Delver,,Won,2,0,0,Scott Masterson,Infect,
6,Michael Wallio,Burn,,Won,2,1,0,Matthew Staver,4c Loam,
6,Miles Wallio,Enchantress,GWb,Lost,1,2,0,Jake Mccune,Jund,Punishing
6,Timothy Wilder,Sneak and Show,,Won,2,1,0,Elston Cloy,BR Reanimator,
6,William Wright,5c Delver Blade,,Won,2,1,0,Daniel Nguyen,Elves,
6,Andrew Wysocki,Reanimator,,Lost,1,2,0,Matthew Hansen,Shardless BUG,
6,Shawn Yu,Elves,,Lost,0,2,0,Kris Heglie,Eldrazi,
Q,Jordan Aisaka,UWR Bladestill,,Won,2,1,0,Alex Staver,RG Lands,
Q,Philip Dodge,UWR Stoneblade,,Won,2,0,0,Sam Mullen,Reanimator,
Q,Jeremy Edwards,BUG Delver,,Won,2,0,0,Mike Kiesel,Lands,RUG
Q,Mike Kiesel,Lands,RUG,Lost,0,2,0,Jeremy Edwards,BUG Delver,
Q,Tyler Marklyn,Devoted Maverick Combo,,Lost,0,2,0,Shawn Tabrizi,Grixis Delver,
Q,Sam Mullen,Reanimator,,Lost,0,2,0,Philip Dodge,UWR Stoneblade,
Q,Alex Staver,RG Lands,,Lost,1,2,0,Jordan Aisaka,UWR Bladestill,
Q,Shawn Tabrizi,Grixis Delver,,Won,2,0,0,Tyler Marklyn,Devoted Maverick Combo,
S,Jordan Aisaka,UWR Bladestill,,Won,2,0,0,Philip Dodge,UWR Stoneblade,
S,Philip Dodge,UWR Stoneblade,,Lost,0,2,0,Jordan Aisaka,UWR Bladestill,
S,Jeremy Edwards,BUG Delver,,Won,2,1,0,Shawn Tabrizi,Grixis Delver,
S,Shawn Tabrizi,Grixis Delver,,Lost,1,2,0,Jeremy Edwards,BUG Delver,
F,Jordan Aisaka,UWR Bladestill,,Won,2,0,0,Jeremy Edwards,BUG Delver,
