Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
2,Thomas Martin,Shardless BUG,,Won,2,0,0,Tavis Levchak,Goblins,
2,Scott Masterson,Grixis Delver,,Lost,0,2,0,Matthew Hansen,Miracles,
2,Kevin Maurin,Bird Tribal,,Won,2,1,0,Kris Ferderer,Enchantress,GW
2,Rudy Maynard,4c Loam,,Lost,1,2,0,Kory Jamison,Miracles,
2,Greg Mitchell,Tin Fins,,Won,2,0,0,Rolf Ludviksen,Burn,
2,Adam Prusa,Miracles,,Won,2,0,0,Sean Hoelscher,RG Lands,
2,Benjamin Ricahrds,Shardless BUG,,Lost,1,2,0,James Johnson,RUG Delver,
2,Allion Salvador,Miracles,,Won,2,1,0,Jason Schlieger,4c Delver,
2,Jason Schlieger,4c Delver,,Lost,1,2,0,Allion Salvador,Miracles,
2,Steven Shaw,Infect,,Won,2,0,0,Jon Barber,Food Chain,
2,Jordan Short,Esper Deathblade,,Won,2,1,0,Neil Henly,Esper Deathblade,
2,Karl Spreine,Grixis Delver,,Won,2,0,0,Sean Deignan,RG Lands,
2,Jeff St.clair,MUD,12-Post,Lost,1,2,0,Ben Broadstone,Grixis Delver,
2,Thilo Strauss,Miracles,,Won,2,0,0,Thomas Abrahamson,UR Delver,Grixis
2,James Wade,Esper Deathblade,,Won,2,1,0,Donald Hawkins,Grixis Delver,
2,Edwin Warner,Eldrazi,Colorless,Won,2,1,0,Aaron Winrob,Goblin Stompy,
2,Tim Wilder,Sneak and Show,,Won,2,0,0,Thomas Lancaster,ANT,
2,Aaron Winrob,Goblin Stompy,,Lost,1,2,0,Edwin Warner,Eldrazi,Colorless
2,Shawn Yu,Miracles,,Won,2,0,0,Arjun Garg,Shardless BUG,
3,Thomas Abrahamson,UR Delver,Grixis,Lost,1,2,0,Greg Mitchell,Tin Fins,
3,Jon Barber,Food Chain,,Won,2,1,0,Donald Hawkins,Grixis Delver,
3,Jack Bjorge,Merfolk,,Won,2,0,0,Adam Prusa,Miracles,
3,Daniel Brittain,Grixis Delver,,Lost,1,2,0,Edwin Warner,Eldrazi,Colorless
3,Ben Broadstone,Grixis Delver,,Won,2,0,0,Jonathan Hu,Grixis Delver,
3,Martin Clark,BUG Delver,,Lost,0,2,0,Matthew Hansen,Miracles,
3,Sean Deignan,RG Lands,,Lost,1,2,0,Jeff St.clair,MUD,12-Post
3,Willy Donaldson,RG Lands,,Lost,1,2,0,Rolf Ludviksen,Burn,
3,Thomas Dowd,Tin Fins,,Lost,0,2,0,Arjun Garg,Shardless BUG,
3,Jeremy Edwards,Enchantress,GW,Won,2,1,0,Sean Hoelscher,RG Lands,
3,Percy Fang,BUG Delver,,Won,2,1,0,Benjamin Ricahrds,Shardless BUG,
3,Kris Ferderer,Enchantress,GW,Bye,,,,,,
3,Scott Ferguson,Reanimator,,Lost,1,2,0,Karl Spreine,Grixis Delver,
3,Arjun Garg,Shardless BUG,,Won,2,0,0,Thomas Dowd,Tin Fins,
3,David Gonzalez,Dredge,,Won,2,1,0,Thomas Martin,Shardless BUG,
3,Matthew Hansen,Miracles,,Won,2,0,0,Martin Clark,BUG Delver,
3,Donald Hawkins,Grixis Delver,,Lost,1,2,0,Jon Barber,Food Chain,
3,Neil Henly,Esper Deathblade,,Won,2,1,0,Tim Wilder,Sneak and Show,
3,Sean Hoelscher,RG Lands,,Lost,1,2,0,Jeremy Edwards,Enchantress,GW
3,Jonathan Hu,Grixis Delver,,Lost,0,2,0,Ben Broadstone,Grixis Delver,
3,Kory Jamison,Miracles,,Lost,0,2,0,James Johnson,RUG Delver,
3,James Johnson,RUG Delver,,Won,2,0,0,Kory Jamison,Miracles,
3,Thomas Lancaster,ANT,,Won,2,0,0,Scott Masterson,Grixis Delver,
3,Tavis Levchak,Goblins,,Won,2,1,0,Jason Schlieger,4c Delver,
3,Rolf Ludviksen,Burn,,Won,2,1,0,Willy Donaldson,RG Lands,
3,Thomas Martin,Shardless BUG,,Lost,1,2,0,David Gonzalez,Dredge,
3,Scott Masterson,Grixis Delver,,Lost,0,2,0,Thomas Lancaster,ANT,
3,Kevin Maurin,Bird Tribal,,Lost,1,2,0,Rudy Maynard,4c Loam,
3,Rudy Maynard,4c Loam,,Won,2,1,0,Kevin Maurin,Bird Tribal,
3,Greg Mitchell,Tin Fins,,Won,2,1,0,Thomas Abrahamson,UR Delver,Grixis
3,Adam Prusa,Miracles,,Lost,0,2,0,Jack Bjorge,Merfolk,
3,Benjamin Ricahrds,Shardless BUG,,Lost,1,2,0,Percy Fang,BUG Delver,
3,Allion Salvador,Miracles,,Won,1,0,0,James Wade,Esper Deathblade,
3,Jason Schlieger,4c Delver,,Lost,1,2,0,Tavis Levchak,Goblins,
3,Steven Shaw,Infect,,Won,2,0,0,Shawn Yu,Miracles,
3,Jordan Short,Esper Deathblade,,Won,2,1,0,Thilo Strauss,Miracles,
3,Karl Spreine,Grixis Delver,,Won,2,1,0,Scott Ferguson,Reanimator,
3,Jeff St.clair,MUD,12-Post,Won,2,1,0,Sean Deignan,RG Lands,
3,Thilo Strauss,Miracles,,Lost,1,2,0,Jordan Short,Esper Deathblade,
3,James Wade,Esper Deathblade,,Lost,0,1,0,Allion Salvador,Miracles,
3,Edwin Warner,Eldrazi,Colorless,Won,2,1,0,Daniel Brittain,Grixis Delver,
3,Tim Wilder,Sneak and Show,,Lost,1,2,0,Neil Henly,Esper Deathblade,
3,Shawn Yu,Miracles,,Lost,0,2,0,Steven Shaw,Infect,
4,Jon Barber,Food Chain,,Won,2,0,0,Kevin Maurin,Bird Tribal,
4,Jack Bjorge,Merfolk,,Won,2,1,0,Ben Broadstone,Grixis Delver,
4,Daniel Brittain,Grixis Delver,,Lost,0,2,0,Tavis Levchak,Goblins,
4,Ben Broadstone,Grixis Delver,,Lost,1,2,0,Jack Bjorge,Merfolk,
4,Martin Clark,BUG Delver,,Lost,1,2,0,Tim Wilder,Sneak and Show,
4,Willy Donaldson,RG Lands,,Won,2,0,0,Donald Hawkins,Grixis Delver,
4,Thomas Dowd,Tin Fins,,Won,2,0,0,Matthew Hansen,Miracles,
4,Jeremy Edwards,Enchantress,GW,Won,2,0,0,Neil Henly,Esper Deathblade,
4,Percy Fang,BUG Delver,,Won,2,1,0,Edwin Warner,Eldrazi,Colorless
4,Kris Ferderer,Enchantress,GW,Won,2,1,0,Rolf Ludviksen,Burn,
4,Scott Ferguson,Reanimator,,Lost,0,2,0,Greg Mitchell,Tin Fins,
4,Arjun Garg,Shardless BUG,,Lost,0,2,0,Jonathan Hu,Grixis Delver,
4,David Gonzalez,Dredge,,Won,2,1,0,Thilo Strauss,Miracles,
4,Matthew Hansen,Miracles,,Lost,0,2,0,Thomas Dowd,Tin Fins,
4,Donald Hawkins,Grixis Delver,,Lost,0,2,0,Willy Donaldson,RG Lands,
4,Neil Henly,Esper Deathblade,,Lost,0,2,0,Jeremy Edwards,Enchantress,GW
4,Sean Hoelscher,RG Lands,,Won,1,0,0,Benjamin Ricahrds,Shardless BUG,
4,Jonathan Hu,Grixis Delver,,Won,2,0,0,Arjun Garg,Shardless BUG,
4,Kory Jamison,Miracles,,Lost,0,2,0,Jeff St.clair,MUD,12-Post
4,James Johnson,RUG Delver,,Lost,0,2,0,Karl Spreine,Grixis Delver,
4,Thomas Lancaster,ANT,,Won,2,1,0,Thomas Martin,Shardless BUG,
4,Tavis Levchak,Goblins,,Won,2,0,0,Daniel Brittain,Grixis Delver,
4,Rolf Ludviksen,Burn,,Lost,1,2,0,Kris Ferderer,Enchantress,GW
4,Thomas Martin,Shardless BUG,,Lost,1,2,0,Thomas Lancaster,ANT,
4,Kevin Maurin,Bird Tribal,,Lost,0,2,0,Jon Barber,Food Chain,
4,Rudy Maynard,4c Loam,,Drew,1,1,0,Allion Salvador,Miracles,
4,Greg Mitchell,Tin Fins,,Won,2,0,0,Scott Ferguson,Reanimator,
4,Adam Prusa,Miracles,,Lost,0,2,0,Shawn Yu,Miracles,
4,Benjamin Ricahrds,Shardless BUG,,Lost,0,1,0,Sean Hoelscher,RG Lands,
4,Allion Salvador,Miracles,,Drew,1,1,0,Rudy Maynard,4c Loam,
4,Jason Schlieger,4c Delver,,Bye,,,,,,
4,Steven Shaw,Infect,,Lost,0,2,0,Jordan Short,Esper Deathblade,
4,Jordan Short,Esper Deathblade,,Won,2,0,0,Steven Shaw,Infect,
4,Karl Spreine,Grixis Delver,,Won,2,0,0,James Johnson,RUG Delver,
4,Jeff St.clair,MUD,12-Post,Won,2,0,0,Kory Jamison,Miracles,
4,Thilo Strauss,Miracles,,Lost,1,2,0,David Gonzalez,Dredge,
4,Edwin Warner,Eldrazi,Colorless,Lost,1,2,0,Percy Fang,BUG Delver,
4,Tim Wilder,Sneak and Show,,Won,2,1,0,Martin Clark,BUG Delver,
4,Shawn Yu,Miracles,,Won,2,0,0,Adam Prusa,Miracles,
5,Jon Barber,Food Chain,,Won,2,0,0,Willy Donaldson,RG Lands,
5,Jack Bjorge,Merfolk,,ID,0,0,1,Jordan Short,Esper Deathblade,
5,Daniel Brittain,Grixis Delver,,Lost,0,2,0,Rolf Ludviksen,Burn,
5,Ben Broadstone,Grixis Delver,,Won,2,0,0,Karl Spreine,Grixis Delver,
5,Willy Donaldson,RG Lands,,Lost,0,2,0,Jon Barber,Food Chain,
5,Thomas Dowd,Tin Fins,,Won,2,1,0,Scott Ferguson,Reanimator,
5,Jeremy Edwards,Enchantress,GW,Won,2,0,0,Jonathan Hu,Grixis Delver,
5,Percy Fang,BUG Delver,,Lost,0,2,0,Steven Shaw,Infect,
5,Kris Ferderer,Enchantress,GW,Lost,1,2,0,Thilo Strauss,Miracles,
5,Scott Ferguson,Reanimator,,Lost,1,2,0,Thomas Dowd,Tin Fins,
5,Arjun Garg,Shardless BUG,,Won,2,1,0,Thomas Lancaster,ANT,
5,David Gonzalez,Dredge,,Lost,0,2,0,Jeff St.clair,MUD,12-Post
5,Matthew Hansen,Miracles,,Lost,0,2,0,Sean Hoelscher,RG Lands,
5,Donald Hawkins,Grixis Delver,,Bye,,,,,,
5,Sean Hoelscher,RG Lands,,Won,2,0,0,Matthew Hansen,Miracles,
5,Jonathan Hu,Grixis Delver,,Lost,0,2,0,Jeremy Edwards,Enchantress,GW
5,Kory Jamison,Miracles,,Won,2,0,0,Adam Prusa,Miracles,
5,James Johnson,RUG Delver,,Lost,0,2,0,Greg Mitchell,Tin Fins,
5,Thomas Lancaster,ANT,,Lost,1,2,0,Arjun Garg,Shardless BUG,
5,Tavis Levchak,Goblins,,Lost,1,2,0,Tim Wilder,Sneak and Show,
5,Rolf Ludviksen,Burn,,Won,2,0,0,Daniel Brittain,Grixis Delver,
5,Kevin Maurin,Bird Tribal,,Lost,1,2,0,Benjamin Ricahrds,Shardless BUG,
5,Rudy Maynard,4c Loam,,Lost,0,2,0,Shawn Yu,Miracles,
5,Greg Mitchell,Tin Fins,,Won,2,0,0,James Johnson,RUG Delver,
5,Adam Prusa,Miracles,,Lost,0,2,0,Kory Jamison,Miracles,
5,Benjamin Ricahrds,Shardless BUG,,Won,2,1,0,Kevin Maurin,Bird Tribal,
5,Allion Salvador,Miracles,,Won,2,1,0,Edwin Warner,Eldrazi,Colorless
5,Steven Shaw,Infect,,Won,2,0,0,Percy Fang,BUG Delver,
5,Jordan Short,Esper Deathblade,,ID,0,0,1,Jack Bjorge,Merfolk,
5,Karl Spreine,Grixis Delver,,Lost,0,2,0,Ben Broadstone,Grixis Delver,
5,Jeff St.clair,MUD,12-Post,Won,2,0,0,David Gonzalez,Dredge,
5,Thilo Strauss,Miracles,,Won,2,1,0,Kris Ferderer,Enchantress,GW
5,Edwin Warner,Eldrazi,Colorless,Lost,1,2,0,Allion Salvador,Miracles,
5,Tim Wilder,Sneak and Show,,Won,2,1,0,Tavis Levchak,Goblins,
5,Shawn Yu,Miracles,,Won,2,0,0,Rudy Maynard,4c Loam,
