Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
3,Karl Spreine,BUG Midrange,,Lost,0,2,0,Mason Trapp,12-Post,GB
3,Matthew Staver,4c Loam,,Won,2,0,0,Shawn Tabrizi,Grixis Delver,
3,Shawn Tabrizi,Grixis Delver,,Lost,0,2,0,Matthew Staver,4c Loam,
3,Tristan Taylor,ANT,,Won,2,1,0,Alex Ford,Manaless Dredge,
3,Mason Trapp,12-Post,GB,Won,2,0,0,Karl Spreine,BUG Midrange,
3,Michael Wallio,Burn,,Lost,1,2,0,Brenden Mcbain,Imperial Painter,RW
3,Miles Wallio,Elves,,Drew,1,1,0,David Scott,Miracles,
3,Tyler Westover,Infect,,Lost,1,2,0,Philip Luecke,Tezzeret,Grixis
3,Tim Wilder,Miracles,,Won,2,0,0,Daniel Martinez,BR Reanimator,
3,Shawn Yu,4c Control,,Won,2,1,0,Richard Neal,4c Control,
3,Leo Zoeckler,Turbo Depths,,Won,2,0,0,Marty Clark,Death and Taxes,
4,Tony Bakkala,Eldrazi,UB,Lost,1,2,0,Shawn Tabrizi,Grixis Delver,
4,Paul Blake,BUG Delver,,Won,2,0,0,Axel Cobb,BR Reanimator,
4,Marty Clark,Death and Taxes,,Won,2,0,0,David Scott,Miracles,
4,Axel Cobb,BR Reanimator,,Lost,0,2,0,Paul Blake,BUG Delver,
4,Ryan Coverdale,ANT,,Won,2,1,0,Tristan Taylor,ANT,
4,Ian Davis,Reanimator,,Won,2,1,0,Miles Wallio,Elves,
4,Bryce Deitt,Aluren,BUG,Won,2,1,0,Ken Hamlett,Food Chain,
4,Anthony Delorenzi,BUG Delver,,Lost,1,2,0,James Johnson,ANT,
4,Percy Fang,BUG Delver,,Won,2,0,0,Thomas Lancaster,Infect,
4,Scott Ferguson,BUG Control,,Won,2,1,0,Alex Ford,Manaless Dredge,
4,Alex Ford,Manaless Dredge,,Lost,1,2,0,Scott Ferguson,BUG Control,
4,Daniel Goh,Death and Taxes,,Won,2,1,0,Alex Scott,Deadguy Ale,
4,Jarrod Hamerly,BUG Midrange,,Lost,1,2,0,Yang He,Merfolk,
4,Ken Hamlett,Food Chain,,Lost,1,2,0,Bryce Deitt,Aluren,BUG
4,Matthew Hansen,Shardless BUG,,Lost,0,2,0,Greg Mitchell,Tin Fins,
4,Ben Haun,Food Chain,,Lost,0,2,0,Samuel Hriljac,Miracles,
4,Yang He,Merfolk,,Won,2,1,0,Jarrod Hamerly,BUG Midrange,
4,Neil Henly,Shardless Bant,,Won,2,1,0,Richard Neal,4c Control,
4,Justin Hrala,Eldrazi,,Won,2,0,0,Tim Wilder,Miracles,
4,Samuel Hriljac,Miracles,,Won,2,0,0,Ben Haun,Food Chain,
4,James Johnson,ANT,,Won,2,1,0,Anthony Delorenzi,BUG Delver,
4,Nikos Kofinas,Shardless BUG,,Won,2,0,0,Rudy Maynard,4c Loam,
4,Thomas Lancaster,Infect,,Lost,0,2,0,Percy Fang,BUG Delver,
4,Philip Luecke,Tezzeret,Grixis,Lost,1,2,0,Brenden Mcbain,Imperial Painter,RW
4,Daniel Martinez,BR Reanimator,,Lost,0,2,0,Mason Trapp,12-Post,GB
4,Scott Masterson,Infect,,Lost,0,2,0,Leo Zoeckler,Turbo Depths,
4,Rudy Maynard,4c Loam,,Lost,0,2,0,Nikos Kofinas,Shardless BUG,
4,Brenden Mcbain,Imperial Painter,RW,Won,2,1,0,Philip Luecke,Tezzeret,Grixis
4,Jake Mccune,Jund,Punishing,Lost,0,2,0,Michael Wallio,Burn,
4,Ian Mckeown,Bant Deathblade,,Won,2,0,0,Shawn Yu,4c Control,
4,Gary Mcneely,Elves,,Lost,0,2,0,Josh Monks,Death and Taxes,
4,Greg Mitchell,Tin Fins,,Won,2,0,0,Matthew Hansen,Shardless BUG,
4,Josh Monks,Death and Taxes,,Won,2,0,0,Gary Mcneely,Elves,
4,Richard Neal,4c Control,,Lost,1,2,0,Neil Henly,Shardless Bant,
4,Generie Marc Peco,RG Lands,,Lost,0,2,0,Dylan Petter,Miracles,
4,Dylan Petter,Miracles,,Won,2,0,0,Generie Marc Peco,RG Lands,
4,Alex Scott,Deadguy Ale,,Lost,1,2,0,Daniel Goh,Death and Taxes,
4,David Scott,Miracles,,Lost,0,2,0,Marty Clark,Death and Taxes,
4,Jason Simms,Dredge,,Lost,0,2,0,Matthew Staver,4c Loam,
4,Matthew Staver,4c Loam,,Won,2,0,0,Jason Simms,Dredge,
4,Shawn Tabrizi,Grixis Delver,,Won,2,1,0,Tony Bakkala,Eldrazi,UB
4,Tristan Taylor,ANT,,Lost,1,2,0,Ryan Coverdale,ANT,
4,Mason Trapp,12-Post,GB,Won,2,0,0,Daniel Martinez,BR Reanimator,
4,Michael Wallio,Burn,,Won,2,0,0,Jake Mccune,Jund,Punishing
4,Miles Wallio,Elves,,Lost,1,2,0,Ian Davis,Reanimator,
4,Tim Wilder,Miracles,,Lost,0,2,0,Justin Hrala,Eldrazi,
4,Shawn Yu,4c Control,,Lost,0,2,0,Ian Mckeown,Bant Deathblade,
4,Leo Zoeckler,Turbo Depths,,Won,2,0,0,Scott Masterson,Infect,
5,Tony Bakkala,Eldrazi,UB,ID,0,0,1,Axel Cobb,BR Reanimator,
5,Paul Blake,BUG Delver,,Won,2,0,0,Philip Luecke,Tezzeret,Grixis
5,Marty Clark,Death and Taxes,,Won,2,1,0,Generie Marc Peco,RG Lands,
5,Axel Cobb,BR Reanimator,,ID,0,0,1,Tony Bakkala,Eldrazi,UB
5,Ryan Coverdale,ANT,,Lost,0,2,0,Josh Monks,Death and Taxes,
5,Ian Davis,Reanimator,,Lost,1,2,0,Yang He,Merfolk,
5,Bryce Deitt,Aluren,BUG,Lost,0,2,0,Scott Ferguson,BUG Control,
5,Anthony Delorenzi,BUG Delver,,Lost,0,2,0,Shawn Tabrizi,Grixis Delver,
5,Percy Fang,BUG Delver,,Lost,1,2,0,Matthew Staver,4c Loam,
5,Scott Ferguson,BUG Control,,Won,2,0,0,Bryce Deitt,Aluren,BUG
5,Alex Ford,Manaless Dredge,,Won,2,0,0,Alex Scott,Deadguy Ale,
5,Daniel Goh,Death and Taxes,,Won,2,0,0,Mason Trapp,12-Post,GB
5,Matthew Hansen,Shardless BUG,,Won,2,1,0,Justin Hrala,Eldrazi,
5,Ben Haun,Food Chain,,Drew,1,1,1,David Scott,Miracles,
5,Yang He,Merfolk,,Won,2,1,0,Ian Davis,Reanimator,
5,Neil Henly,Shardless Bant,,Lost,0,2,0,Brenden Mcbain,Imperial Painter,RW
5,Justin Hrala,Eldrazi,,Lost,1,2,0,Matthew Hansen,Shardless BUG,
5,Samuel Hriljac,Miracles,,Won,2,0,0,Thomas Lancaster,Infect,
5,James Johnson,ANT,,Won,2,1,0,Nikos Kofinas,Shardless BUG,
5,Nikos Kofinas,Shardless BUG,,Lost,1,2,0,James Johnson,ANT,
5,Thomas Lancaster,Infect,,Lost,0,2,0,Samuel Hriljac,Miracles,
5,Philip Luecke,Tezzeret,Grixis,Lost,0,2,0,Paul Blake,BUG Delver,
5,Daniel Martinez,BR Reanimator,,Lost,0,2,0,Miles Wallio,Elves,
5,Scott Masterson,Infect,,Lost,1,2,0,Shawn Yu,4c Control,
5,Rudy Maynard,4c Loam,,Lost,0,2,0,Richard Neal,4c Control,
5,Brenden Mcbain,Imperial Painter,RW,Won,2,0,0,Neil Henly,Shardless Bant,
5,Ian Mckeown,Bant Deathblade,,Lost,0,2,0,Greg Mitchell,Tin Fins,
5,Greg Mitchell,Tin Fins,,Won,2,0,0,Ian Mckeown,Bant Deathblade,
5,Josh Monks,Death and Taxes,,Won,2,0,0,Ryan Coverdale,ANT,
5,Richard Neal,4c Control,,Won,2,0,0,Rudy Maynard,4c Loam,
5,Generie Marc Peco,RG Lands,,Lost,1,2,0,Marty Clark,Death and Taxes,
5,Dylan Petter,Miracles,,Won,2,1,0,Leo Zoeckler,Turbo Depths,
5,Alex Scott,Deadguy Ale,,Lost,0,2,0,Alex Ford,Manaless Dredge,
5,David Scott,Miracles,,Drew,1,1,1,Ben Haun,Food Chain,
5,Jason Simms,Dredge,,Lost,1,2,0,Michael Wallio,Burn,
5,Matthew Staver,4c Loam,,Won,2,1,0,Percy Fang,BUG Delver,
5,Shawn Tabrizi,Grixis Delver,,Won,2,0,0,Anthony Delorenzi,BUG Delver,
5,Tristan Taylor,ANT,,Lost,0,2,0,Tim Wilder,Miracles,
5,Mason Trapp,12-Post,GB,Lost,0,2,0,Daniel Goh,Death and Taxes,
5,Michael Wallio,Burn,,Won,2,1,0,Jason Simms,Dredge,
5,Miles Wallio,Elves,,Won,2,0,0,Daniel Martinez,BR Reanimator,
5,Tim Wilder,Miracles,,Won,2,0,0,Tristan Taylor,ANT,
5,Shawn Yu,4c Control,,Won,2,1,0,Scott Masterson,Infect,
5,Leo Zoeckler,Turbo Depths,,Lost,1,2,0,Dylan Petter,Miracles,
6,Paul Blake,BUG Delver,,ID,0,0,1,Richard Neal,4c Control,
6,Marty Clark,Death and Taxes,,Won,2,0,0,Nikos Kofinas,Shardless BUG,
6,Ryan Coverdale,ANT,,Lost,1,2,0,Michael Wallio,Burn,
6,Ian Davis,Reanimator,,Lost,1,2,0,Tristan Taylor,ANT,
6,Percy Fang,BUG Delver,,Won,2,1,0,Yang He,Merfolk,
6,Scott Ferguson,BUG Control,,Won,2,1,0,Tim Wilder,Miracles,
6,Alex Ford,Manaless Dredge,,Bye,,,,,,
6,Daniel Goh,Death and Taxes,,Lost,0,2,0,Miles Wallio,Elves,
6,Matthew Hansen,Shardless BUG,,Lost,1,2,0,Matthew Staver,4c Loam,
6,Yang He,Merfolk,,Lost,1,2,0,Percy Fang,BUG Delver,
6,Neil Henly,Shardless Bant,,Won,2,1,0,Scott Masterson,Infect,
6,Samuel Hriljac,Miracles,,Lost,0,2,0,Shawn Tabrizi,Grixis Delver,
6,James Johnson,ANT,,Lost,1,2,0,Brenden Mcbain,Imperial Painter,RW
6,Nikos Kofinas,Shardless BUG,,Lost,0,2,0,Marty Clark,Death and Taxes,
6,Thomas Lancaster,Infect,,Won,2,1,0,Jason Simms,Dredge,
6,Philip Luecke,Tezzeret,Grixis,Lost,1,2,0,Rudy Maynard,4c Loam,
6,Scott Masterson,Infect,,Lost,1,2,0,Neil Henly,Shardless Bant,
6,Rudy Maynard,4c Loam,,Won,2,1,0,Philip Luecke,Tezzeret,Grixis
6,Brenden Mcbain,Imperial Painter,RW,Won,2,1,0,James Johnson,ANT,
6,Ian Mckeown,Bant Deathblade,,Won,2,0,0,Josh Monks,Death and Taxes,
6,Greg Mitchell,Tin Fins,,ID,0,0,1,Dylan Petter,Miracles,
6,Josh Monks,Death and Taxes,,Lost,0,2,0,Ian Mckeown,Bant Deathblade,
6,Richard Neal,4c Control,,ID,0,0,1,Paul Blake,BUG Delver,
6,Dylan Petter,Miracles,,ID,0,0,1,Greg Mitchell,Tin Fins,
6,Jason Simms,Dredge,,Lost,1,2,0,Thomas Lancaster,Infect,
6,Matthew Staver,4c Loam,,Won,2,1,0,Matthew Hansen,Shardless BUG,
6,Shawn Tabrizi,Grixis Delver,,Won,2,0,0,Samuel Hriljac,Miracles,
6,Tristan Taylor,ANT,,Won,2,1,0,Ian Davis,Reanimator,
6,Michael Wallio,Burn,,Won,2,1,0,Ryan Coverdale,ANT,
6,Miles Wallio,Elves,,Won,2,0,0,Daniel Goh,Death and Taxes,
6,Tim Wilder,Miracles,,Lost,1,2,0,Scott Ferguson,BUG Control,
6,Shawn Yu,4c Control,,ID,0,0,1,Leo Zoeckler,Turbo Depths,
6,Leo Zoeckler,Turbo Depths,,ID,0,0,1,Shawn Yu,4c Control,
Q,Marty Clark,Death and Taxes,,Lost,1,2,0,Greg Mitchell,Tin Fins,
Q,Brenden Mcbain,Imperial Painter,RW,Won,2,0,0,Shawn Yu,4c Control,
Q,Ian Mckeown,Bant Deathblade,,Won,2,0,0,Leo Zoeckler,Turbo Depths,
Q,Greg Mitchell,Tin Fins,,Won,2,1,0,Marty Clark,Death and Taxes,
Q,Dylan Petter,Miracles,,Lost,1,2,0,Matthew Staver,4c Loam,
Q,Matthew Staver,4c Loam,,Won,2,1,0,Dylan Petter,Miracles,
Q,Shawn Yu,4c Control,,Lost,0,2,0,Brenden Mcbain,Imperial Painter,RW
Q,Leo Zoeckler,Turbo Depths,,Lost,0,2,0,Ian Mckeown,Bant Deathblade,
S,Brenden Mcbain,Imperial Painter,RW,Won,2,0,0,Ian Mckeown,Bant Deathblade,
S,Ian Mckeown,Bant Deathblade,,Lost,0,2,0,Brenden Mcbain,Imperial Painter,RW
S,Greg Mitchell,Tin Fins,,Lost,1,2,0,Matthew Staver,4c Loam,
S,Matthew Staver,4c Loam,,Won,2,1,0,Greg Mitchell,Tin Fins,
F,Brenden Mcbain,Imperial Painter,RW,Lost,0,2,0,Matthew Staver,4c Loam,
F,Matthew Staver,4c Loam,,Won,2,0,0,Brenden Mcbain,Imperial Painter,RW
