Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
3,David Dimalanta,12-Post,Bant,Won,2,0,0,Scott Ferguson,BUG Delver,
3,Thomas Dowd,UR Delver,,Won,2,0,0,Isaac Conner,Nic Fit,BUG
3,Josh Dupraw,Jund,Punishing,Lost,0,2,0,Chris Herold,Imperial Painter,RW
3,Jeremy Edwards,Enchantress,GW,Lost,1,2,0,Chris Van Meter,Sneak and Show,
3,Scott Ferguson,BUG Delver,,Lost,0,2,0,David Dimalanta,12-Post,Bant
3,Zac Forshee,ANT,,Won,2,1,0,Jacob Magers,Grixis Delver,
3,Aaron Gaudio,Shardless BUG,,Won,2,0,0,Daniel Smith,Miracles,
3,Jonathan Gingrich,UR Delver,,Won,2,1,0,Randy Yao,Grixis Delver,
3,Ethan Heilicher,Belcher,,Won,2,0,0,Thomas Lancaster,ANT,
3,James Helms,4c Loam,,Lost,1,2,0,Daniel Chen,Burn,
3,Chris Herold,Imperial Painter,RW,Won,2,0,0,Josh Dupraw,Jund,Punishing
3,Stephen Hopkins,Maverick,GWb,Bye,,,,,,
3,Cory Jones,Leylines,,Lost,1,2,0,Larry Behnsch,Merfolk,
3,Dylan Jupp,Reanimator,,Lost,1,2,0,Justin Meadows,Eldrazi,
3,Alex Kibner,Infect,,Lost,0,2,0,Greg Mitchell,Miracles,
3,Vikram Kudva,Nic Fit,Scapeshift,Won,2,0,0,Peter Smutko,Bant Midrange,
3,Thomas Lancaster,ANT,,Lost,0,2,0,Ethan Heilicher,Belcher,
3,Jacob Magers,Grixis Delver,,Lost,1,2,0,Zac Forshee,ANT,
3,Rudy Maynard,4c Loam,,Lost,1,2,0,Anthony Delorenzi,Shardless BUG,
3,Justin Meadows,Eldrazi,,Won,2,1,0,Dylan Jupp,Reanimator,
3,Greg Mitchell,Miracles,,Won,2,0,0,Alex Kibner,Infect,
3,Jon O'Connor,Imperial Painter,RW,Won,2,0,0,Bruce Williamson,Stiflenought,
3,Jordan Short,ANT,,Lost,0,2,0,Thilo Strauss,BUG Delver,
3,Daniel Smith,Miracles,,Lost,0,2,0,Aaron Gaudio,Shardless BUG,
3,Peter Smutko,Bant Midrange,,Lost,0,2,0,Vikram Kudva,Nic Fit,Scapeshift
3,Thilo Strauss,BUG Delver,,Won,2,0,0,Jordan Short,ANT,
3,Bruce Williamson,Stiflenought,,Lost,0,2,0,Jon O'Connor,Imperial Painter,RW
3,Chris Van Meter,Sneak and Show,,Won,2,1,0,Jeremy Edwards,Enchantress,GW
3,Randy Yao,Grixis Delver,,Lost,1,2,0,Jonathan Gingrich,UR Delver,
3,Leo Zoeckler,Mono-Blue Tempo,,Lost,1,2,0,Jon Clancy,UR Delver,
4,Jon Barber,Shardless BUG,,Lost,0,2,0,Jeremy Edwards,Enchantress,GW
4,Larry Behnsch,Merfolk,,Won,2,0,0,Randy Yao,Grixis Delver,
4,Sam Burdick,ANT,,Lost,0,2,0,James Helms,4c Loam,
4,Daniel Chen,Burn,,Won,2,1,0,Daniel Smith,Miracles,
4,Jon Clancy,UR Delver,,Won,2,1,0,Chris Herold,Imperial Painter,RW
4,Anthony Delorenzi,Shardless BUG,,Won,2,1,0,Alex Kibner,Infect,
4,David Dimalanta,12-Post,Bant,Won,2,1,0,Jonathan Gingrich,UR Delver,
4,Thomas Dowd,UR Delver,,Lost,0,2,0,Peter Smutko,Bant Midrange,
4,Josh Dupraw,Jund,Punishing,Won,2,1,0,Dylan Jupp,Reanimator,
4,Jeremy Edwards,Enchantress,GW,Won,2,0,0,Jon Barber,Shardless BUG,
4,Scott Ferguson,BUG Delver,,Lost,1,2,0,Zac Forshee,ANT,
4,Zac Forshee,ANT,,Won,2,1,0,Scott Ferguson,BUG Delver,
4,Aaron Gaudio,Shardless BUG,,Lost,0,2,0,Greg Mitchell,Miracles,
4,Jonathan Gingrich,UR Delver,,Lost,1,2,0,David Dimalanta,12-Post,Bant
4,Ethan Heilicher,Belcher,,Won,2,1,0,Stephen Hopkins,Maverick,GWb
4,James Helms,4c Loam,,Won,2,0,0,Sam Burdick,ANT,
4,Chris Herold,Imperial Painter,RW,Lost,1,2,0,Jon Clancy,UR Delver,
4,Stephen Hopkins,Maverick,GWb,Lost,1,2,0,Ethan Heilicher,Belcher,
4,Cory Jones,Leylines,,Lost,1,2,0,Jacob Magers,Grixis Delver,
4,Dylan Jupp,Reanimator,,Lost,1,2,0,Josh Dupraw,Jund,Punishing
4,Alex Kibner,Infect,,Lost,1,2,0,Anthony Delorenzi,Shardless BUG,
4,Vikram Kudva,Nic Fit,Scapeshift,Lost,1,2,0,Justin Meadows,Eldrazi,
4,Jacob Magers,Grixis Delver,,Won,2,1,0,Cory Jones,Leylines,
4,Justin Meadows,Eldrazi,,Won,2,1,0,Vikram Kudva,Nic Fit,Scapeshift
4,Greg Mitchell,Miracles,,Won,2,0,0,Aaron Gaudio,Shardless BUG,
4,Jon O'Connor,Imperial Painter,RW,Lost,0,2,0,Jordan Short,ANT,
4,Jordan Short,ANT,,Won,2,0,0,Jon O'Connor,Imperial Painter,RW
4,Daniel Smith,Miracles,,Lost,1,2,0,Daniel Chen,Burn,
4,Peter Smutko,Bant Midrange,,Won,2,0,0,Thomas Dowd,UR Delver,
4,Thilo Strauss,BUG Delver,,Won,2,1,0,Chris Van Meter,Sneak and Show,
4,Bruce Williamson,Stiflenought,,Won,2,1,0,Leo Zoeckler,Mono-Blue Tempo,
4,Chris Van Meter,Sneak and Show,,Lost,1,2,0,Thilo Strauss,BUG Delver,
4,Randy Yao,Grixis Delver,,Lost,0,2,0,Larry Behnsch,Merfolk,
4,Leo Zoeckler,Mono-Blue Tempo,,Lost,1,2,0,Bruce Williamson,Stiflenought,
5,Larry Behnsch,Merfolk,,Lost,0,2,0,Daniel Smith,Miracles,
5,Sam Burdick,ANT,,Won,2,0,0,Jacob Magers,Grixis Delver,
5,Daniel Chen,Burn,,Lost,1,2,0,David Dimalanta,12-Post,Bant
5,Jon Clancy,UR Delver,,Won,2,1,0,Jordan Short,ANT,
5,Anthony Delorenzi,Shardless BUG,,Lost,1,2,0,Chris Van Meter,Sneak and Show,
5,David Dimalanta,12-Post,Bant,Won,2,1,0,Daniel Chen,Burn,
5,Thomas Dowd,UR Delver,,Lost,1,2,0,Stephen Hopkins,Maverick,GWb
5,Josh Dupraw,Jund,Punishing,Won,2,0,0,Bruce Williamson,Stiflenought,
5,Jeremy Edwards,Enchantress,GW,Lost,1,2,0,Aaron Gaudio,Shardless BUG,
5,Scott Ferguson,BUG Delver,,Won,2,1,0,Leo Zoeckler,Mono-Blue Tempo,
5,Zac Forshee,ANT,,Won,2,0,0,Chris Herold,Imperial Painter,RW
5,Aaron Gaudio,Shardless BUG,,Won,2,1,0,Jeremy Edwards,Enchantress,GW
5,Jonathan Gingrich,UR Delver,,Lost,1,2,0,Ethan Heilicher,Belcher,
5,Ethan Heilicher,Belcher,,Won,2,1,0,Jonathan Gingrich,UR Delver,
5,James Helms,4c Loam,,Won,2,0,0,Alex Kibner,Infect,
5,Chris Herold,Imperial Painter,RW,Lost,0,2,0,Zac Forshee,ANT,
5,Stephen Hopkins,Maverick,GWb,Won,2,1,0,Thomas Dowd,UR Delver,
5,Cory Jones,Leylines,,Lost,0,2,0,Randy Yao,Grixis Delver,
5,Alex Kibner,Infect,,Lost,0,2,0,James Helms,4c Loam,
5,Jacob Magers,Grixis Delver,,Lost,0,2,0,Sam Burdick,ANT,
5,Justin Meadows,Eldrazi,,Won,2,1,0,Peter Smutko,Bant Midrange,
5,Greg Mitchell,Miracles,,ID,0,0,1,Thilo Strauss,BUG Delver,
5,Jordan Short,ANT,,Lost,1,2,0,Jon Clancy,UR Delver,
5,Daniel Smith,Miracles,,Won,2,0,0,Larry Behnsch,Merfolk,
5,Peter Smutko,Bant Midrange,,Lost,1,2,0,Justin Meadows,Eldrazi,
5,Thilo Strauss,BUG Delver,,ID,0,0,1,Greg Mitchell,Miracles,
5,Bruce Williamson,Stiflenought,,Lost,0,2,0,Josh Dupraw,Jund,Punishing
5,Chris Van Meter,Sneak and Show,,Won,2,1,0,Anthony Delorenzi,Shardless BUG,
5,Randy Yao,Grixis Delver,,Won,2,0,0,Cory Jones,Leylines,
5,Leo Zoeckler,Mono-Blue Tempo,,Lost,1,2,0,Scott Ferguson,BUG Delver,
6,Larry Behnsch,Merfolk,,Lost,0,2,0,Bruce Williamson,Stiflenought,
6,Sam Burdick,ANT,,Lost,0,2,0,Scott Ferguson,BUG Delver,
6,Daniel Chen,Burn,,Won,2,0,0,Jon Clancy,UR Delver,
6,Jon Clancy,UR Delver,,Lost,0,2,0,Daniel Chen,Burn,
6,Anthony Delorenzi,Shardless BUG,,Won,2,0,0,James Helms,4c Loam,
6,David Dimalanta,12-Post,Bant,ID,0,0,1,Justin Meadows,Eldrazi,
6,Josh Dupraw,Jund,Punishing,Lost,1,2,0,Ethan Heilicher,Belcher,
6,Jeremy Edwards,Enchantress,GW,Lost,0,2,0,Jordan Short,ANT,
6,Scott Ferguson,BUG Delver,,Won,2,0,0,Sam Burdick,ANT,
6,Zac Forshee,ANT,,Lost,0,2,0,Daniel Smith,Miracles,
6,Aaron Gaudio,Shardless BUG,,ID,0,0,1,Thilo Strauss,BUG Delver,
6,Ethan Heilicher,Belcher,,Won,2,1,0,Josh Dupraw,Jund,Punishing
6,James Helms,4c Loam,,Lost,0,2,0,Anthony Delorenzi,Shardless BUG,
6,Chris Herold,Imperial Painter,RW,Lost,1,2,0,Peter Smutko,Bant Midrange,
6,Stephen Hopkins,Maverick,GWb,Drew,1,1,0,Randy Yao,Grixis Delver,
6,Jacob Magers,Grixis Delver,,Bye,,,,,,
6,Justin Meadows,Eldrazi,,ID,0,0,1,David Dimalanta,12-Post,Bant
6,Greg Mitchell,Miracles,,ID,0,0,1,Chris Van Meter,Sneak and Show,
6,Jordan Short,ANT,,Won,2,0,0,Jeremy Edwards,Enchantress,GW
6,Daniel Smith,Miracles,,Won,2,0,0,Zac Forshee,ANT,
6,Peter Smutko,Bant Midrange,,Won,2,1,0,Chris Herold,Imperial Painter,RW
6,Thilo Strauss,BUG Delver,,ID,0,0,1,Aaron Gaudio,Shardless BUG,
6,Bruce Williamson,Stiflenought,,Won,2,0,0,Larry Behnsch,Merfolk,
6,Chris Van Meter,Sneak and Show,,ID,0,0,1,Greg Mitchell,Miracles,
6,Randy Yao,Grixis Delver,,Drew,1,1,0,Stephen Hopkins,Maverick,GWb
Q,Daniel Chen,Burn,,Lost,0,2,0,Thilo Strauss,BUG Delver,
Q,David Dimalanta,12-Post,Bant,Lost,1,2,0,Chris Van Meter,Sneak and Show,
Q,Aaron Gaudio,Shardless BUG,,Won,2,1,0,Justin Meadows,Eldrazi,
Q,Justin Meadows,Eldrazi,,Lost,1,2,0,Aaron Gaudio,Shardless BUG,
Q,Greg Mitchell,Miracles,,Won,2,0,0,Jordan Short,ANT,
Q,Jordan Short,ANT,,Lost,0,2,0,Greg Mitchell,Miracles,
Q,Thilo Strauss,BUG Delver,,Won,2,0,0,Daniel Chen,Burn,
Q,Chris Van Meter,Sneak and Show,,Won,2,1,0,David Dimalanta,12-Post,Bant
S,Aaron Gaudio,Shardless BUG,,Lost,0,2,0,Greg Mitchell,Miracles,
S,Greg Mitchell,Miracles,,Won,2,0,0,Aaron Gaudio,Shardless BUG,
S,Thilo Strauss,BUG Delver,,Won,2,0,0,Chris Van Meter,Sneak and Show,
S,Chris Van Meter,Sneak and Show,,Lost,0,2,0,Thilo Strauss,BUG Delver,
F,Greg Mitchell,Miracles,,Won,2,0,0,Thilo Strauss,BUG Delver,
F,Thilo Strauss,BUG Delver,,Lost,0,2,0,Greg Mitchell,Miracles,
