Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
2,Rob Hunsaker,Burn,,Won,2,0,0,Brenden Mcbain,Grixis Delver,
2,Michael Jennings,Death and Taxes,,Lost,1,2,0,Tom Lynch,ANT,
2,James Johnson,RUG Delver,,Won,2,1,0,Jordan Renke,ANT,
2,Dylan Jupp,Reanimator,,Won,2,0,0,Michael Nixon,Miracles,
2,Sonja Kasky,Death and Taxes,,Lost,0,2,0,Axel Cobb,Tin Fins,
2,Quinn Kennedy,Grixis Delver,,Lost,0,2,0,Max Gardner,Sneak and Show,
2,Brandon Knodel,Miracles,,Won,2,1,0,Daniel Herrera,Burn,Vise
2,Truett Kueck,ANT,,Lost,1,2,0,Sam Shupe,Deathblade,
2,Patrik Law,Grixis Delver,,Won,2,0,0,John Nitz,Hypergenesis,
2,Tom Lynch,ANT,,Won,2,1,0,Michael Jennings,Death and Taxes,
2,Thomas Martin,Shardless BUG,,Lost,1,2,0,Seth Stuve,Maverick,
2,Brenden Mcbain,Grixis Delver,,Lost,0,2,0,Rob Hunsaker,Burn,
2,Paige Mendoza,ANT,,Lost,1,2,0,Neil Henly,Deathblade,
2,Brandon Miller,All Spells,,Lost,0,2,0,Zac Forshee,ANT,
2,Greg Mitchell,ANT,,Lost,1,2,0,Michael Evangelista,Grixis Delver,
2,John Nitz,Hypergenesis,,Lost,0,2,0,Patrik Law,Grixis Delver,
2,Michael Nixon,Miracles,,Lost,0,2,0,Dylan Jupp,Reanimator,
2,Zac Ohnemus,Jund,,Won,2,0,0,Josh Powell,Grixis Delver,
2,Sam Ortiz,Death and Taxes,,Lost,0,2,0,Jeremy Edwards,Enchantress,
2,Andrew Park,Sneak and Show,,Lost,1,2,0,Jesse Hampton,Miracles,
2,Josh Powell,Grixis Delver,,Lost,0,2,0,Zac Ohnemus,Jund,
2,Adam Prusa,Miracles,,Lost,1,2,0,Adam Ruprecht,Miracles,Thopters
2,Jordan Renke,ANT,,Lost,1,2,0,James Johnson,RUG Delver,
2,Jacob Roberts,Miracles,,Drew,1,1,0,Chad Warford,ANT,
2,Adam Ruprecht,Miracles,Thopters,Won,2,1,0,Adam Prusa,Miracles,
2,Allion Salvador,Miracles,,Won,2,1,0,Joseph Dipiano,Infect,
2,Steven Shaw,Infect,,Lost,0,2,0,Sean Deignan,Lands,RUG
2,Sam Shupe,Deathblade,,Won,2,1,0,Truett Kueck,ANT,
2,Andrew Spence,Painter,,Won,2,0,0,Ryan Coverdale,Burn,
2,Graeme Stocker,RUG Delver,,Won,2,0,0,Mason Trapp,NO BUG,
2,Seth Stuve,Maverick,,Won,2,1,0,Thomas Martin,Shardless BUG,
2,Victor Tea,Death and Taxes,,Lost,1,2,0,Charles Wong,Elves,
2,Michael Tessier,Esper Stoneblade,,Lost,1,2,0,David Ellis,Omniscience,
2,Mason Trapp,NO BUG,,Lost,0,2,0,Graeme Stocker,RUG Delver,
2,Brent Traut,Goblins,,Won,2,1,0,Martin Clark,Jund,
2,Aaron Tumy,Goblins,,Lost,0,1,0,Scott Ferguson,Shardless BUG,
2,James Wade,Deathblade,,Lost,1,2,0,Peter Cottell,4c Loam,
2,Aaron Walker,Infect,,Won,2,1,0,Tony Bakkala,Burn,
2,Colin Walker,Miracles,,Lost,0,2,0,Christopher Fornace,Nic Fit,BUG
2,Chad Warford,ANT,,Drew,1,1,0,Jacob Roberts,Miracles,
2,Charles Wong,Elves,,Won,2,1,0,Victor Tea,Death and Taxes,
2,Shawn Yu,ANT,,Bye,,,,,,
3,Tony Bakkala,Burn,,Won,2,0,0,Daniel Herrera,Burn,Vise
3,Jon Barber,ANT,,Won,2,1,0,Rob Hunsaker,Burn,
3,Randy Buehler,ANT,,Won,2,0,0,Sean Deignan,Lands,RUG
3,Solomon Burgess,Grixis Pyromancer,,Won,2,0,0,Christopher Fornace,Nic Fit,BUG
3,Drake Campell,Grixis Pyromancer,,Won,2,1,0,David Ellis,Omniscience,
3,Martin Clark,Jund,,Won,2,1,0,Graeme Stocker,RUG Delver,
3,Axel Cobb,Tin Fins,,Won,2,1,0,Jeremy Edwards,Enchantress,
3,Peter Cottell,4c Loam,,Won,2,1,0,Michael Evangelista,Grixis Delver,
3,Ryan Coverdale,Burn,,Won,2,1,0,Sonja Kasky,Death and Taxes,
3,Ian Davis,Reanimator,,Won,2,0,0,John Nitz,Hypergenesis,
3,Sean Deignan,Lands,RUG,Lost,0,2,0,Randy Buehler,ANT,
3,Joseph Dipiano,Infect,,Lost,0,2,0,Greg Mitchell,ANT,
3,Jeremy Edwards,Enchantress,,Lost,1,2,0,Axel Cobb,Tin Fins,
3,David Ellis,Omniscience,,Lost,1,2,0,Drake Campell,Grixis Pyromancer,
3,Michael Evangelista,Grixis Delver,,Lost,1,2,0,Peter Cottell,4c Loam,
3,Scott Ferguson,Shardless BUG,,Lost,1,2,0,James Johnson,RUG Delver,
3,Christopher Fornace,Nic Fit,BUG,Lost,0,2,0,Solomon Burgess,Grixis Pyromancer,
3,Zac Forshee,ANT,,Won,2,0,0,Adam Prusa,Miracles,
3,Max Gardner,Sneak and Show,,Lost,0,2,0,James Wade,Deathblade,
3,Aaron Gaudio,Miracles,,Won,1,0,0,Michael Tessier,Esper Stoneblade,
3,Jonathan Gingrich,Reanimator,,Won,2,0,0,Patrik Law,Grixis Delver,
3,Jesse Hampton,Miracles,,Won,2,0,0,Dylan Jupp,Reanimator,
3,James Helms,4c Loam,,Lost,0,2,0,Paige Mendoza,ANT,
3,Neil Henly,Deathblade,,Won,2,0,0,Aaron Walker,Infect,
3,Daniel Herrera,Burn,Vise,Lost,0,2,0,Tony Bakkala,Burn,
3,Rob Hunsaker,Burn,,Lost,1,2,0,Jon Barber,ANT,
3,James Johnson,RUG Delver,,Won,2,1,0,Scott Ferguson,Shardless BUG,
3,Dylan Jupp,Reanimator,,Lost,0,2,0,Jesse Hampton,Miracles,
3,Sonja Kasky,Death and Taxes,,Lost,1,2,0,Ryan Coverdale,Burn,
3,Quinn Kennedy,Grixis Delver,,Lost,1,2,0,Tom Lynch,ANT,
3,Brandon Knodel,Miracles,,Lost,0,2,0,Josh Powell,Grixis Delver,
3,Truett Kueck,ANT,,Bye,,,,,,
3,Patrik Law,Grixis Delver,,Lost,0,2,0,Jonathan Gingrich,Reanimator,
3,Tom Lynch,ANT,,Won,2,1,0,Quinn Kennedy,Grixis Delver,
3,Brenden Mcbain,Grixis Delver,,Won,2,1,0,Sam Shupe,Deathblade,
3,Paige Mendoza,ANT,,Won,2,0,0,James Helms,4c Loam,
3,Brandon Miller,All Spells,,Lost,0,2,0,Colin Walker,Miracles,
3,Greg Mitchell,ANT,,Won,2,0,0,Joseph Dipiano,Infect,
3,John Nitz,Hypergenesis,,Lost,0,2,0,Ian Davis,Reanimator,
3,Michael Nixon,Miracles,,Lost,1,2,0,Andrew Park,Sneak and Show,
3,Zac Ohnemus,Jund,,Drew,1,1,0,Allion Salvador,Miracles,
3,Sam Ortiz,Death and Taxes,,Lost,0,2,0,Steven Shaw,Infect,
3,Andrew Park,Sneak and Show,,Won,2,1,0,Michael Nixon,Miracles,
3,Josh Powell,Grixis Delver,,Won,2,0,0,Brandon Knodel,Miracles,
3,Adam Prusa,Miracles,,Lost,0,2,0,Zac Forshee,ANT,
3,Jordan Renke,ANT,,Won,2,0,0,Mason Trapp,NO BUG,
3,Jacob Roberts,Miracles,,Lost,0,2,0,Victor Tea,Death and Taxes,
3,Adam Ruprecht,Miracles,Thopters,Lost,1,2,0,Brent Traut,Goblins,
3,Allion Salvador,Miracles,,Drew,1,1,0,Zac Ohnemus,Jund,
3,Steven Shaw,Infect,,Won,2,0,0,Sam Ortiz,Death and Taxes,
3,Sam Shupe,Deathblade,,Lost,1,2,0,Brenden Mcbain,Grixis Delver,
3,Andrew Spence,Painter,,Lost,0,2,0,Shawn Yu,ANT,
3,Graeme Stocker,RUG Delver,,Lost,1,2,0,Martin Clark,Jund,
3,Seth Stuve,Maverick,,Lost,1,2,0,Charles Wong,Elves,
3,Victor Tea,Death and Taxes,,Won,2,0,0,Jacob Roberts,Miracles,
3,Michael Tessier,Esper Stoneblade,,Lost,0,1,0,Aaron Gaudio,Miracles,
3,Mason Trapp,NO BUG,,Lost,0,2,0,Jordan Renke,ANT,
3,Brent Traut,Goblins,,Won,2,1,0,Adam Ruprecht,Miracles,Thopters
3,Aaron Tumy,Goblins,,Lost,0,2,0,Chad Warford,ANT,
3,James Wade,Deathblade,,Won,2,0,0,Max Gardner,Sneak and Show,
3,Aaron Walker,Infect,,Lost,0,2,0,Neil Henly,Deathblade,
3,Colin Walker,Miracles,,Won,2,0,0,Brandon Miller,All Spells,
3,Chad Warford,ANT,,Won,2,0,0,Aaron Tumy,Goblins,
3,Charles Wong,Elves,,Won,2,1,0,Seth Stuve,Maverick,
3,Shawn Yu,ANT,,Won,2,0,0,Andrew Spence,Painter,
4,Tony Bakkala,Burn,,Won,2,0,0,Brandon Knodel,Miracles,
4,Jon Barber,ANT,,Won,2,0,0,Peter Cottell,4c Loam,
4,Randy Buehler,ANT,,Won,2,0,0,Tom Lynch,ANT,
4,Solomon Burgess,Grixis Pyromancer,,Won,2,0,0,Martin Clark,Jund,
4,Drake Campell,Grixis Pyromancer,,Lost,0,2,0,Allion Salvador,Miracles,
4,Martin Clark,Jund,,Lost,0,2,0,Solomon Burgess,Grixis Pyromancer,
4,Axel Cobb,Tin Fins,,Lost,1,2,0,James Johnson,RUG Delver,
4,Peter Cottell,4c Loam,,Lost,0,2,0,Jon Barber,ANT,
4,Ryan Coverdale,Burn,,Won,2,1,0,Michael Nixon,Miracles,
4,Ian Davis,Reanimator,,Won,2,1,0,Dylan Jupp,Reanimator,
4,Sean Deignan,Lands,RUG,Won,2,0,0,Joseph Dipiano,Infect,
4,Joseph Dipiano,Infect,,Lost,0,2,0,Sean Deignan,Lands,RUG
4,Jeremy Edwards,Enchantress,,Won,2,0,0,Quinn Kennedy,Grixis Delver,
4,David Ellis,Omniscience,,Lost,0,2,0,James Wade,Deathblade,
4,Michael Evangelista,Grixis Delver,,Lost,1,2,0,Brenden Mcbain,Grixis Delver,
4,Scott Ferguson,Shardless BUG,,Won,2,0,0,Sam Shupe,Deathblade,
4,Christopher Fornace,Nic Fit,BUG,Won,2,0,0,Jordan Renke,ANT,
4,Zac Forshee,ANT,,Won,2,0,0,Zac Ohnemus,Jund,
4,Max Gardner,Sneak and Show,,Won,2,1,0,Seth Stuve,Maverick,
4,Aaron Gaudio,Miracles,,Won,2,0,0,Paige Mendoza,ANT,
4,Jonathan Gingrich,Reanimator,,Lost,1,2,0,Brent Traut,Goblins,
4,Jesse Hampton,Miracles,,Lost,1,2,0,Charles Wong,Elves,
4,James Helms,4c Loam,,Won,2,1,1,Jacob Roberts,Miracles,
4,Neil Henly,Deathblade,,Lost,1,2,0,Shawn Yu,ANT,
4,Daniel Herrera,Burn,Vise,Won,2,1,0,Mason Trapp,NO BUG,
4,Rob Hunsaker,Burn,,Won,2,0,0,Josh Powell,Grixis Delver,
4,James Johnson,RUG Delver,,Won,2,1,0,Axel Cobb,Tin Fins,
4,Dylan Jupp,Reanimator,,Lost,1,2,0,Ian Davis,Reanimator,
4,Quinn Kennedy,Grixis Delver,,Lost,0,2,0,Jeremy Edwards,Enchantress,
4,Brandon Knodel,Miracles,,Lost,0,2,0,Tony Bakkala,Burn,
4,Patrik Law,Grixis Delver,,Won,2,0,0,Chad Warford,ANT,
4,Tom Lynch,ANT,,Lost,0,2,0,Randy Buehler,ANT,
4,Brenden Mcbain,Grixis Delver,,Won,2,1,0,Michael Evangelista,Grixis Delver,
4,Paige Mendoza,ANT,,Lost,0,2,0,Aaron Gaudio,Miracles,
4,Brandon Miller,All Spells,,Won,2,0,0,Aaron Tumy,Goblins,
4,Greg Mitchell,ANT,,Won,2,1,0,Andrew Park,Sneak and Show,
4,John Nitz,Hypergenesis,,Won,2,0,0,Andrew Spence,Painter,
4,Michael Nixon,Miracles,,Lost,1,2,0,Ryan Coverdale,Burn,
4,Zac Ohnemus,Jund,,Lost,0,2,0,Zac Forshee,ANT,
4,Andrew Park,Sneak and Show,,Lost,1,2,0,Greg Mitchell,ANT,
4,Josh Powell,Grixis Delver,,Lost,0,2,0,Rob Hunsaker,Burn,
4,Adam Prusa,Miracles,,Won,2,0,0,Colin Walker,Miracles,
4,Jordan Renke,ANT,,Lost,0,2,0,Christopher Fornace,Nic Fit,BUG
4,Jacob Roberts,Miracles,,Lost,1,2,1,James Helms,4c Loam,
4,Adam Ruprecht,Miracles,Thopters,Won,2,0,0,Victor Tea,Death and Taxes,
4,Allion Salvador,Miracles,,Won,2,0,0,Drake Campell,Grixis Pyromancer,
4,Steven Shaw,Infect,,Won,2,0,0,Michael Tessier,Esper Stoneblade,
4,Sam Shupe,Deathblade,,Lost,0,2,0,Scott Ferguson,Shardless BUG,
4,Andrew Spence,Painter,,Lost,0,2,0,John Nitz,Hypergenesis,
4,Graeme Stocker,RUG Delver,,Lost,1,2,0,Aaron Walker,Infect,
4,Seth Stuve,Maverick,,Lost,1,2,0,Max Gardner,Sneak and Show,
4,Victor Tea,Death and Taxes,,Lost,0,2,0,Adam Ruprecht,Miracles,Thopters
4,Michael Tessier,Esper Stoneblade,,Lost,0,2,0,Steven Shaw,Infect,
4,Mason Trapp,NO BUG,,Lost,1,2,0,Daniel Herrera,Burn,Vise
4,Brent Traut,Goblins,,Won,2,1,0,Jonathan Gingrich,Reanimator,
4,Aaron Tumy,Goblins,,Lost,0,2,0,Brandon Miller,All Spells,
4,James Wade,Deathblade,,Won,2,0,0,David Ellis,Omniscience,
4,Aaron Walker,Infect,,Won,2,1,0,Graeme Stocker,RUG Delver,
4,Colin Walker,Miracles,,Lost,0,2,0,Adam Prusa,Miracles,
4,Chad Warford,ANT,,Lost,0,2,0,Patrik Law,Grixis Delver,
4,Charles Wong,Elves,,Won,2,1,0,Jesse Hampton,Miracles,
4,Shawn Yu,ANT,,Won,2,1,0,Neil Henly,Deathblade,
5,Tony Bakkala,Burn,,Lost,1,2,0,Neil Henly,Deathblade,
5,Jon Barber,ANT,,Won,2,0,0,Brent Traut,Goblins,
5,Randy Buehler,ANT,,Lost,0,2,0,James Johnson,RUG Delver,
5,Solomon Burgess,Grixis Pyromancer,,Won,2,1,0,Adam Ruprecht,Miracles,Thopters
5,Drake Campell,Grixis Pyromancer,,Lost,1,2,0,Greg Mitchell,ANT,
5,Axel Cobb,Tin Fins,,Lost,1,2,0,Adam Prusa,Miracles,
5,Peter Cottell,4c Loam,,Won,2,1,0,Jonathan Gingrich,Reanimator,
5,Ryan Coverdale,Burn,,Won,2,1,0,Steven Shaw,Infect,
5,Ian Davis,Reanimator,,Won,2,1,0,Rob Hunsaker,Burn,
5,Sean Deignan,Lands,RUG,Lost,0,2,0,Aaron Gaudio,Miracles,
5,Jeremy Edwards,Enchantress,,Lost,1,2,0,John Nitz,Hypergenesis,
5,David Ellis,Omniscience,,Lost,1,2,0,Andrew Park,Sneak and Show,
5,Michael Evangelista,Grixis Delver,,Won,2,0,0,Christopher Fornace,Nic Fit,BUG
5,Scott Ferguson,Shardless BUG,,Won,2,0,0,Aaron Walker,Infect,
5,Christopher Fornace,Nic Fit,BUG,Lost,0,2,0,Michael Evangelista,Grixis Delver,
5,Zac Forshee,ANT,,Won,2,0,0,James Wade,Deathblade,
5,Max Gardner,Sneak and Show,,Lost,0,2,0,Brenden Mcbain,Grixis Delver,
5,Aaron Gaudio,Miracles,,Won,2,0,0,Sean Deignan,Lands,RUG
5,Jonathan Gingrich,Reanimator,,Lost,1,2,0,Peter Cottell,4c Loam,
5,Jesse Hampton,Miracles,,Won,2,0,0,Zac Ohnemus,Jund,
5,James Helms,4c Loam,,Won,2,0,0,Chad Warford,ANT,
5,Neil Henly,Deathblade,,Won,2,1,0,Tony Bakkala,Burn,
5,Daniel Herrera,Burn,Vise,Won,2,1,0,Andrew Spence,Painter,
5,Rob Hunsaker,Burn,,Lost,1,2,0,Ian Davis,Reanimator,
5,James Johnson,RUG Delver,,Won,2,0,0,Randy Buehler,ANT,
5,Brandon Knodel,Miracles,,Won,2,1,0,Graeme Stocker,RUG Delver,
5,Patrik Law,Grixis Delver,,Won,2,1,0,Shawn Yu,ANT,
5,Tom Lynch,ANT,,Lost,0,2,0,Seth Stuve,Maverick,
5,Brenden Mcbain,Grixis Delver,,Won,2,0,0,Max Gardner,Sneak and Show,
5,Brandon Miller,All Spells,,Lost,0,2,0,Michael Nixon,Miracles,
5,Greg Mitchell,ANT,,Won,2,1,0,Drake Campell,Grixis Pyromancer,
5,John Nitz,Hypergenesis,,Won,2,1,0,Jeremy Edwards,Enchantress,
5,Michael Nixon,Miracles,,Won,2,0,0,Brandon Miller,All Spells,
5,Zac Ohnemus,Jund,,Lost,0,2,0,Jesse Hampton,Miracles,
5,Andrew Park,Sneak and Show,,Won,2,1,0,David Ellis,Omniscience,
5,Adam Prusa,Miracles,,Won,2,1,0,Axel Cobb,Tin Fins,
5,Jordan Renke,ANT,,Won,2,0,0,Colin Walker,Miracles,
5,Jacob Roberts,Miracles,,Lost,1,2,0,Aaron Tumy,Goblins,
5,Adam Ruprecht,Miracles,Thopters,Lost,1,2,0,Solomon Burgess,Grixis Pyromancer,
5,Allion Salvador,Miracles,,Won,2,0,0,Charles Wong,Elves,
5,Steven Shaw,Infect,,Lost,1,2,0,Ryan Coverdale,Burn,
5,Andrew Spence,Painter,,Lost,1,2,0,Daniel Herrera,Burn,Vise
5,Graeme Stocker,RUG Delver,,Lost,1,2,0,Brandon Knodel,Miracles,
5,Seth Stuve,Maverick,,Won,2,0,0,Tom Lynch,ANT,
5,Brent Traut,Goblins,,Lost,0,2,0,Jon Barber,ANT,
5,Aaron Tumy,Goblins,,Won,2,1,0,Jacob Roberts,Miracles,
5,James Wade,Deathblade,,Lost,0,2,0,Zac Forshee,ANT,
5,Aaron Walker,Infect,,Lost,0,2,0,Scott Ferguson,Shardless BUG,
5,Colin Walker,Miracles,,Lost,0,2,0,Jordan Renke,ANT,
5,Chad Warford,ANT,,Lost,0,2,0,James Helms,4c Loam,
5,Charles Wong,Elves,,Lost,0,2,0,Allion Salvador,Miracles,
5,Shawn Yu,ANT,,Lost,1,2,0,Patrik Law,Grixis Delver,
6,Tony Bakkala,Burn,,Won,2,1,0,Jeremy Edwards,Enchantress,
6,Jon Barber,ANT,,Won,2,1,0,Allion Salvador,Miracles,
6,Randy Buehler,ANT,,Won,2,0,0,Jordan Renke,ANT,
6,Solomon Burgess,Grixis Pyromancer,,Won,2,0,0,Jesse Hampton,Miracles,
6,Drake Campell,Grixis Pyromancer,,Won,2,1,1,Shawn Yu,ANT,
6,Axel Cobb,Tin Fins,,Won,2,1,0,Daniel Herrera,Burn,Vise
6,Peter Cottell,4c Loam,,Won,2,0,0,Aaron Gaudio,Miracles,
6,Ian Davis,Reanimator,,Lost,1,2,0,Brent Traut,Goblins,
6,Jeremy Edwards,Enchantress,,Lost,1,2,0,Tony Bakkala,Burn,
6,Michael Evangelista,Grixis Delver,,Lost,0,2,0,Scott Ferguson,Shardless BUG,
6,Scott Ferguson,Shardless BUG,,Won,2,0,0,Michael Evangelista,Grixis Delver,
6,Christopher Fornace,Nic Fit,BUG,Won,2,1,0,Tom Lynch,ANT,
6,Zac Forshee,ANT,,Lost,1,2,0,Patrik Law,Grixis Delver,
6,Max Gardner,Sneak and Show,,Lost,0,2,0,Andrew Park,Sneak and Show,
6,Aaron Gaudio,Miracles,,Lost,0,2,0,Peter Cottell,4c Loam,
6,Jesse Hampton,Miracles,,Lost,0,2,0,Solomon Burgess,Grixis Pyromancer,
6,Neil Henly,Deathblade,,Lost,1,2,0,James Wade,Deathblade,
6,Daniel Herrera,Burn,Vise,Lost,1,2,0,Axel Cobb,Tin Fins,
6,Rob Hunsaker,Burn,,Won,2,0,0,Seth Stuve,Maverick,
6,James Johnson,RUG Delver,,Won,2,1,0,Greg Mitchell,ANT,
