Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
1,Karl Spreine,4c Loam,,Lost,1,2,0,Percy Fang,BUG Delver,
1,Matthew Staver,4c Loam,,Won,2,1,0,Neil Henly,Esper Deathblade,
1,Andy Stowell,Death and Taxes,,Won,2,0,0,Alex Scott,Deadguy Ale,
1,Shawn Tabrizi,Grixis Delver,,Won,2,0,0,Mike Kiesel,Miracles,
1,Matthew Vogel,Body Shop,,Lost,0,2,0,Daniel Nguyen,Elves,
1,James Wade,Esper Deathblade,,Lost,0,2,0,Bobby Dygert,Elves,
1,Michael Wallio,UR Delver,,Lost,0,2,0,Will Brooks,Reanimator,
1,Miles Wallio,Elves,,Drew,1,1,0,Stephen Hopkins,Maverick,GWb
1,David Webb,Grixis Delver,,Lost,1,2,0,Rudy Maynard,4c Loam,
1,Alex Werstler,Miracles,,Lost,0,2,0,Shawn Yu,Miracles,
1,Timothy Wilder,Shardless BUG,,Won,2,1,0,Alex Kibner,Elves,
1,Bruce Williamson,Goblins,,Lost,0,2,0,Luke Kutrich,Eldrazi,W
1,Shawn Yu,Miracles,,Won,2,0,0,Alex Werstler,Miracles,
2,Matt Anderson,Painter,Nahiri,Lost,1,2,0,Shawn Yu,Miracles,
2,Nathan Band,Miracles,,Won,2,0,0,Joseph Chlebouski,Enchantress,
2,Garth Brewe,Burn,,Won,2,1,0,Matthew Staver,4c Loam,
2,Will Brooks,Reanimator,,Lost,1,2,0,Stephen Hopkins,Maverick,GWb
2,Randy Buehler,Miracles,,Won,2,0,0,Rudy Maynard,4c Loam,
2,Sean Catanese,Der Netherlands,,Won,2,1,0,Daniel Nguyen,Elves,
2,Joseph Chlebouski,Enchantress,,Lost,0,2,0,Nathan Band,Miracles,
2,Elston Cloy,Eldrazi,Colorless,Lost,0,2,0,Alex Scott,Deadguy Ale,
2,Brandon De Vore,Miracles,,Lost,0,2,0,Matthew Mccullough,Aluren,
2,Curran Delahanty,Elves,,Won,2,0,0,Bruce Williamson,Goblins,
2,Bobby Dygert,Elves,,Lost,0,2,0,Cody Holman,Tin Fins,
2,Jeremy Edwards,Infect,,Lost,0,2,0,Neil Henly,Esper Deathblade,
2,Percy Fang,BUG Delver,,Lost,1,2,0,Skylar Lucero,Eldrazi,W
2,Tyler Gardner,Miracles,,Lost,0,2,0,Steven Shaw,MUD,12-Post
2,Max Goldstein,Esper Stoneblade,,Lost,0,2,0,Jeff Mendoza,Elves,
2,Stuart Grinch,Wizards,,Bye,,,,,,
2,Neil Henly,Esper Deathblade,,Won,2,0,0,Jeremy Edwards,Infect,
2,Cody Holman,Tin Fins,,Won,2,0,0,Bobby Dygert,Elves,
2,Stephen Hopkins,Maverick,GWb,Won,2,1,0,Will Brooks,Reanimator,
2,Alex Kibner,Elves,,Lost,0,2,0,Matthew Vogel,Body Shop,
2,Mike Kiesel,Miracles,,Lost,0,2,0,Karl Spreine,4c Loam,
2,Luke Kutrich,Eldrazi,W,Lost,1,2,0,Justin Meadows,Eldrazi,Colorless
2,Thomas Lancaster,Infect,,Won,2,0,0,Andy Stowell,Death and Taxes,
2,Skylar Lucero,Eldrazi,W,Won,2,1,0,Percy Fang,BUG Delver,
2,Scott Masterson,Death and Taxes,,Lost,0,2,0,Shawn Tabrizi,Grixis Delver,
2,Rudy Maynard,4c Loam,,Lost,0,2,0,Randy Buehler,Miracles,
2,Matthew Mccullough,Aluren,,Won,2,0,0,Brandon De Vore,Miracles,
2,Justin Meadows,Eldrazi,Colorless,Won,2,1,0,Luke Kutrich,Eldrazi,W
2,Jeff Mendoza,Elves,,Won,2,0,0,Max Goldstein,Esper Stoneblade,
2,Erik Mickel,MUD,12-Post,Won,2,0,0,Miles Wallio,Elves,
2,Greg Mitchell,Omni/Miracles,,Won,2,0,0,Daniel Smith,Miracles,
2,Josh Monks,Miracles,,Lost,1,2,0,Timothy Wilder,Shardless BUG,
2,Daniel Nguyen,Elves,,Lost,1,2,0,Sean Catanese,Der Netherlands,
2,Josh Powell,Tezzeret,Grixis,Won,2,1,0,Paul Riordan,BR Reanimator,
2,Paul Riordan,BR Reanimator,,Lost,1,2,0,Josh Powell,Tezzeret,Grixis
2,Alex Scott,Deadguy Ale,,Won,2,0,0,Elston Cloy,Eldrazi,Colorless
2,Steven Shaw,MUD,12-Post,Won,2,0,0,Tyler Gardner,Miracles,
2,Daniel Smith,Miracles,,Lost,0,2,0,Greg Mitchell,Omni/Miracles,
2,Karl Spreine,4c Loam,,Won,2,0,0,Mike Kiesel,Miracles,
2,Matthew Staver,4c Loam,,Lost,1,2,0,Garth Brewe,Burn,
2,Andy Stowell,Death and Taxes,,Lost,0,2,0,Thomas Lancaster,Infect,
2,Shawn Tabrizi,Grixis Delver,,Won,2,0,0,Scott Masterson,Death and Taxes,
2,Matthew Vogel,Body Shop,,Won,2,0,0,Alex Kibner,Elves,
2,James Wade,Esper Deathblade,,Won,2,0,0,Michael Wallio,UR Delver,
2,Michael Wallio,UR Delver,,Lost,0,2,0,James Wade,Esper Deathblade,
2,Miles Wallio,Elves,,Lost,0,2,0,Erik Mickel,MUD,12-Post
2,David Webb,Grixis Delver,,Drew,1,1,0,Alex Werstler,Miracles,
2,Alex Werstler,Miracles,,Drew,1,1,0,David Webb,Grixis Delver,
2,Timothy Wilder,Shardless BUG,,Won,2,1,0,Josh Monks,Miracles,
2,Bruce Williamson,Goblins,,Lost,0,2,0,Curran Delahanty,Elves,
2,Shawn Yu,Miracles,,Won,2,1,0,Matt Anderson,Painter,Nahiri
3,Matt Anderson,Painter,Nahiri,Lost,0,2,0,Nathan Band,Miracles,
3,Nathan Band,Miracles,,Won,2,0,0,Matt Anderson,Painter,Nahiri
3,Garth Brewe,Burn,,Won,2,1,0,Randy Buehler,Miracles,
3,Will Brooks,Reanimator,,Won,2,1,0,Luke Kutrich,Eldrazi,W
3,Randy Buehler,Miracles,,Lost,1,2,0,Garth Brewe,Burn,
3,Sean Catanese,Der Netherlands,,Lost,0,2,0,Thomas Lancaster,Infect,
3,Joseph Chlebouski,Enchantress,,Lost,0,2,0,Alex Werstler,Miracles,
3,Elston Cloy,Eldrazi,Colorless,Won,2,1,0,Jeremy Edwards,Infect,
3,Brandon De Vore,Miracles,,Lost,0,2,0,Josh Powell,Tezzeret,Grixis
3,Curran Delahanty,Elves,,Won,2,0,0,Bobby Dygert,Elves,
3,Bobby Dygert,Elves,,Lost,0,2,0,Curran Delahanty,Elves,
3,Jeremy Edwards,Infect,,Lost,1,2,0,Elston Cloy,Eldrazi,Colorless
3,Percy Fang,BUG Delver,,Won,2,0,0,Rudy Maynard,4c Loam,
3,Tyler Gardner,Miracles,,Won,2,0,0,Paul Riordan,BR Reanimator,
3,Stuart Grinch,Wizards,,Won,2,1,0,Scott Masterson,Death and Taxes,
3,Neil Henly,Esper Deathblade,,Lost,1,2,0,Andy Stowell,Death and Taxes,
3,Cody Holman,Tin Fins,,Lost,1,2,0,Matthew Mccullough,Aluren,
3,Stephen Hopkins,Maverick,GWb,Lost,1,2,0,Matthew Staver,4c Loam,
3,Luke Kutrich,Eldrazi,W,Lost,1,2,0,Will Brooks,Reanimator,
3,Thomas Lancaster,Infect,,Won,2,0,0,Sean Catanese,Der Netherlands,
3,Skylar Lucero,Eldrazi,W,Lost,1,2,0,Greg Mitchell,Omni/Miracles,
3,Scott Masterson,Death and Taxes,,Lost,1,2,0,Stuart Grinch,Wizards,
3,Rudy Maynard,4c Loam,,Lost,0,2,0,Percy Fang,BUG Delver,
3,Matthew Mccullough,Aluren,,Won,2,1,0,Cody Holman,Tin Fins,
3,Justin Meadows,Eldrazi,Colorless,Lost,0,2,0,Shawn Yu,Miracles,
3,Jeff Mendoza,Elves,,Lost,1,2,0,Matthew Vogel,Body Shop,
3,Erik Mickel,MUD,12-Post,Won,2,1,0,Karl Spreine,4c Loam,
3,Greg Mitchell,Omni/Miracles,,Won,2,1,0,Skylar Lucero,Eldrazi,W
3,Josh Monks,Miracles,,Won,2,0,0,Steven Shaw,MUD,12-Post
3,Daniel Nguyen,Elves,,Won,2,0,0,Daniel Smith,Miracles,
3,Josh Powell,Tezzeret,Grixis,Won,2,0,0,Brandon De Vore,Miracles,
3,Paul Riordan,BR Reanimator,,Lost,0,2,0,Tyler Gardner,Miracles,
3,Alex Scott,Deadguy Ale,,Lost,1,2,0,James Wade,Esper Deathblade,
3,Steven Shaw,MUD,12-Post,Lost,0,2,0,Josh Monks,Miracles,
3,Daniel Smith,Miracles,,Lost,0,2,0,Daniel Nguyen,Elves,
3,Karl Spreine,4c Loam,,Lost,1,2,0,Erik Mickel,MUD,12-Post
3,Matthew Staver,4c Loam,,Won,2,1,0,Stephen Hopkins,Maverick,GWb
3,Andy Stowell,Death and Taxes,,Won,2,1,0,Neil Henly,Esper Deathblade,
3,Shawn Tabrizi,Grixis Delver,,Won,2,0,0,Timothy Wilder,Shardless BUG,
3,Matthew Vogel,Body Shop,,Won,2,1,0,Jeff Mendoza,Elves,
3,James Wade,Esper Deathblade,,Won,2,1,0,Alex Scott,Deadguy Ale,
3,Michael Wallio,UR Delver,,Won,2,1,0,Bruce Williamson,Goblins,
3,Miles Wallio,Elves,,Won,2,1,0,David Webb,Grixis Delver,
3,David Webb,Grixis Delver,,Lost,1,2,0,Miles Wallio,Elves,
3,Alex Werstler,Miracles,,Won,2,0,0,Joseph Chlebouski,Enchantress,
3,Timothy Wilder,Shardless BUG,,Lost,0,2,0,Shawn Tabrizi,Grixis Delver,
3,Bruce Williamson,Goblins,,Lost,1,2,0,Michael Wallio,UR Delver,
3,Shawn Yu,Miracles,,Won,2,0,0,Justin Meadows,Eldrazi,Colorless
4,Matt Anderson,Painter,Nahiri,Lost,1,2,0,Tyler Gardner,Miracles,
4,Nathan Band,Miracles,,Won,2,0,0,Matthew Vogel,Body Shop,
4,Garth Brewe,Burn,,Won,2,1,0,Greg Mitchell,Omni/Miracles,
4,Will Brooks,Reanimator,,Lost,1,2,0,Daniel Nguyen,Elves,
4,Randy Buehler,Miracles,,Won,2,1,0,Miles Wallio,Elves,
4,Sean Catanese,Der Netherlands,,Drew,1,1,0,Andy Stowell,Death and Taxes,
4,Elston Cloy,Eldrazi,Colorless,Lost,0,2,0,Luke Kutrich,Eldrazi,W
4,Brandon De Vore,Miracles,,Lost,1,2,0,Daniel Smith,Miracles,
4,Curran Delahanty,Elves,,Won,2,1,0,Justin Meadows,Eldrazi,Colorless
4,Bobby Dygert,Elves,,Lost,1,2,0,Karl Spreine,4c Loam,
4,Jeremy Edwards,Infect,,Lost,0,2,0,Bruce Williamson,Goblins,
4,Percy Fang,BUG Delver,,Won,2,0,0,Stuart Grinch,Wizards,
4,Tyler Gardner,Miracles,,Won,2,1,0,Matt Anderson,Painter,Nahiri
4,Stuart Grinch,Wizards,,Lost,0,2,0,Percy Fang,BUG Delver,
4,Neil Henly,Esper Deathblade,,Lost,1,2,0,Michael Wallio,UR Delver,
4,Cody Holman,Tin Fins,,Lost,1,2,0,Josh Monks,Miracles,
4,Stephen Hopkins,Maverick,GWb,Lost,1,2,0,Alex Werstler,Miracles,
4,Luke Kutrich,Eldrazi,W,Won,2,0,0,Elston Cloy,Eldrazi,Colorless
4,Thomas Lancaster,Infect,,Lost,0,2,0,Matthew Mccullough,Aluren,
4,Skylar Lucero,Eldrazi,W,Lost,0,2,0,James Wade,Esper Deathblade,
4,Scott Masterson,Death and Taxes,,Lost,1,2,0,Alex Scott,Deadguy Ale,
4,Rudy Maynard,4c Loam,,Won,2,0,0,Jeff Mendoza,Elves,
4,Matthew Mccullough,Aluren,,Won,2,0,0,Thomas Lancaster,Infect,
4,Justin Meadows,Eldrazi,Colorless,Lost,1,2,0,Curran Delahanty,Elves,
4,Jeff Mendoza,Elves,,Lost,0,2,0,Rudy Maynard,4c Loam,
4,Erik Mickel,MUD,12-Post,Won,2,1,0,Matthew Staver,4c Loam,
4,Greg Mitchell,Omni/Miracles,,Lost,1,2,0,Garth Brewe,Burn,
4,Josh Monks,Miracles,,Won,2,1,0,Cody Holman,Tin Fins,
4,Daniel Nguyen,Elves,,Won,2,1,0,Will Brooks,Reanimator,
4,Josh Powell,Tezzeret,Grixis,Lost,0,2,0,Timothy Wilder,Shardless BUG,
4,Paul Riordan,BR Reanimator,,Bye,,,,,,
4,Alex Scott,Deadguy Ale,,Won,2,1,0,Scott Masterson,Death and Taxes,
4,Daniel Smith,Miracles,,Won,2,1,0,Brandon De Vore,Miracles,
4,Karl Spreine,4c Loam,,Won,2,1,0,Bobby Dygert,Elves,
4,Matthew Staver,4c Loam,,Lost,1,2,0,Erik Mickel,MUD,12-Post
4,Andy Stowell,Death and Taxes,,Drew,1,1,0,Sean Catanese,Der Netherlands,
4,Shawn Tabrizi,Grixis Delver,,Lost,0,2,0,Shawn Yu,Miracles,
4,Matthew Vogel,Body Shop,,Lost,0,2,0,Nathan Band,Miracles,
4,James Wade,Esper Deathblade,,Won,2,0,0,Skylar Lucero,Eldrazi,W
4,Michael Wallio,UR Delver,,Won,2,1,0,Neil Henly,Esper Deathblade,
4,Miles Wallio,Elves,,Lost,1,2,0,Randy Buehler,Miracles,
4,Alex Werstler,Miracles,,Won,2,1,0,Stephen Hopkins,Maverick,GWb
4,Timothy Wilder,Shardless BUG,,Won,2,0,0,Josh Powell,Tezzeret,Grixis
4,Bruce Williamson,Goblins,,Won,2,0,0,Jeremy Edwards,Infect,
4,Shawn Yu,Miracles,,Won,2,0,0,Shawn Tabrizi,Grixis Delver,
5,Nathan Band,Miracles,,Lost,1,2,0,Erik Mickel,MUD,12-Post
5,Garth Brewe,Burn,,Won,2,1,0,James Wade,Esper Deathblade,
5,Will Brooks,Reanimator,,Won,2,1,0,Daniel Smith,Miracles,
5,Randy Buehler,Miracles,,Lost,0,2,0,Percy Fang,BUG Delver,
5,Sean Catanese,Der Netherlands,,Won,2,1,0,Rudy Maynard,4c Loam,
5,Elston Cloy,Eldrazi,Colorless,Won,2,0,0,Bruce Williamson,Goblins,
5,Brandon De Vore,Miracles,,Lost,0,2,0,Stephen Hopkins,Maverick,GWb
5,Curran Delahanty,Elves,,Won,2,0,0,Shawn Tabrizi,Grixis Delver,
5,Jeremy Edwards,Infect,,Won,2,0,0,Paul Riordan,BR Reanimator,
5,Percy Fang,BUG Delver,,Won,2,0,0,Randy Buehler,Miracles,
5,Tyler Gardner,Miracles,,Won,2,0,0,Miles Wallio,Elves,
5,Stuart Grinch,Wizards,,Lost,0,2,0,Michael Wallio,UR Delver,
5,Stephen Hopkins,Maverick,GWb,Won,2,0,0,Brandon De Vore,Miracles,
5,Luke Kutrich,Eldrazi,W,Lost,0,2,0,Karl Spreine,4c Loam,
5,Thomas Lancaster,Infect,,Lost,0,2,0,Timothy Wilder,Shardless BUG,
5,Skylar Lucero,Eldrazi,W,Lost,0,2,0,Andy Stowell,Death and Taxes,
5,Rudy Maynard,4c Loam,,Lost,1,2,0,Sean Catanese,Der Netherlands,
5,Matthew Mccullough,Aluren,,ID,0,0,1,Shawn Yu,Miracles,
5,Justin Meadows,Eldrazi,Colorless,Won,2,0,0,Alex Scott,Deadguy Ale,
5,Erik Mickel,MUD,12-Post,Won,2,1,0,Nathan Band,Miracles,
5,Greg Mitchell,Omni/Miracles,,Won,2,0,0,Josh Monks,Miracles,
5,Josh Monks,Miracles,,Lost,0,2,0,Greg Mitchell,Omni/Miracles,
5,Daniel Nguyen,Elves,,Won,2,1,0,Alex Werstler,Miracles,
5,Paul Riordan,BR Reanimator,,Lost,0,2,0,Jeremy Edwards,Infect,
5,Alex Scott,Deadguy Ale,,Lost,0,2,0,Justin Meadows,Eldrazi,Colorless
5,Daniel Smith,Miracles,,Lost,1,2,0,Will Brooks,Reanimator,
5,Karl Spreine,4c Loam,,Won,2,0,0,Luke Kutrich,Eldrazi,W
5,Matthew Staver,4c Loam,,Won,2,0,0,Matthew Vogel,Body Shop,
5,Andy Stowell,Death and Taxes,,Won,2,0,0,Skylar Lucero,Eldrazi,W
5,Shawn Tabrizi,Grixis Delver,,Lost,0,2,0,Curran Delahanty,Elves,
5,Matthew Vogel,Body Shop,,Lost,0,2,0,Matthew Staver,4c Loam,
5,James Wade,Esper Deathblade,,Lost,1,2,0,Garth Brewe,Burn,
5,Michael Wallio,UR Delver,,Won,2,0,0,Stuart Grinch,Wizards,
5,Miles Wallio,Elves,,Lost,0,2,0,Tyler Gardner,Miracles,
5,Alex Werstler,Miracles,,Lost,1,2,0,Daniel Nguyen,Elves,
5,Timothy Wilder,Shardless BUG,,Won,2,0,0,Thomas Lancaster,Infect,
5,Bruce Williamson,Goblins,,Lost,0,2,0,Elston Cloy,Eldrazi,Colorless
5,Shawn Yu,Miracles,,ID,0,0,1,Matthew Mccullough,Aluren,
6,Nathan Band,Miracles,,Won,2,0,0,Michael Wallio,UR Delver,
6,Garth Brewe,Burn,,ID,0,0,1,Shawn Yu,Miracles,
6,Will Brooks,Reanimator,,Lost,0,2,0,Karl Spreine,4c Loam,
6,Randy Buehler,Miracles,,Won,2,0,0,Andy Stowell,Death and Taxes,
6,Sean Catanese,Der Netherlands,,Lost,0,2,0,Percy Fang,BUG Delver,
6,Elston Cloy,Eldrazi,Colorless,Lost,0,2,0,Miles Wallio,Elves,
6,Curran Delahanty,Elves,,Lost,1,2,0,Daniel Nguyen,Elves,
6,Jeremy Edwards,Infect,,Bye,,,,,,
6,Percy Fang,BUG Delver,,Won,2,0,0,Sean Catanese,Der Netherlands,
6,Tyler Gardner,Miracles,,Won,2,0,0,Alex Werstler,Miracles,
6,Stephen Hopkins,Maverick,GWb,Won,2,0,0,Skylar Lucero,Eldrazi,W
6,Luke Kutrich,Eldrazi,W,Won,2,1,0,Matthew Vogel,Body Shop,
6,Thomas Lancaster,Infect,,Lost,0,2,0,Shawn Tabrizi,Grixis Delver,
6,Skylar Lucero,Eldrazi,W,Lost,0,2,0,Stephen Hopkins,Maverick,GWb
6,Rudy Maynard,4c Loam,,Won,2,0,0,Daniel Smith,Miracles,
6,Matthew Mccullough,Aluren,,ID,0,0,1,Greg Mitchell,Omni/Miracles,
6,Justin Meadows,Eldrazi,Colorless,Won,2,0,0,Matthew Staver,4c Loam,
6,Erik Mickel,MUD,12-Post,Lost,1,2,0,Timothy Wilder,Shardless BUG,
6,Greg Mitchell,Omni/Miracles,,ID,0,0,1,Matthew Mccullough,Aluren,
6,Josh Monks,Miracles,,Lost,0,2,0,James Wade,Esper Deathblade,
6,Daniel Nguyen,Elves,,Won,2,1,0,Curran Delahanty,Elves,
6,Paul Riordan,BR Reanimator,,Won,2,1,0,Bruce Williamson,Goblins,
6,Daniel Smith,Miracles,,Lost,0,2,0,Rudy Maynard,4c Loam,
6,Karl Spreine,4c Loam,,Won,2,0,0,Will Brooks,Reanimator,
6,Matthew Staver,4c Loam,,Lost,0,2,0,Justin Meadows,Eldrazi,Colorless
6,Andy Stowell,Death and Taxes,,Lost,0,2,0,Randy Buehler,Miracles,
6,Shawn Tabrizi,Grixis Delver,,Won,2,0,0,Thomas Lancaster,Infect,
6,Matthew Vogel,Body Shop,,Lost,1,2,0,Luke Kutrich,Eldrazi,W
6,James Wade,Esper Deathblade,,Won,2,0,0,Josh Monks,Miracles,
6,Michael Wallio,UR Delver,,Lost,0,2,0,Nathan Band,Miracles,
6,Miles Wallio,Elves,,Won,2,0,0,Elston Cloy,Eldrazi,Colorless
6,Alex Werstler,Miracles,,Lost,0,2,0,Tyler Gardner,Miracles,
6,Timothy Wilder,Shardless BUG,,Won,2,1,0,Erik Mickel,MUD,12-Post
6,Bruce Williamson,Goblins,,Lost,1,2,0,Paul Riordan,BR Reanimator,
6,Shawn Yu,Miracles,,ID,0,0,1,Garth Brewe,Burn,
Q,Garth Brewe,Burn,,Lost,1,2,0,Randy Buehler,Miracles,
Q,Randy Buehler,Miracles,,Won,2,1,0,Garth Brewe,Burn,
Q,Percy Fang,BUG Delver,,Lost,1,2,0,Matthew Mccullough,Aluren,
Q,Matthew Mccullough,Aluren,,Won,2,1,0,Percy Fang,BUG Delver,
Q,Greg Mitchell,Omni/Miracles,,Won,2,0,0,Timothy Wilder,Shardless BUG,
Q,Daniel Nguyen,Elves,,Lost,0,2,0,Shawn Yu,Miracles,
Q,Timothy Wilder,Shardless BUG,,Lost,0,2,0,Greg Mitchell,Omni/Miracles,
Q,Shawn Yu,Miracles,,Won,2,0,0,Daniel Nguyen,Elves,
S,Randy Buehler,Miracles,,Won,2,1,0,Shawn Yu,Miracles,
S,Matthew Mccullough,Aluren,,Won,2,0,0,Greg Mitchell,Omni/Miracles,
S,Greg Mitchell,Omni/Miracles,,Lost,0,2,0,Matthew Mccullough,Aluren,
S,Shawn Yu,Miracles,,Lost,1,2,0,Randy Buehler,Miracles,
F,Randy Buehler,Miracles,,Lost,0,2,0,Matthew Mccullough,Aluren,
F,Matthew Mccullough,Aluren,,Won,2,0,0,Randy Buehler,Miracles,
