Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
1,Nick Ragazzo,Elves,,Lost,1,2,0,Michael Nixon,Czech Pile,
1,Paul Riordan,UR Delver,,Lost,1,2,0,Milan Fillipi,Sultai Delver,
1,Jacob Roberts,Stoneblade,Esper,Won,2,1,0,Alex Scott,Dead Guy Ale,
1,Matthew Saxon,UR Delver,,Won,2,0,0,Sam Bouchey,Zombardment,
1,Alex Scott,Dead Guy Ale,,Lost,1,2,0,Jacob Roberts,Stoneblade,Esper
1,David Scott,Esper Control,,Lost,0,2,0,Gary Mcneely,Sultai Delver,
1,Matt Sokolowsky,Miracles,Nahiri,Lost,1,2,0,Mack Greene,Eldrazi,
1,Tristan Taylor,Storm,,Won,2,1,0,Christopher Fornace,Nic Fit,Sultai
1,Jeremy Thrasher,Aggro Loam,,Lost,0,2,0,Dylan Petter,Miracles,
1,Joe Timidaiski,Burn,,Won,2,0,0,Kelvin Wallace,Grixis Delver,
1,John Vinella,Humans,,Won,2,1,0,Justin Hrala,Eldrazi Post,
1,Kelvin Wallace,Grixis Delver,,Lost,0,2,0,Joe Timidaiski,Burn,
1,Michael Wallio,Ninja Faeries,,Lost,1,2,0,Paul Anderson,Grixis Delver,
1,Skyler Weinkauf,Dragon Stompy,,Lost,1,2,0,Joshua Bunnell,Dragon Stompy,
1,Christopher Wessel,Grixis Delver,,Lost,1,2,0,Garth Brewe,Burn,
1,Tim Wilder,Czech Pile,,Won,2,1,0,Mike Kiesel,Affinity,
1,Kris Williams,Sneak & Show,,Lost,1,2,0,Adam Prusa,Miracles,
1,Randy Yao,Elves,,Won,2,0,0,Sean Catanese,Nether Vial,
2,Jordan Aisaka,Stoneblade,Jeskai,Won,2,0,0,Mack Greene,Eldrazi,
2,Paul Anderson,Grixis Delver,,Lost,0,2,0,Anthony Dang,Eldrazi,
2,Brian Bennett,Sneak & Show,,Won,2,0,0,Michael Wallio,Ninja Faeries,
2,Paul Bouchey,Dragon Stompy,,Won,2,1,0,Tristan Taylor,Storm,
2,Sam Bouchey,Zombardment,,Lost,0,2,0,Isaac Espada,Burn,
2,Collin Brady,Miracles,,Lost,0,2,0,Alonso Cisternas,Jund,Punishing
2,Garth Brewe,Burn,,Won,2,0,0,Barbara Mccann,Merfolk,
2,Steven Britton,Aluren,,Won,2,1,0,Kris Williams,Sneak & Show,
2,Joel Brown,Death & Taxes,,Won,2,0,0,John Vinella,Humans,
2,Joshua Bunnell,Dragon Stompy,,Won,2,0,0,Brenden Mcbain,Lands,
2,Drake Campell,Grixis Control,,Lost,0,2,0,Jeremy Thrasher,Aggro Loam,
2,Sean Catanese,Nether Vial,,Lost,0,2,0,Paul Riordan,UR Delver,
2,Alonso Cisternas,Jund,Punishing,Won,2,0,0,Collin Brady,Miracles,
2,Isaac Conner,Jund,,Bye,,,,,,
2,Anthony Dang,Eldrazi,,Won,2,0,0,Paul Anderson,Grixis Delver,
2,David Dimalanta,MUD,Stax,Won,2,1,0,Tyler Marklyn,"Oops, All Spells",
2,Sheldon Dugas-mcclure,Burn,,Won,2,0,0,Matt Sokolowsky,Miracles,Nahiri
2,Jeremy Edwards,Lands,,Lost,1,2,0,Tom Lynch,Sneak & Show,
2,Isaac Espada,Burn,,Won,2,0,0,Sam Bouchey,Zombardment,
2,Milan Fillipi,Sultai Delver,,Lost,1,2,0,Greg Mitchell,Storm,
2,Christopher Fornace,Nic Fit,Sultai,Lost,0,1,0,Bill Li,Death & Taxes,
2,Mack Greene,Eldrazi,,Lost,0,2,0,Jordan Aisaka,Stoneblade,Jeskai
2,Jarrod Hamerly,Grixis Delver,,Won,2,1,0,Matthew Saxon,UR Delver,
2,Yang He,Merfolk,,Won,2,0,0,Adam Prusa,Miracles,
2,Neil Henly,Stoneblade,Esper,Won,2,0,0,Richard Neal,Czech Pile,
2,Wesley Higbee,Czech Pile,,Lost,0,2,0,Christopher Wessel,Grixis Delver,
2,Justin Hrala,Eldrazi Post,,Won,2,0,0,David Scott,Esper Control,
2,Jim Huang,Miracles,,Lost,0,2,0,Daniel Nguyen,Elves,
2,Mike Kiesel,Affinity,,Won,2,1,0,Zac Ohnemus,Grixis Delver,
2,Vikram Kudva,Nic Fit,Junk,Won,2,0,0,Daniel Martinez,Pox,
2,Kevin Lavery,Grixis Delver,,Lost,1,2,0,Skyler Weinkauf,Dragon Stompy,
2,Bill Li,Death & Taxes,,Won,1,0,0,Christopher Fornace,Nic Fit,Sultai
2,Philip Luecke,Tezzerator,,Lost,0,2,0,Lee Hung Nguyen,Eldrazi Post,
2,Tom Lynch,Sneak & Show,,Won,2,1,0,Jeremy Edwards,Lands,
2,Tyler Marklyn,"Oops, All Spells",,Lost,1,2,0,David Dimalanta,MUD,Stax
2,Daniel Martinez,Pox,,Lost,0,2,0,Vikram Kudva,Nic Fit,Junk
2,Brenden Mcbain,Lands,,Lost,0,2,0,Joshua Bunnell,Dragon Stompy,
2,Barbara Mccann,Merfolk,,Lost,0,2,0,Garth Brewe,Burn,
2,Gary Mcneely,Sultai Delver,,Won,2,0,0,Randy Yao,Elves,
2,Greg Mitchell,Storm,,Won,2,1,0,Milan Fillipi,Sultai Delver,
2,Richard Neal,Czech Pile,,Lost,0,2,0,Neil Henly,Stoneblade,Esper
2,Daniel Nguyen,Elves,,Won,2,0,0,Jim Huang,Miracles,
2,Lee Hung Nguyen,Eldrazi Post,,Won,2,0,0,Philip Luecke,Tezzerator,
2,Michael Nixon,Czech Pile,,Lost,0,2,0,Jacob Roberts,Stoneblade,Esper
2,Zac Ohnemus,Grixis Delver,,Lost,1,2,0,Mike Kiesel,Affinity,
2,Dylan Petter,Miracles,,Lost,1,2,0,Nick Ragazzo,Elves,
2,Adam Prusa,Miracles,,Lost,0,2,0,Yang He,Merfolk,
2,Nick Ragazzo,Elves,,Won,2,1,0,Dylan Petter,Miracles,
2,Paul Riordan,UR Delver,,Won,2,0,0,Sean Catanese,Nether Vial,
2,Jacob Roberts,Stoneblade,Esper,Won,2,0,0,Michael Nixon,Czech Pile,
2,Matthew Saxon,UR Delver,,Lost,1,2,0,Jarrod Hamerly,Grixis Delver,
2,Alex Scott,Dead Guy Ale,,Lost,1,2,0,Kelvin Wallace,Grixis Delver,
2,David Scott,Esper Control,,Lost,0,2,0,Justin Hrala,Eldrazi Post,
2,Matt Sokolowsky,Miracles,Nahiri,Lost,0,2,0,Sheldon Dugas-mcclure,Burn,
2,Tristan Taylor,Storm,,Lost,1,2,0,Paul Bouchey,Dragon Stompy,
2,Jeremy Thrasher,Aggro Loam,,Won,2,0,0,Drake Campell,Grixis Control,
2,Joe Timidaiski,Burn,,Lost,1,2,0,Tim Wilder,Czech Pile,
2,John Vinella,Humans,,Lost,0,2,0,Joel Brown,Death & Taxes,
2,Kelvin Wallace,Grixis Delver,,Won,2,1,0,Alex Scott,Dead Guy Ale,
2,Michael Wallio,Ninja Faeries,,Lost,0,2,0,Brian Bennett,Sneak & Show,
2,Skyler Weinkauf,Dragon Stompy,,Won,2,1,0,Kevin Lavery,Grixis Delver,
2,Christopher Wessel,Grixis Delver,,Won,2,0,0,Wesley Higbee,Czech Pile,
2,Tim Wilder,Czech Pile,,Won,2,1,0,Joe Timidaiski,Burn,
2,Kris Williams,Sneak & Show,,Lost,1,2,0,Steven Britton,Aluren,
2,Randy Yao,Elves,,Lost,0,2,0,Gary Mcneely,Sultai Delver,
3,Jordan Aisaka,Stoneblade,Jeskai,Won,2,0,0,Jarrod Hamerly,Grixis Delver,
3,Paul Anderson,Grixis Delver,,Lost,0,2,0,Nick Ragazzo,Elves,
3,Brian Bennett,Sneak & Show,,Lost,1,2,0,Vikram Kudva,Nic Fit,Junk
3,Paul Bouchey,Dragon Stompy,,Lost,1,2,0,Garth Brewe,Burn,
3,Sam Bouchey,Zombardment,,Won,2,0,0,Kris Williams,Sneak & Show,
3,Collin Brady,Miracles,,Drew,1,1,0,Dylan Petter,Miracles,
3,Garth Brewe,Burn,,Won,2,1,0,Paul Bouchey,Dragon Stompy,
3,Steven Britton,Aluren,,Lost,1,2,0,Randy Yao,Elves,
3,Joel Brown,Death & Taxes,,Lost,0,2,0,Greg Mitchell,Storm,
3,Joshua Bunnell,Dragon Stompy,,Won,2,1,0,Alonso Cisternas,Jund,Punishing
3,Drake Campell,Grixis Control,,Won,2,0,0,Zac Ohnemus,Grixis Delver,
3,Sean Catanese,Nether Vial,,Lost,0,2,0,Kevin Lavery,Grixis Delver,
3,Alonso Cisternas,Jund,Punishing,Lost,1,2,0,Joshua Bunnell,Dragon Stompy,
3,Isaac Conner,Jund,,Won,2,0,0,Barbara Mccann,Merfolk,
3,Anthony Dang,Eldrazi,,Lost,1,2,0,Tim Wilder,Czech Pile,
3,David Dimalanta,MUD,Stax,Lost,1,2,0,Michael Nixon,Czech Pile,
3,Sheldon Dugas-mcclure,Burn,,Won,2,0,0,Skyler Weinkauf,Dragon Stompy,
3,Jeremy Edwards,Lands,,Won,2,0,0,Justin Hrala,Eldrazi Post,
3,Isaac Espada,Burn,,Won,2,1,0,Richard Neal,Czech Pile,
3,Milan Fillipi,Sultai Delver,,Won,2,1,0,Joe Timidaiski,Burn,
3,Christopher Fornace,Nic Fit,Sultai,Won,2,0,0,Jim Huang,Miracles,
3,Mack Greene,Eldrazi,,Lost,0,2,0,John Vinella,Humans,
3,Jarrod Hamerly,Grixis Delver,,Lost,0,2,0,Jordan Aisaka,Stoneblade,Jeskai
3,Yang He,Merfolk,,Won,2,1,0,Jacob Roberts,Stoneblade,Esper
3,Neil Henly,Stoneblade,Esper,Won,2,1,0,Tom Lynch,Sneak & Show,
3,Wesley Higbee,Czech Pile,,Lost,1,2,0,Alex Scott,Dead Guy Ale,
3,Justin Hrala,Eldrazi Post,,Lost,0,2,0,Jeremy Edwards,Lands,
3,Jim Huang,Miracles,,Lost,0,2,0,Christopher Fornace,Nic Fit,Sultai
3,Mike Kiesel,Affinity,,Won,2,1,0,Tristan Taylor,Storm,
3,Vikram Kudva,Nic Fit,Junk,Won,2,1,0,Brian Bennett,Sneak & Show,
3,Kevin Lavery,Grixis Delver,,Won,2,0,0,Sean Catanese,Nether Vial,
3,Bill Li,Death & Taxes,,Won,2,0,0,Daniel Nguyen,Elves,
3,Philip Luecke,Tezzerator,,Lost,0,2,0,Christopher Wessel,Grixis Delver,
3,Tom Lynch,Sneak & Show,,Lost,1,2,0,Neil Henly,Stoneblade,Esper
3,Daniel Martinez,Pox,,Won,2,0,0,Matt Sokolowsky,Miracles,Nahiri
3,Brenden Mcbain,Lands,,Lost,0,2,0,Kelvin Wallace,Grixis Delver,
3,Barbara Mccann,Merfolk,,Lost,0,2,0,Isaac Conner,Jund,
3,Gary Mcneely,Sultai Delver,,Lost,1,2,0,Lee Hung Nguyen,Eldrazi Post,
3,Greg Mitchell,Storm,,Won,2,0,0,Joel Brown,Death & Taxes,
3,Richard Neal,Czech Pile,,Lost,1,2,0,Isaac Espada,Burn,
3,Daniel Nguyen,Elves,,Lost,0,2,0,Bill Li,Death & Taxes,
3,Lee Hung Nguyen,Eldrazi Post,,Won,2,1,0,Gary Mcneely,Sultai Delver,
3,Michael Nixon,Czech Pile,,Won,2,1,0,David Dimalanta,MUD,Stax
3,Zac Ohnemus,Grixis Delver,,Lost,0,2,0,Drake Campell,Grixis Control,
3,Dylan Petter,Miracles,,Drew,1,1,0,Collin Brady,Miracles,
3,Adam Prusa,Miracles,,Lost,1,2,0,Matthew Saxon,UR Delver,
3,Nick Ragazzo,Elves,,Won,2,0,0,Paul Anderson,Grixis Delver,
3,Paul Riordan,UR Delver,,Lost,0,2,0,Jeremy Thrasher,Aggro Loam,
3,Jacob Roberts,Stoneblade,Esper,Lost,1,2,0,Yang He,Merfolk,
3,Matthew Saxon,UR Delver,,Won,2,1,0,Adam Prusa,Miracles,
3,Alex Scott,Dead Guy Ale,,Won,2,1,0,Wesley Higbee,Czech Pile,
3,David Scott,Esper Control,,Won,2,1,0,Michael Wallio,Ninja Faeries,
3,Matt Sokolowsky,Miracles,Nahiri,Lost,0,2,0,Daniel Martinez,Pox,
3,Tristan Taylor,Storm,,Lost,1,2,0,Mike Kiesel,Affinity,
3,Jeremy Thrasher,Aggro Loam,,Won,2,0,0,Paul Riordan,UR Delver,
3,Joe Timidaiski,Burn,,Lost,1,2,0,Milan Fillipi,Sultai Delver,
3,John Vinella,Humans,,Won,2,0,0,Mack Greene,Eldrazi,
3,Kelvin Wallace,Grixis Delver,,Won,2,0,0,Brenden Mcbain,Lands,
3,Michael Wallio,Ninja Faeries,,Lost,1,2,0,David Scott,Esper Control,
3,Skyler Weinkauf,Dragon Stompy,,Lost,0,2,0,Sheldon Dugas-mcclure,Burn,
3,Christopher Wessel,Grixis Delver,,Won,2,0,0,Philip Luecke,Tezzerator,
3,Tim Wilder,Czech Pile,,Won,2,1,0,Anthony Dang,Eldrazi,
3,Kris Williams,Sneak & Show,,Lost,0,2,0,Sam Bouchey,Zombardment,
3,Randy Yao,Elves,,Won,2,1,0,Steven Britton,Aluren,
4,Jordan Aisaka,Stoneblade,Jeskai,Won,2,0,0,Lee Hung Nguyen,Eldrazi Post,
4,Paul Anderson,Grixis Delver,,Lost,0,2,0,David Scott,Esper Control,
4,Brian Bennett,Sneak & Show,,Won,2,0,0,Brenden Mcbain,Lands,
4,Paul Bouchey,Dragon Stompy,,Lost,1,2,0,Matthew Saxon,UR Delver,
4,Sam Bouchey,Zombardment,,Lost,1,2,0,Tristan Taylor,Storm,
4,Collin Brady,Miracles,,Lost,1,2,0,Barbara Mccann,Merfolk,
4,Garth Brewe,Burn,,Won,2,0,0,Joshua Bunnell,Dragon Stompy,
4,Steven Britton,Aluren,,Lost,1,2,0,Skyler Weinkauf,Dragon Stompy,
4,Joel Brown,Death & Taxes,,Lost,1,2,0,Michael Nixon,Czech Pile,
4,Joshua Bunnell,Dragon Stompy,,Lost,0,2,0,Garth Brewe,Burn,
4,Drake Campell,Grixis Control,,Won,2,0,0,Adam Prusa,Miracles,
4,Alonso Cisternas,Jund,Punishing,Lost,0,2,0,Isaac Espada,Burn,
4,Isaac Conner,Jund,,Lost,1,2,0,Kelvin Wallace,Grixis Delver,
4,Anthony Dang,Eldrazi,,Won,2,1,0,Jarrod Hamerly,Grixis Delver,
4,David Dimalanta,MUD,Stax,Lost,1,2,0,Kevin Lavery,Grixis Delver,
4,Sheldon Dugas-mcclure,Burn,,Lost,0,2,0,Jeremy Edwards,Lands,
4,Jeremy Edwards,Lands,,Won,2,0,0,Sheldon Dugas-mcclure,Burn,
4,Isaac Espada,Burn,,Won,2,0,0,Alonso Cisternas,Jund,Punishing
4,Milan Fillipi,Sultai Delver,,Lost,1,2,0,Mike Kiesel,Affinity,
4,Christopher Fornace,Nic Fit,Sultai,Won,2,1,0,Alex Scott,Dead Guy Ale,
4,Mack Greene,Eldrazi,,Won,2,1,0,Daniel Martinez,Pox,
4,Jarrod Hamerly,Grixis Delver,,Lost,1,2,0,Anthony Dang,Eldrazi,
4,Yang He,Merfolk,,Lost,1,2,0,Tim Wilder,Czech Pile,
4,Neil Henly,Stoneblade,Esper,Lost,1,2,0,Greg Mitchell,Storm,
4,Justin Hrala,Eldrazi Post,,Won,2,0,0,Philip Luecke,Tezzerator,
4,Jim Huang,Miracles,,Bye,,,,,,
4,Mike Kiesel,Affinity,,Won,2,1,0,Milan Fillipi,Sultai Delver,
4,Vikram Kudva,Nic Fit,Junk,Won,2,1,0,Christopher Wessel,Grixis Delver,
4,Kevin Lavery,Grixis Delver,,Won,2,1,0,David Dimalanta,MUD,Stax
4,Bill Li,Death & Taxes,,Won,2,0,0,Nick Ragazzo,Elves,
4,Philip Luecke,Tezzerator,,Lost,0,2,0,Justin Hrala,Eldrazi Post,
4,Tom Lynch,Sneak & Show,,Won,2,0,0,Jacob Roberts,Stoneblade,Esper
4,Daniel Martinez,Pox,,Lost,1,2,0,Mack Greene,Eldrazi,
4,Brenden Mcbain,Lands,,Lost,0,2,0,Brian Bennett,Sneak & Show,
4,Barbara Mccann,Merfolk,,Won,2,1,0,Collin Brady,Miracles,
4,Gary Mcneely,Sultai Delver,,Lost,0,2,0,Jeremy Thrasher,Aggro Loam,
4,Greg Mitchell,Storm,,Won,2,1,0,Neil Henly,Stoneblade,Esper
4,Lee Hung Nguyen,Eldrazi Post,,Lost,0,2,0,Jordan Aisaka,Stoneblade,Jeskai
4,Michael Nixon,Czech Pile,,Won,2,1,0,Joel Brown,Death & Taxes,
4,Dylan Petter,Miracles,,Lost,0,2,0,Joe Timidaiski,Burn,
4,Adam Prusa,Miracles,,Lost,0,2,0,Drake Campell,Grixis Control,
4,Nick Ragazzo,Elves,,Lost,0,2,0,Bill Li,Death & Taxes,
4,Jacob Roberts,Stoneblade,Esper,Lost,0,2,0,Tom Lynch,Sneak & Show,
4,Matthew Saxon,UR Delver,,Won,2,1,0,Paul Bouchey,Dragon Stompy,
4,Alex Scott,Dead Guy Ale,,Lost,1,2,0,Christopher Fornace,Nic Fit,Sultai
4,David Scott,Esper Control,,Won,2,0,0,Paul Anderson,Grixis Delver,
4,Tristan Taylor,Storm,,Won,2,1,0,Sam Bouchey,Zombardment,
4,Jeremy Thrasher,Aggro Loam,,Won,2,0,0,Gary Mcneely,Sultai Delver,
4,Joe Timidaiski,Burn,,Won,2,0,0,Dylan Petter,Miracles,
4,John Vinella,Humans,,Won,2,1,0,Randy Yao,Elves,
4,Kelvin Wallace,Grixis Delver,,Won,2,1,0,Isaac Conner,Jund,
4,Skyler Weinkauf,Dragon Stompy,,Won,2,1,0,Steven Britton,Aluren,
4,Christopher Wessel,Grixis Delver,,Lost,1,2,0,Vikram Kudva,Nic Fit,Junk
4,Tim Wilder,Czech Pile,,Won,2,1,0,Yang He,Merfolk,
4,Randy Yao,Elves,,Lost,1,2,0,John Vinella,Humans,
5,Jordan Aisaka,Stoneblade,Jeskai,Lost,1,2,0,Greg Mitchell,Storm,
5,Brian Bennett,Sneak & Show,,Won,2,1,0,Barbara Mccann,Merfolk,
5,Paul Bouchey,Dragon Stompy,,Won,2,1,0,Randy Yao,Elves,
5,Sam Bouchey,Zombardment,,Bye,,,,,,
5,Garth Brewe,Burn,,Won,2,0,0,Tim Wilder,Czech Pile,
5,Joel Brown,Death & Taxes,,Lost,0,2,0,Skyler Weinkauf,Dragon Stompy,
5,Joshua Bunnell,Dragon Stompy,,Won,2,1,0,Isaac Espada,Burn,
5,Drake Campell,Grixis Control,,Lost,1,2,0,Tristan Taylor,Storm,
5,Alonso Cisternas,Jund,Punishing,Won,2,0,0,Christopher Fornace,Nic Fit,Sultai
5,Anthony Dang,Eldrazi,,Won,2,0,0,Neil Henly,Stoneblade,Esper
5,David Dimalanta,MUD,Stax,Lost,0,2,0,Brenden Mcbain,Lands,
5,Sheldon Dugas-mcclure,Burn,,Won,2,1,0,Gary Mcneely,Sultai Delver,
5,Jeremy Edwards,Lands,,Won,2,0,0,Yang He,Merfolk,
5,Isaac Espada,Burn,,Lost,1,2,0,Joshua Bunnell,Dragon Stompy,
5,Milan Fillipi,Sultai Delver,,Won,2,1,0,Kevin Lavery,Grixis Delver,
5,Christopher Fornace,Nic Fit,Sultai,Lost,0,2,0,Alonso Cisternas,Jund,Punishing
5,Yang He,Merfolk,,Lost,0,2,0,Jeremy Edwards,Lands,
5,Neil Henly,Stoneblade,Esper,Lost,0,2,0,Anthony Dang,Eldrazi,
5,Justin Hrala,Eldrazi Post,,Lost,1,2,0,Christopher Wessel,Grixis Delver,
5,Mike Kiesel,Affinity,,Lost,1,2,0,Tom Lynch,Sneak & Show,
5,Vikram Kudva,Nic Fit,Junk,Lost,1,2,0,John Vinella,Humans,
5,Kevin Lavery,Grixis Delver,,Lost,1,2,0,Milan Fillipi,Sultai Delver,
5,Bill Li,Death & Taxes,,Won,2,0,0,Jeremy Thrasher,Aggro Loam,
5,Philip Luecke,Tezzerator,,Lost,1,2,0,Joe Timidaiski,Burn,
5,Tom Lynch,Sneak & Show,,Won,2,1,0,Mike Kiesel,Affinity,
5,Daniel Martinez,Pox,,Lost,0,2,0,Dylan Petter,Miracles,
5,Brenden Mcbain,Lands,,Won,2,0,0,David Dimalanta,MUD,Stax
5,Barbara Mccann,Merfolk,,Lost,1,2,0,Brian Bennett,Sneak & Show,
5,Gary Mcneely,Sultai Delver,,Lost,1,2,0,Sheldon Dugas-mcclure,Burn,
5,Greg Mitchell,Storm,,Won,2,1,0,Jordan Aisaka,Stoneblade,Jeskai
5,Lee Hung Nguyen,Eldrazi Post,,Lost,0,2,0,Michael Nixon,Czech Pile,
5,Michael Nixon,Czech Pile,,Won,2,0,0,Lee Hung Nguyen,Eldrazi Post,
5,Dylan Petter,Miracles,,Won,2,0,0,Daniel Martinez,Pox,
5,Nick Ragazzo,Elves,,Won,2,0,0,David Scott,Esper Control,
5,Matthew Saxon,UR Delver,,Lost,1,2,0,Kelvin Wallace,Grixis Delver,
5,David Scott,Esper Control,,Lost,0,2,0,Nick Ragazzo,Elves,
5,Tristan Taylor,Storm,,Won,2,1,0,Drake Campell,Grixis Control,
5,Jeremy Thrasher,Aggro Loam,,Lost,0,2,0,Bill Li,Death & Taxes,
5,Joe Timidaiski,Burn,,Won,2,1,0,Philip Luecke,Tezzerator,
5,John Vinella,Humans,,Won,2,1,0,Vikram Kudva,Nic Fit,Junk
5,Kelvin Wallace,Grixis Delver,,Won,2,1,0,Matthew Saxon,UR Delver,
5,Skyler Weinkauf,Dragon Stompy,,Won,2,0,0,Joel Brown,Death & Taxes,
5,Christopher Wessel,Grixis Delver,,Won,2,1,0,Justin Hrala,Eldrazi Post,
5,Tim Wilder,Czech Pile,,Lost,0,2,0,Garth Brewe,Burn,
5,Randy Yao,Elves,,Lost,1,2,0,Paul Bouchey,Dragon Stompy,
6,Jordan Aisaka,Stoneblade,Jeskai,Won,2,1,0,Anthony Dang,Eldrazi,
6,Brian Bennett,Sneak & Show,,Lost,1,2,0,Christopher Wessel,Grixis Delver,
6,Paul Bouchey,Dragon Stompy,,Lost,1,2,0,Neil Henly,Stoneblade,Esper
6,Sam Bouchey,Zombardment,,Lost,0,2,0,Joel Brown,Death & Taxes,
6,Garth Brewe,Burn,,Won,2,0,0,Greg Mitchell,Storm,
6,Joel Brown,Death & Taxes,,Won,2,0,0,Sam Bouchey,Zombardment,
6,Joshua Bunnell,Dragon Stompy,,Lost,0,2,0,Tom Lynch,Sneak & Show,
6,Drake Campell,Grixis Control,,Lost,0,2,0,Barbara Mccann,Merfolk,
6,Alonso Cisternas,Jund,Punishing,Won,2,0,0,Matthew Saxon,UR Delver,
6,Anthony Dang,Eldrazi,,Lost,1,2,0,Jordan Aisaka,Stoneblade,Jeskai
6,Sheldon Dugas-mcclure,Burn,,Won,2,1,0,Yang He,Merfolk,
6,Jeremy Edwards,Lands,,Lost,1,2,0,Michael Nixon,Czech Pile,
6,Isaac Espada,Burn,,Won,2,1,0,Skyler Weinkauf,Dragon Stompy,
6,Milan Fillipi,Sultai Delver,,Won,2,1,0,Tristan Taylor,Storm,
6,Yang He,Merfolk,,Lost,1,2,0,Sheldon Dugas-mcclure,Burn,
6,Neil Henly,Stoneblade,Esper,Won,2,1,0,Paul Bouchey,Dragon Stompy,
6,Justin Hrala,Eldrazi Post,,Lost,0,2,0,Brenden Mcbain,Lands,
6,Mike Kiesel,Affinity,,Won,2,0,0,Jeremy Thrasher,Aggro Loam,
