Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
1,Kris Williams,Death and Taxes,,Lost,1,2,0,Benjamin Trout,Grixis Delver,
1,Shawn Yu,Miracles,,Lost,0,2,0,David Ellis,4c Loam,
2,Jordan Aisaka,UWR Stoneblade,,Won,2,1,0,Keaton Lovlyn,Deathblade,
2,Daniel Baker,Food Chain,,Won,2,0,0,John Nitz,Hypergenesis,
2,James Bannan,ANT,,Lost,1,2,0,Josh Monks,Vial Maverick,
2,Joe Barry,Grixis Delver,,Won,2,0,0,Jake Mccune,Death and Taxes,
2,Jake Benson,Grixis Delver,,Lost,0,2,0,Jon Dubois,Slivers,
2,Omer Boudrissa,4c Loam,,Won,2,0,0,Sonja Kasky,Death and Taxes,
2,Solomon Burgess,BUG Delver,,Lost,1,2,0,Kris Ferderer,Enchantress,GW
2,Peter Cottell,4c Loam,,Won,2,1,0,Chris Wallace,Eldrazi,
2,Ian Davis,Reanimator,,Lost,1,2,0,Michael Swailes,Miracles,
2,Lydia Deese,Splinter Twin,,Lost,0,2,0,Marcel Dizon,Grixis Delver,
2,Joseph Dipiano,Infect,,Lost,0,2,0,Shawn Yu,Miracles,
2,Marcel Dizon,Grixis Delver,,Won,2,0,0,Lydia Deese,Splinter Twin,
2,Jon Dubois,Slivers,,Won,2,0,0,Jake Benson,Grixis Delver,
2,Jeremy Edwards,Eldrazi,,Won,2,1,0,David Korus,Shardless BUG,
2,David Ellis,4c Loam,,Lost,1,2,0,Timothy Wilder,Shardless BUG,
2,Kris Ferderer,Enchantress,GW,Won,2,1,0,Solomon Burgess,BUG Delver,
2,Elliot Fisher,Grixis Delver,,Won,2,0,0,Benjamin Trout,Grixis Delver,
2,Kenneth Flora,Shardless BUG,,Lost,1,2,0,Joe Ricci,Affinity,
2,Christopher Fornace,Nic Fit,BUG,Won,2,0,0,Mike Kiesel,Grixis Delver,
2,Brad Foster,Burn,,Won,2,1,0,Luke Westerburg,Omniscience,UB
2,Max Gardner,Sneak and Show,,Lost,0,2,0,James Johnson,RUG Delver,
2,Jarrod Hamerly,Eldrazi,,Won,2,1,0,Shawn Tabrizi,Grixis Delver,
2,James Helms,4c Loam,,Lost,1,2,0,Frank Stanley,Tin Fins,
2,Nicholas Jacobs,ANT,,Won,2,0,0,Scott Masterson,Grixis Delver,
2,Michael Jennings,Death and Taxes,,Won,2,0,0,David Scott,BUG Delver,
2,James Johnson,RUG Delver,,Won,2,0,0,Max Gardner,Sneak and Show,
2,Sonja Kasky,Death and Taxes,,Lost,0,2,0,Omer Boudrissa,4c Loam,
2,Mike Kiesel,Grixis Delver,,Lost,0,2,0,Christopher Fornace,Nic Fit,BUG
2,David Korus,Shardless BUG,,Lost,1,2,0,Jeremy Edwards,Eldrazi,
2,Truett Kueck,ANT,,Won,2,1,0,Victor Tea,ANT,
2,Thomas Lancaster,ANT,,Lost,1,2,0,Christopher Wigginton,BUG Delver,
2,Frank Lepore,Eldrazi,,Lost,1,2,0,Allion Salvador,Miracles,
2,Tavis Levchak,Belcher,,Won,2,0,0,Kris Williams,Death and Taxes,
2,Bill Li,Death and Taxes,,Lost,0,2,0,Matt Sokolowsky,Aluren,
2,Keaton Lovlyn,Deathblade,,Lost,1,2,0,Jordan Aisaka,UWR Stoneblade,
2,Russell Martin,4c Loam,,Lost,0,2,0,Brenden Mcbain,Painter,RW
2,Thomas Martin,Shardless BUG,,Won,2,1,0,Zac Ohnemus,Miracles,
2,Scott Masterson,Grixis Delver,,Lost,0,2,0,Nicholas Jacobs,ANT,
2,Rudy Maynard,4c Loam,,Won,2,1,0,Adam Prusa,RG Lands,
2,Brenden Mcbain,Painter,RW,Won,2,0,0,Russell Martin,4c Loam,
2,Jake Mccune,Death and Taxes,,Lost,0,2,0,Joe Barry,Grixis Delver,
2,Luke Mcgrath,Grixis Delver,,Won,2,0,0,Jereme Singson,Sneak and Show,
2,Erik Mickel,Maverick,,Won,2,1,0,Nick Trettel,RUG Delver,
2,Greg Mitchell,Tin Fins,,Won,2,0,0,Andrew Spence,Goblins,
2,Josh Monks,Vial Maverick,,Won,2,1,0,James Bannan,ANT,
2,John Nitz,Hypergenesis,,Lost,0,2,0,Daniel Baker,Food Chain,
2,Zac Ohnemus,Miracles,,Lost,1,2,0,Thomas Martin,Shardless BUG,
2,Quinn Omori,Infect,,Won,2,0,0,Ricky White,Enchantress,GU
2,Adam Prusa,RG Lands,,Lost,1,2,0,Rudy Maynard,4c Loam,
2,Joe Ricci,Affinity,,Won,2,1,0,Kenneth Flora,Shardless BUG,
2,Eric Ridgeway,Sneak and Show,,Won,2,0,0,Victrinia Ridgeway,Elves,
2,Victrinia Ridgeway,Elves,,Lost,0,2,0,Eric Ridgeway,Sneak and Show,
2,Allion Salvador,Miracles,,Won,2,1,0,Frank Lepore,Eldrazi,
2,Alex Scott,Burn,,Lost,1,2,0,Graeme Stocker,Grixis Delver,
2,David Scott,BUG Delver,,Lost,0,2,0,Michael Jennings,Death and Taxes,
2,Jereme Singson,Sneak and Show,,Lost,0,2,0,Luke Mcgrath,Grixis Delver,
2,Matt Sokolowsky,Aluren,,Won,2,0,0,Bill Li,Death and Taxes,
2,Andrew Spence,Goblins,,Lost,0,2,0,Greg Mitchell,Tin Fins,
2,Karl Spreine,Jund,Punishing,Lost,0,2,0,Andy Stowell,BUG Delver,
2,Frank Stanley,Tin Fins,,Won,2,1,0,James Helms,4c Loam,
2,Graeme Stocker,Grixis Delver,,Won,2,1,0,Alex Scott,Burn,
2,Andy Stowell,BUG Delver,,Won,2,0,0,Karl Spreine,Jund,Punishing
2,Michael Swailes,Miracles,,Won,2,1,0,Ian Davis,Reanimator,
2,Shawn Tabrizi,Grixis Delver,,Lost,1,2,0,Jarrod Hamerly,Eldrazi,
2,Victor Tea,ANT,,Lost,1,2,0,Truett Kueck,ANT,
2,Nick Trettel,RUG Delver,,Lost,1,2,0,Erik Mickel,Maverick,
2,Benjamin Trout,Grixis Delver,,Lost,0,2,0,Elliot Fisher,Grixis Delver,
2,Chris Wallace,Eldrazi,,Lost,1,2,0,Peter Cottell,4c Loam,
2,Luke Westerburg,Omniscience,UB,Lost,1,2,0,Brad Foster,Burn,
2,Ricky White,Enchantress,GU,Lost,0,2,0,Quinn Omori,Infect,
2,Christopher Wigginton,BUG Delver,,Won,2,1,0,Thomas Lancaster,ANT,
2,Timothy Wilder,Shardless BUG,,Won,2,1,0,David Ellis,4c Loam,
2,Kris Williams,Death and Taxes,,Lost,0,2,0,Tavis Levchak,Belcher,
2,Shawn Yu,Miracles,,Won,2,0,0,Joseph Dipiano,Infect,
3,Jordan Aisaka,UWR Stoneblade,,Won,2,0,0,James Johnson,RUG Delver,
3,Daniel Baker,Food Chain,,Lost,0,2,0,Shawn Yu,Miracles,
3,Joe Barry,Grixis Delver,,Won,2,1,0,Solomon Burgess,BUG Delver,
3,Jake Benson,Grixis Delver,,Lost,1,2,0,Rudy Maynard,4c Loam,
3,Omer Boudrissa,4c Loam,,Lost,0,2,0,Timothy Wilder,Shardless BUG,
3,Solomon Burgess,BUG Delver,,Lost,1,2,0,Joe Barry,Grixis Delver,
3,Peter Cottell,4c Loam,,Won,2,1,0,Quinn Omori,Infect,
3,Ian Davis,Reanimator,,Won,2,0,0,Victor Tea,ANT,
3,Lydia Deese,Splinter Twin,,Lost,0,2,0,David Korus,Shardless BUG,
3,Marcel Dizon,Grixis Delver,,Won,2,1,0,Chris Wallace,Eldrazi,
3,Jon Dubois,Slivers,,Won,2,1,0,Allion Salvador,Miracles,
3,Jeremy Edwards,Eldrazi,,Lost,1,2,0,Benjamin Trout,Grixis Delver,
3,David Ellis,4c Loam,,Lost,0,2,0,Greg Mitchell,Tin Fins,
3,Kris Ferderer,Enchantress,GW,Lost,1,2,0,Andy Stowell,BUG Delver,
3,Elliot Fisher,Grixis Delver,,Lost,1,2,0,Brad Foster,Burn,
3,Christopher Fornace,Nic Fit,BUG,Lost,0,2,0,Russell Martin,4c Loam,
3,Brad Foster,Burn,,Won,2,1,0,Elliot Fisher,Grixis Delver,
3,Max Gardner,Sneak and Show,,Lost,1,2,0,Erik Mickel,Maverick,
3,Jarrod Hamerly,Eldrazi,,Won,2,0,0,Karl Spreine,Jund,Punishing
3,James Helms,4c Loam,,Lost,0,2,0,Frank Lepore,Eldrazi,
3,Nicholas Jacobs,ANT,,Lost,1,2,0,Frank Stanley,Tin Fins,
3,Michael Jennings,Death and Taxes,,Won,2,0,0,Ricky White,Enchantress,GU
3,James Johnson,RUG Delver,,Lost,0,2,0,Jordan Aisaka,UWR Stoneblade,
3,Sonja Kasky,Death and Taxes,,Lost,1,2,0,Luke Westerburg,Omniscience,UB
3,Mike Kiesel,Grixis Delver,,Lost,1,2,0,Zac Ohnemus,Miracles,
3,David Korus,Shardless BUG,,Won,2,0,0,Lydia Deese,Splinter Twin,
3,Truett Kueck,ANT,,Lost,1,2,0,Scott Masterson,Grixis Delver,
3,Thomas Lancaster,ANT,,Lost,0,2,0,David Scott,BUG Delver,
3,Frank Lepore,Eldrazi,,Won,2,0,0,James Helms,4c Loam,
3,Tavis Levchak,Belcher,,Won,2,0,0,Christopher Wigginton,BUG Delver,
3,Keaton Lovlyn,Deathblade,,Lost,0,2,0,Josh Monks,Vial Maverick,
3,Russell Martin,4c Loam,,Won,2,0,0,Christopher Fornace,Nic Fit,BUG
3,Thomas Martin,Shardless BUG,,Lost,0,2,0,Brenden Mcbain,Painter,RW
3,Scott Masterson,Grixis Delver,,Won,2,1,0,Truett Kueck,ANT,
3,Rudy Maynard,4c Loam,,Won,2,1,0,Jake Benson,Grixis Delver,
3,Brenden Mcbain,Painter,RW,Won,2,0,0,Thomas Martin,Shardless BUG,
3,Luke Mcgrath,Grixis Delver,,Won,2,0,0,Graeme Stocker,Grixis Delver,
3,Erik Mickel,Maverick,,Won,2,1,0,Max Gardner,Sneak and Show,
3,Greg Mitchell,Tin Fins,,Won,2,0,0,David Ellis,4c Loam,
3,Josh Monks,Vial Maverick,,Won,2,0,0,Keaton Lovlyn,Deathblade,
3,John Nitz,Hypergenesis,,Bye,,,,,,
3,Zac Ohnemus,Miracles,,Won,2,1,0,Mike Kiesel,Grixis Delver,
3,Quinn Omori,Infect,,Lost,1,2,0,Peter Cottell,4c Loam,
3,Joe Ricci,Affinity,,Won,2,1,0,Alex Scott,Burn,
3,Eric Ridgeway,Sneak and Show,,Lost,0,2,0,Michael Swailes,Miracles,
3,Victrinia Ridgeway,Elves,,Won,2,1,0,Nick Trettel,RUG Delver,
3,Allion Salvador,Miracles,,Lost,1,2,0,Jon Dubois,Slivers,
3,Alex Scott,Burn,,Lost,1,2,0,Joe Ricci,Affinity,
3,David Scott,BUG Delver,,Won,2,0,0,Thomas Lancaster,ANT,
3,Jereme Singson,Sneak and Show,,Lost,0,2,0,Matt Sokolowsky,Aluren,
3,Matt Sokolowsky,Aluren,,Won,2,0,0,Jereme Singson,Sneak and Show,
3,Andrew Spence,Goblins,,Lost,1,2,0,Kris Williams,Death and Taxes,
3,Karl Spreine,Jund,Punishing,Lost,0,2,0,Jarrod Hamerly,Eldrazi,
3,Frank Stanley,Tin Fins,,Won,2,1,0,Nicholas Jacobs,ANT,
3,Graeme Stocker,Grixis Delver,,Lost,0,2,0,Luke Mcgrath,Grixis Delver,
3,Andy Stowell,BUG Delver,,Won,2,1,0,Kris Ferderer,Enchantress,GW
3,Michael Swailes,Miracles,,Won,2,0,0,Eric Ridgeway,Sneak and Show,
3,Victor Tea,ANT,,Lost,0,2,0,Ian Davis,Reanimator,
3,Nick Trettel,RUG Delver,,Lost,1,2,0,Victrinia Ridgeway,Elves,
3,Benjamin Trout,Grixis Delver,,Won,2,1,0,Jeremy Edwards,Eldrazi,
3,Chris Wallace,Eldrazi,,Lost,1,2,0,Marcel Dizon,Grixis Delver,
3,Luke Westerburg,Omniscience,UB,Won,2,1,0,Sonja Kasky,Death and Taxes,
3,Ricky White,Enchantress,GU,Lost,0,2,0,Michael Jennings,Death and Taxes,
3,Christopher Wigginton,BUG Delver,,Lost,0,2,0,Tavis Levchak,Belcher,
3,Timothy Wilder,Shardless BUG,,Won,2,0,0,Omer Boudrissa,4c Loam,
3,Kris Williams,Death and Taxes,,Won,2,1,0,Andrew Spence,Goblins,
3,Shawn Yu,Miracles,,Won,2,0,0,Daniel Baker,Food Chain,
4,Jordan Aisaka,UWR Stoneblade,,Won,2,1,0,Timothy Wilder,Shardless BUG,
4,Daniel Baker,Food Chain,,Won,2,1,0,David Ellis,4c Loam,
4,Joe Barry,Grixis Delver,,Lost,1,2,0,Michael Swailes,Miracles,
4,Jake Benson,Grixis Delver,,Lost,0,2,0,Alex Scott,Burn,
4,Omer Boudrissa,4c Loam,,Lost,0,2,0,Elliot Fisher,Grixis Delver,
4,Peter Cottell,4c Loam,,Lost,1,2,0,Jon Dubois,Slivers,
4,Ian Davis,Reanimator,,Won,2,0,0,Jeremy Edwards,Eldrazi,
4,Marcel Dizon,Grixis Delver,,Won,2,0,0,Luke Westerburg,Omniscience,UB
4,Jon Dubois,Slivers,,Won,2,1,0,Peter Cottell,4c Loam,
4,Jeremy Edwards,Eldrazi,,Lost,0,2,0,Ian Davis,Reanimator,
4,David Ellis,4c Loam,,Lost,1,2,0,Daniel Baker,Food Chain,
4,Kris Ferderer,Enchantress,GW,Lost,0,2,0,Russell Martin,4c Loam,
4,Elliot Fisher,Grixis Delver,,Won,2,0,0,Omer Boudrissa,4c Loam,
4,Christopher Fornace,Nic Fit,BUG,Won,2,1,0,Eric Ridgeway,Sneak and Show,
4,Brad Foster,Burn,,Won,2,1,0,Allion Salvador,Miracles,
4,Max Gardner,Sneak and Show,,Lost,1,2,0,David Korus,Shardless BUG,
4,Jarrod Hamerly,Eldrazi,,Lost,1,2,0,Shawn Yu,Miracles,
4,James Helms,4c Loam,,Drew,1,1,0,Keaton Lovlyn,Deathblade,
4,Nicholas Jacobs,ANT,,Lost,1,2,0,Joe Ricci,Affinity,
4,Michael Jennings,Death and Taxes,,Lost,0,2,0,Scott Masterson,Grixis Delver,
4,James Johnson,RUG Delver,,Lost,1,2,0,Erik Mickel,Maverick,
4,David Korus,Shardless BUG,,Won,2,1,0,Max Gardner,Sneak and Show,
4,Frank Lepore,Eldrazi,,Won,2,0,0,Benjamin Trout,Grixis Delver,
4,Tavis Levchak,Belcher,,Lost,0,2,0,Quinn Omori,Infect,
4,Keaton Lovlyn,Deathblade,,Drew,1,1,0,James Helms,4c Loam,
4,Russell Martin,4c Loam,,Won,2,0,0,Kris Ferderer,Enchantress,GW
4,Thomas Martin,Shardless BUG,,Lost,1,2,0,Josh Monks,Vial Maverick,
4,Scott Masterson,Grixis Delver,,Won,2,0,0,Michael Jennings,Death and Taxes,
4,Rudy Maynard,4c Loam,,Lost,0,2,0,Greg Mitchell,Tin Fins,
4,Brenden Mcbain,Painter,RW,Won,2,0,0,Luke Mcgrath,Grixis Delver,
4,Luke Mcgrath,Grixis Delver,,Lost,0,2,0,Brenden Mcbain,Painter,RW
4,Erik Mickel,Maverick,,Won,2,1,0,James Johnson,RUG Delver,
4,Greg Mitchell,Tin Fins,,Won,2,0,0,Rudy Maynard,4c Loam,
4,Josh Monks,Vial Maverick,,Won,2,1,0,Thomas Martin,Shardless BUG,
4,John Nitz,Hypergenesis,,Won,2,1,0,Christopher Wigginton,BUG Delver,
4,Zac Ohnemus,Miracles,,Lost,0,2,0,David Scott,BUG Delver,
4,Quinn Omori,Infect,,Won,2,0,0,Tavis Levchak,Belcher,
4,Joe Ricci,Affinity,,Won,2,1,0,Nicholas Jacobs,ANT,
4,Eric Ridgeway,Sneak and Show,,Lost,1,2,0,Christopher Fornace,Nic Fit,BUG
4,Victrinia Ridgeway,Elves,,Won,2,0,0,Jereme Singson,Sneak and Show,
4,Allion Salvador,Miracles,,Lost,1,2,0,Brad Foster,Burn,
4,Alex Scott,Burn,,Won,2,0,0,Jake Benson,Grixis Delver,
4,David Scott,BUG Delver,,Won,2,0,0,Zac Ohnemus,Miracles,
4,Jereme Singson,Sneak and Show,,Lost,0,2,0,Victrinia Ridgeway,Elves,
4,Matt Sokolowsky,Aluren,,Won,2,0,0,Graeme Stocker,Grixis Delver,
4,Karl Spreine,Jund,Punishing,Lost,1,2,0,Chris Wallace,Eldrazi,
4,Frank Stanley,Tin Fins,,Lost,1,2,0,Andy Stowell,BUG Delver,
4,Graeme Stocker,Grixis Delver,,Lost,0,2,0,Matt Sokolowsky,Aluren,
4,Andy Stowell,BUG Delver,,Won,2,1,0,Frank Stanley,Tin Fins,
4,Michael Swailes,Miracles,,Won,2,1,0,Joe Barry,Grixis Delver,
4,Benjamin Trout,Grixis Delver,,Lost,0,2,0,Frank Lepore,Eldrazi,
4,Chris Wallace,Eldrazi,,Won,2,1,0,Karl Spreine,Jund,Punishing
4,Luke Westerburg,Omniscience,UB,Lost,0,2,0,Marcel Dizon,Grixis Delver,
4,Christopher Wigginton,BUG Delver,,Lost,1,2,0,John Nitz,Hypergenesis,
4,Timothy Wilder,Shardless BUG,,Lost,1,2,0,Jordan Aisaka,UWR Stoneblade,
4,Kris Williams,Death and Taxes,,Bye,,,,,,
4,Shawn Yu,Miracles,,Won,2,1,0,Jarrod Hamerly,Eldrazi,
5,Jordan Aisaka,UWR Stoneblade,,Won,2,1,0,Jon Dubois,Slivers,
5,Daniel Baker,Food Chain,,Won,2,1,0,Kris Ferderer,Enchantress,GW
5,Joe Barry,Grixis Delver,,Lost,0,1,0,Christopher Fornace,Nic Fit,BUG
5,Jake Benson,Grixis Delver,,Lost,0,2,0,Karl Spreine,Jund,Punishing
5,Omer Boudrissa,4c Loam,,Lost,0,2,0,Michael Jennings,Death and Taxes,
5,Peter Cottell,4c Loam,,Won,2,0,0,Erik Mickel,Maverick,
5,Ian Davis,Reanimator,,Won,2,0,0,Alex Scott,Burn,
5,Marcel Dizon,Grixis Delver,,Lost,1,2,0,Greg Mitchell,Tin Fins,
5,Jon Dubois,Slivers,,Lost,1,2,0,Jordan Aisaka,UWR Stoneblade,
5,Jeremy Edwards,Eldrazi,,Lost,0,2,0,Max Gardner,Sneak and Show,
5,David Ellis,4c Loam,,Won,2,0,0,Eric Ridgeway,Sneak and Show,
5,Kris Ferderer,Enchantress,GW,Lost,1,2,0,Daniel Baker,Food Chain,
5,Elliot Fisher,Grixis Delver,,Won,2,0,0,Frank Lepore,Eldrazi,
5,Christopher Fornace,Nic Fit,BUG,Won,1,0,0,Joe Barry,Grixis Delver,
5,Brad Foster,Burn,,Lost,1,2,0,Brenden Mcbain,Painter,RW
5,Max Gardner,Sneak and Show,,Won,2,0,0,Jeremy Edwards,Eldrazi,
5,Jarrod Hamerly,Eldrazi,,Won,2,0,0,Kris Williams,Death and Taxes,
5,James Helms,4c Loam,,Lost,1,2,0,Thomas Martin,Shardless BUG,
5,Nicholas Jacobs,ANT,,Lost,1,2,0,Luke Westerburg,Omniscience,UB
5,Michael Jennings,Death and Taxes,,Won,2,0,0,Omer Boudrissa,4c Loam,
5,James Johnson,RUG Delver,,Won,2,0,0,Allion Salvador,Miracles,
5,David Korus,Shardless BUG,,Lost,1,2,0,Tavis Levchak,Belcher,
5,Frank Lepore,Eldrazi,,Lost,0,2,0,Elliot Fisher,Grixis Delver,
5,Tavis Levchak,Belcher,,Won,2,1,0,David Korus,Shardless BUG,
5,Keaton Lovlyn,Deathblade,,Won,2,0,0,Graeme Stocker,Grixis Delver,
5,Russell Martin,4c Loam,,Lost,1,2,0,Shawn Yu,Miracles,
5,Thomas Martin,Shardless BUG,,Won,2,1,0,James Helms,4c Loam,
5,Scott Masterson,Grixis Delver,,Lost,0,2,0,Joe Ricci,Affinity,
5,Brenden Mcbain,Painter,RW,Won,2,1,0,Brad Foster,Burn,
5,Luke Mcgrath,Grixis Delver,,Won,2,0,0,Matt Sokolowsky,Aluren,
5,Erik Mickel,Maverick,,Lost,0,2,0,Peter Cottell,4c Loam,
5,Greg Mitchell,Tin Fins,,Won,2,1,0,Marcel Dizon,Grixis Delver,
5,Josh Monks,Vial Maverick,,Lost,1,2,0,Timothy Wilder,Shardless BUG,
5,John Nitz,Hypergenesis,,Lost,1,2,0,David Scott,BUG Delver,
5,Quinn Omori,Infect,,Lost,1,2,0,Frank Stanley,Tin Fins,
5,Joe Ricci,Affinity,,Won,2,0,0,Scott Masterson,Grixis Delver,
5,Eric Ridgeway,Sneak and Show,,Lost,0,2,0,David Ellis,4c Loam,
5,Victrinia Ridgeway,Elves,,Won,2,1,0,Chris Wallace,Eldrazi,
5,Allion Salvador,Miracles,,Lost,0,2,0,James Johnson,RUG Delver,
5,Alex Scott,Burn,,Lost,0,2,0,Ian Davis,Reanimator,
5,David Scott,BUG Delver,,Won,2,1,0,John Nitz,Hypergenesis,
5,Matt Sokolowsky,Aluren,,Lost,0,2,0,Luke Mcgrath,Grixis Delver,
5,Karl Spreine,Jund,Punishing,Won,2,0,0,Jake Benson,Grixis Delver,
5,Frank Stanley,Tin Fins,,Won,2,1,0,Quinn Omori,Infect,
5,Graeme Stocker,Grixis Delver,,Lost,0,2,0,Keaton Lovlyn,Deathblade,
5,Andy Stowell,BUG Delver,,Lost,0,2,0,Michael Swailes,Miracles,
5,Michael Swailes,Miracles,,Won,2,0,0,Andy Stowell,BUG Delver,
5,Chris Wallace,Eldrazi,,Lost,1,2,0,Victrinia Ridgeway,Elves,
