Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
1,Tyler Marklyn,Affinity,,Won,2,0,0,Dylan Mense,RG Lands,
1,Rudy Maynard,4c Loam,,Lost,0,2,0,Bryce Deitt,Sneak and Show,Omni
1,Jake Mccune,Death and Taxes,,Won,2,1,0,Ethan Lightfoot,Aluren,
1,Dylan Mense,RG Lands,,Lost,0,2,0,Tyler Marklyn,Affinity,
1,Greg Mitchell,Omni/Miracles,,Won,2,0,0,Mike Kiesel,Death and Taxes,
1,Ryan Newman,MUD,,Lost,1,2,0,Shawn Yu,Miracles,
1,Daniel Nguyen,Elves,,Lost,1,2,0,Milo Gerhard,Eldrazi Taxes,
1,Zac Ohnemus,Grixis Delver,,Won,2,0,0,Tom Lynch,Shardless BUG,
1,Generie Marc Peco,RG Lands,,Lost,1,2,0,Brian Bennett,Aluren,
1,Nikita Petrov,Elves,,Won,2,0,0,Sasha Herda,Zombardment,
1,Adam Prusa,Miracles,,Won,2,0,0,Tj Flowers,Shardless BUG,
1,Brad Rasmussen,BUG Control,,Won,2,1,0,Adam Handermann,Elves,
1,Alex Scott,Deadguy Ale,,Won,2,1,0,Michael Chonka,Manaless Dredge,
1,Frank Stanley,Reanimator,,Won,2,1,0,Michael Wallio,UR Delver,
1,Michael Tessier,Death and Taxes,,Won,2,1,0,Patrick Tierney,Miracles,
1,Patrick Tierney,Miracles,,Lost,1,2,0,Michael Tessier,Death and Taxes,
1,Michael Wallio,UR Delver,,Lost,1,2,0,Frank Stanley,Reanimator,
1,Andrew Wysocki,Eldrazi,,Won,2,0,0,Percy Fang,BUG Delver,
1,Shawn Yu,Miracles,,Won,2,1,0,Ryan Newman,MUD,
2,Seann Abuan,All Spells,,Lost,1,2,0,James Johnson,ANT,
2,Kenneth Archer,RUG Delver,,Won,2,1,0,Nikita Petrov,Elves,
2,Joe Barry,12-Post,Bant,Won,2,1,0,Christopher Fornace,Nic Fit,BUG
2,Larry Behnsch,RG Lands,,Won,2,0,0,Yang He,Infect,
2,Brian Bennett,Aluren,,Won,2,0,0,James Helms,4c Loam,
2,Garth Brewe,Burn,,Won,2,1,0,Isaac Conner,Reanimator,
2,Michael Chonka,Manaless Dredge,,Won,2,0,0,Tj Flowers,Shardless BUG,
2,Joseph Christensen,Death and Taxes,,Won,2,0,0,Patrick Tierney,Miracles,
2,Alonso Cisternas,Maverick,GWb,Lost,1,2,0,Alex Scott,Deadguy Ale,
2,Elston Cloy,Eldrazi,,Lost,1,2,0,Percy Fang,BUG Delver,
2,Isaac Conner,Reanimator,,Lost,1,2,0,Garth Brewe,Burn,
2,Aden Coy,Merfolk,,Won,2,0,0,Greg Mitchell,Omni/Miracles,
2,Wes Dawson,Food Chain,,Won,2,0,0,Adam Prusa,Miracles,
2,Bryce Deitt,Sneak and Show,Omni,Lost,1,2,0,Martin Goldman-kirst,Aluren,
2,David Dimalanta,Tin Fins,,Won,2,0,0,Shawn Yu,Miracles,
2,Percy Fang,BUG Delver,,Won,2,1,0,Elston Cloy,Eldrazi,
2,Tj Flowers,Shardless BUG,,Lost,0,2,0,Michael Chonka,Manaless Dredge,
2,Christopher Fornace,Nic Fit,BUG,Lost,1,2,0,Joe Barry,12-Post,Bant
2,Milo Gerhard,Eldrazi Taxes,,Lost,0,2,0,Thomas Lancaster,Infect,
2,Daniel Goh,Death and Taxes,,Won,2,0,0,Scott Gregor,Deadguy Ale,
2,Martin Goldman-kirst,Aluren,,Won,2,1,0,Bryce Deitt,Sneak and Show,Omni
2,Junior Gonzales,Splinter Twin,,Won,2,1,0,Generie Marc Peco,RG Lands,
2,Scott Gregor,Deadguy Ale,,Lost,0,2,0,Daniel Goh,Death and Taxes,
2,Scott Griffen,Shardless BUG,,Lost,1,2,0,Zac Ohnemus,Grixis Delver,
2,Jesse Hampton,Miracles,,Lost,1,2,0,Tom Lynch,Shardless BUG,
2,Adam Handermann,Elves,,Won,2,0,0,Michael Wallio,UR Delver,
2,Yang He,Infect,,Lost,0,2,0,Larry Behnsch,RG Lands,
2,James Helms,4c Loam,,Lost,0,2,0,Brian Bennett,Aluren,
2,Sasha Herda,Zombardment,,Lost,0,2,0,Rudy Maynard,4c Loam,
2,Chris Herold,Sneak and Show,Omni,Won,2,1,0,Michael Tessier,Death and Taxes,
2,Samuel Hriljac,Miracles,,Lost,0,2,0,Mike Kiesel,Death and Taxes,
2,James Johnson,ANT,,Won,2,1,0,Seann Abuan,All Spells,
2,Mike Kiesel,Death and Taxes,,Won,2,0,0,Samuel Hriljac,Miracles,
2,Jeff Kinsey,Death and Taxes,,Won,2,1,0,Jake Mccune,Death and Taxes,
2,Thomas Lancaster,Infect,,Won,2,0,0,Milo Gerhard,Eldrazi Taxes,
2,Ethan Lightfoot,Aluren,,Lost,1,2,0,Ryan Newman,MUD,
2,Tom Lynch,Shardless BUG,,Won,2,1,0,Jesse Hampton,Miracles,
2,Tyler Marklyn,Affinity,,Won,2,1,0,Brad Rasmussen,BUG Control,
2,Rudy Maynard,4c Loam,,Won,2,0,0,Sasha Herda,Zombardment,
2,Jake Mccune,Death and Taxes,,Lost,1,2,0,Jeff Kinsey,Death and Taxes,
2,Dylan Mense,RG Lands,,Lost,1,2,0,Daniel Nguyen,Elves,
2,Greg Mitchell,Omni/Miracles,,Lost,0,2,0,Aden Coy,Merfolk,
2,Ryan Newman,MUD,,Won,2,1,0,Ethan Lightfoot,Aluren,
2,Daniel Nguyen,Elves,,Won,2,1,0,Dylan Mense,RG Lands,
2,Zac Ohnemus,Grixis Delver,,Won,2,1,0,Scott Griffen,Shardless BUG,
2,Generie Marc Peco,RG Lands,,Lost,1,2,0,Junior Gonzales,Splinter Twin,
2,Nikita Petrov,Elves,,Lost,1,2,0,Kenneth Archer,RUG Delver,
2,Adam Prusa,Miracles,,Lost,0,2,0,Wes Dawson,Food Chain,
2,Brad Rasmussen,BUG Control,,Lost,1,2,0,Tyler Marklyn,Affinity,
2,Alex Scott,Deadguy Ale,,Won,2,1,0,Alonso Cisternas,Maverick,GWb
2,Frank Stanley,Reanimator,,Lost,1,2,0,Andrew Wysocki,Eldrazi,
2,Michael Tessier,Death and Taxes,,Lost,1,2,0,Chris Herold,Sneak and Show,Omni
2,Patrick Tierney,Miracles,,Lost,0,2,0,Joseph Christensen,Death and Taxes,
2,Michael Wallio,UR Delver,,Lost,0,2,0,Adam Handermann,Elves,
2,Andrew Wysocki,Eldrazi,,Won,2,1,0,Frank Stanley,Reanimator,
2,Shawn Yu,Miracles,,Lost,0,2,0,David Dimalanta,Tin Fins,
3,Seann Abuan,All Spells,,Won,2,0,0,Scott Gregor,Deadguy Ale,
3,Kenneth Archer,RUG Delver,,Lost,0,2,0,Martin Goldman-kirst,Aluren,
3,Joe Barry,12-Post,Bant,Won,2,0,0,Chris Herold,Sneak and Show,Omni
3,Larry Behnsch,RG Lands,,Lost,1,2,0,Daniel Nguyen,Elves,
3,Brian Bennett,Aluren,,Won,2,0,0,Wes Dawson,Food Chain,
3,Garth Brewe,Burn,,Won,2,0,0,Milo Gerhard,Eldrazi Taxes,
3,Michael Chonka,Manaless Dredge,,Won,2,0,0,Bryce Deitt,Sneak and Show,Omni
3,Joseph Christensen,Death and Taxes,,Lost,0,2,0,Nikita Petrov,Elves,
3,Alonso Cisternas,Maverick,GWb,Won,2,0,0,Scott Griffen,Shardless BUG,
3,Elston Cloy,Eldrazi,,Won,2,1,0,Michael Wallio,UR Delver,
3,Isaac Conner,Reanimator,,Lost,0,2,0,Samuel Hriljac,Miracles,
3,Aden Coy,Merfolk,,Lost,1,2,0,Alex Scott,Deadguy Ale,
3,Wes Dawson,Food Chain,,Lost,0,2,0,Brian Bennett,Aluren,
3,Bryce Deitt,Sneak and Show,Omni,Lost,0,2,0,Michael Chonka,Manaless Dredge,
3,David Dimalanta,Tin Fins,,Lost,1,2,0,Zac Ohnemus,Grixis Delver,
3,Percy Fang,BUG Delver,,Won,2,0,0,Ryan Newman,MUD,
3,Tj Flowers,Shardless BUG,,Lost,0,2,0,Sasha Herda,Zombardment,
3,Christopher Fornace,Nic Fit,BUG,Lost,0,2,0,Jake Mccune,Death and Taxes,
3,Milo Gerhard,Eldrazi Taxes,,Lost,0,2,0,Garth Brewe,Burn,
3,Daniel Goh,Death and Taxes,,Lost,0,2,0,Shawn Yu,Miracles,
3,Martin Goldman-kirst,Aluren,,Won,2,0,0,Kenneth Archer,RUG Delver,
3,Junior Gonzales,Splinter Twin,,Lost,0,2,0,Adam Prusa,Miracles,
3,Scott Gregor,Deadguy Ale,,Lost,0,2,0,Seann Abuan,All Spells,
3,Scott Griffen,Shardless BUG,,Lost,0,2,0,Alonso Cisternas,Maverick,GWb
3,Adam Handermann,Elves,,Won,2,0,0,Rudy Maynard,4c Loam,
3,Yang He,Infect,,Bye,,,,,,
3,James Helms,4c Loam,,Won,2,1,0,Brad Rasmussen,BUG Control,
3,Sasha Herda,Zombardment,,Won,2,0,0,Tj Flowers,Shardless BUG,
3,Chris Herold,Sneak and Show,Omni,Lost,0,2,0,Joe Barry,12-Post,Bant
3,Samuel Hriljac,Miracles,,Won,2,0,0,Isaac Conner,Reanimator,
3,James Johnson,ANT,,Won,2,1,0,Frank Stanley,Reanimator,
3,Mike Kiesel,Death and Taxes,,Lost,0,2,0,Tom Lynch,Shardless BUG,
3,Jeff Kinsey,Death and Taxes,,Won,2,0,0,Andrew Wysocki,Eldrazi,
3,Thomas Lancaster,Infect,,Lost,1,2,0,Tyler Marklyn,Affinity,
3,Ethan Lightfoot,Aluren,,Lost,1,2,0,Generie Marc Peco,RG Lands,
3,Tom Lynch,Shardless BUG,,Won,2,0,0,Mike Kiesel,Death and Taxes,
3,Tyler Marklyn,Affinity,,Won,2,1,0,Thomas Lancaster,Infect,
3,Rudy Maynard,4c Loam,,Lost,0,2,0,Adam Handermann,Elves,
3,Jake Mccune,Death and Taxes,,Won,2,0,0,Christopher Fornace,Nic Fit,BUG
3,Dylan Mense,RG Lands,,Won,2,1,0,Patrick Tierney,Miracles,
3,Greg Mitchell,Omni/Miracles,,Won,2,0,0,Michael Tessier,Death and Taxes,
3,Ryan Newman,MUD,,Lost,0,2,0,Percy Fang,BUG Delver,
3,Daniel Nguyen,Elves,,Won,2,1,0,Larry Behnsch,RG Lands,
3,Zac Ohnemus,Grixis Delver,,Won,2,1,0,David Dimalanta,Tin Fins,
3,Generie Marc Peco,RG Lands,,Won,2,1,0,Ethan Lightfoot,Aluren,
3,Nikita Petrov,Elves,,Won,2,0,0,Joseph Christensen,Death and Taxes,
3,Adam Prusa,Miracles,,Won,2,0,0,Junior Gonzales,Splinter Twin,
3,Brad Rasmussen,BUG Control,,Lost,1,2,0,James Helms,4c Loam,
3,Alex Scott,Deadguy Ale,,Won,2,1,0,Aden Coy,Merfolk,
3,Frank Stanley,Reanimator,,Lost,1,2,0,James Johnson,ANT,
3,Michael Tessier,Death and Taxes,,Lost,0,2,0,Greg Mitchell,Omni/Miracles,
3,Patrick Tierney,Miracles,,Lost,1,2,0,Dylan Mense,RG Lands,
3,Michael Wallio,UR Delver,,Lost,1,2,0,Elston Cloy,Eldrazi,
3,Andrew Wysocki,Eldrazi,,Lost,0,2,0,Jeff Kinsey,Death and Taxes,
3,Shawn Yu,Miracles,,Won,2,0,0,Daniel Goh,Death and Taxes,
4,Seann Abuan,All Spells,,Won,2,0,0,Yang He,Infect,
4,Kenneth Archer,RUG Delver,,Won,2,1,0,Andrew Wysocki,Eldrazi,
4,Joe Barry,12-Post,Bant,Lost,0,2,0,Martin Goldman-kirst,Aluren,
4,Larry Behnsch,RG Lands,,Lost,0,2,0,Daniel Goh,Death and Taxes,
4,Brian Bennett,Aluren,,Lost,0,2,0,Zac Ohnemus,Grixis Delver,
4,Garth Brewe,Burn,,Lost,0,2,0,James Helms,4c Loam,
4,Michael Chonka,Manaless Dredge,,Lost,1,2,0,Jake Mccune,Death and Taxes,
4,Joseph Christensen,Death and Taxes,,Lost,0,2,0,Adam Handermann,Elves,
4,Alonso Cisternas,Maverick,GWb,Lost,1,2,0,Brad Rasmussen,BUG Control,
4,Elston Cloy,Eldrazi,,Won,2,1,0,Frank Stanley,Reanimator,
4,Aden Coy,Merfolk,,Lost,1,2,0,Shawn Yu,Miracles,
4,Wes Dawson,Food Chain,,Lost,0,2,0,Nikita Petrov,Elves,
4,Bryce Deitt,Sneak and Show,Omni,Won,2,0,0,Scott Griffen,Shardless BUG,
4,David Dimalanta,Tin Fins,,Won,2,1,0,Tom Lynch,Shardless BUG,
4,Percy Fang,BUG Delver,,Won,2,1,0,Chris Herold,Sneak and Show,Omni
4,Tj Flowers,Shardless BUG,,Bye,,,,,,
4,Christopher Fornace,Nic Fit,BUG,Won,2,0,0,Michael Tessier,Death and Taxes,
4,Milo Gerhard,Eldrazi Taxes,,Lost,1,2,0,Generie Marc Peco,RG Lands,
4,Daniel Goh,Death and Taxes,,Won,2,0,0,Larry Behnsch,RG Lands,
4,Martin Goldman-kirst,Aluren,,Won,2,0,0,Joe Barry,12-Post,Bant
4,Junior Gonzales,Splinter Twin,,Won,2,0,0,Ryan Newman,MUD,
4,Scott Gregor,Deadguy Ale,,Lost,0,2,0,Ethan Lightfoot,Aluren,
4,Scott Griffen,Shardless BUG,,Lost,0,2,0,Bryce Deitt,Sneak and Show,Omni
4,Adam Handermann,Elves,,Won,2,0,0,Joseph Christensen,Death and Taxes,
4,Yang He,Infect,,Lost,0,2,0,Seann Abuan,All Spells,
4,James Helms,4c Loam,,Won,2,0,0,Garth Brewe,Burn,
4,Sasha Herda,Zombardment,,Lost,0,2,0,Samuel Hriljac,Miracles,
4,Chris Herold,Sneak and Show,Omni,Lost,1,2,0,Percy Fang,BUG Delver,
4,Samuel Hriljac,Miracles,,Won,2,0,0,Sasha Herda,Zombardment,
4,James Johnson,ANT,,Won,2,0,0,Tyler Marklyn,Affinity,
4,Jeff Kinsey,Death and Taxes,,Won,2,0,0,Alex Scott,Deadguy Ale,
4,Thomas Lancaster,Infect,,Won,2,0,0,Greg Mitchell,Omni/Miracles,
4,Ethan Lightfoot,Aluren,,Won,2,0,0,Scott Gregor,Deadguy Ale,
4,Tom Lynch,Shardless BUG,,Lost,1,2,0,David Dimalanta,Tin Fins,
4,Tyler Marklyn,Affinity,,Lost,0,2,0,James Johnson,ANT,
4,Rudy Maynard,4c Loam,,Lost,0,2,0,Dylan Mense,RG Lands,
4,Jake Mccune,Death and Taxes,,Won,2,1,0,Michael Chonka,Manaless Dredge,
4,Dylan Mense,RG Lands,,Won,2,0,0,Rudy Maynard,4c Loam,
4,Greg Mitchell,Omni/Miracles,,Lost,0,2,0,Thomas Lancaster,Infect,
4,Ryan Newman,MUD,,Lost,0,2,0,Junior Gonzales,Splinter Twin,
4,Daniel Nguyen,Elves,,Lost,0,2,0,Adam Prusa,Miracles,
4,Zac Ohnemus,Grixis Delver,,Won,2,0,0,Brian Bennett,Aluren,
4,Generie Marc Peco,RG Lands,,Won,2,1,0,Milo Gerhard,Eldrazi Taxes,
4,Nikita Petrov,Elves,,Won,2,0,0,Wes Dawson,Food Chain,
4,Adam Prusa,Miracles,,Won,2,0,0,Daniel Nguyen,Elves,
4,Brad Rasmussen,BUG Control,,Won,2,1,0,Alonso Cisternas,Maverick,GWb
4,Alex Scott,Deadguy Ale,,Lost,0,2,0,Jeff Kinsey,Death and Taxes,
4,Frank Stanley,Reanimator,,Lost,1,2,0,Elston Cloy,Eldrazi,
4,Michael Tessier,Death and Taxes,,Lost,0,2,0,Christopher Fornace,Nic Fit,BUG
4,Patrick Tierney,Miracles,,Lost,0,2,0,Michael Wallio,UR Delver,
4,Michael Wallio,UR Delver,,Won,2,0,0,Patrick Tierney,Miracles,
4,Andrew Wysocki,Eldrazi,,Lost,1,2,0,Kenneth Archer,RUG Delver,
4,Shawn Yu,Miracles,,Won,2,1,0,Aden Coy,Merfolk,
5,Seann Abuan,All Spells,,Lost,1,2,0,Samuel Hriljac,Miracles,
5,Kenneth Archer,RUG Delver,,Won,2,0,0,Adam Handermann,Elves,
5,Joe Barry,12-Post,Bant,Won,2,0,0,Jake Mccune,Death and Taxes,
5,Larry Behnsch,RG Lands,,Won,2,1,0,Tj Flowers,Shardless BUG,
5,Brian Bennett,Aluren,,Won,2,1,0,James Johnson,ANT,
5,Garth Brewe,Burn,,Lost,0,2,0,Chris Herold,Sneak and Show,Omni
5,Michael Chonka,Manaless Dredge,,Won,2,1,0,Wes Dawson,Food Chain,
5,Alonso Cisternas,Maverick,GWb,Drew,1,1,0,Ethan Lightfoot,Aluren,
5,Elston Cloy,Eldrazi,,Lost,0,2,0,Christopher Fornace,Nic Fit,BUG
5,Aden Coy,Merfolk,,Lost,0,2,0,Generie Marc Peco,RG Lands,
5,Wes Dawson,Food Chain,,Lost,1,2,0,Michael Chonka,Manaless Dredge,
5,Bryce Deitt,Sneak and Show,Omni,Lost,0,2,0,Junior Gonzales,Splinter Twin,
5,David Dimalanta,Tin Fins,,Lost,0,2,0,Percy Fang,BUG Delver,
5,Percy Fang,BUG Delver,,Won,2,0,0,David Dimalanta,Tin Fins,
5,Tj Flowers,Shardless BUG,,Lost,1,2,0,Larry Behnsch,RG Lands,
5,Christopher Fornace,Nic Fit,BUG,Won,2,0,0,Elston Cloy,Eldrazi,
5,Milo Gerhard,Eldrazi Taxes,,Lost,1,2,0,Scott Griffen,Shardless BUG,
5,Daniel Goh,Death and Taxes,,Lost,0,2,0,Brad Rasmussen,BUG Control,
5,Martin Goldman-kirst,Aluren,,ID,0,0,1,Jeff Kinsey,Death and Taxes,
5,Junior Gonzales,Splinter Twin,,Won,2,0,0,Bryce Deitt,Sneak and Show,Omni
5,Scott Gregor,Deadguy Ale,,Bye,,,,,,
5,Scott Griffen,Shardless BUG,,Won,2,1,0,Milo Gerhard,Eldrazi Taxes,
5,Adam Handermann,Elves,,Lost,0,2,0,Kenneth Archer,RUG Delver,
5,James Helms,4c Loam,,Lost,1,2,0,Tyler Marklyn,Affinity,
5,Sasha Herda,Zombardment,,Lost,1,2,0,Michael Wallio,UR Delver,
5,Chris Herold,Sneak and Show,Omni,Won,2,0,0,Garth Brewe,Burn,
5,Samuel Hriljac,Miracles,,Won,2,1,0,Seann Abuan,All Spells,
5,James Johnson,ANT,,Lost,1,2,0,Brian Bennett,Aluren,
5,Jeff Kinsey,Death and Taxes,,ID,0,0,1,Martin Goldman-kirst,Aluren,
5,Thomas Lancaster,Infect,,Won,2,0,0,Alex Scott,Deadguy Ale,
5,Ethan Lightfoot,Aluren,,Drew,1,1,0,Alonso Cisternas,Maverick,GWb
5,Tyler Marklyn,Affinity,,Won,2,1,0,James Helms,4c Loam,
5,Jake Mccune,Death and Taxes,,Lost,0,2,0,Joe Barry,12-Post,Bant
5,Dylan Mense,RG Lands,,Won,2,0,0,Andrew Wysocki,Eldrazi,
5,Zac Ohnemus,Grixis Delver,,Won,2,0,0,Adam Prusa,Miracles,
5,Generie Marc Peco,RG Lands,,Won,2,0,0,Aden Coy,Merfolk,
5,Nikita Petrov,Elves,,Lost,1,2,0,Shawn Yu,Miracles,
5,Adam Prusa,Miracles,,Lost,0,2,0,Zac Ohnemus,Grixis Delver,
5,Brad Rasmussen,BUG Control,,Won,2,0,0,Daniel Goh,Death and Taxes,
5,Alex Scott,Deadguy Ale,,Lost,0,2,0,Thomas Lancaster,Infect,
5,Michael Wallio,UR Delver,,Won,2,1,0,Sasha Herda,Zombardment,
5,Andrew Wysocki,Eldrazi,,Lost,0,2,0,Dylan Mense,RG Lands,
5,Shawn Yu,Miracles,,Won,2,1,0,Nikita Petrov,Elves,
6,Kenneth Archer,RUG Delver,,Lost,0,2,0,Thomas Lancaster,Infect,
6,Joe Barry,12-Post,Bant,ID,0,0,1,Tyler Marklyn,Affinity,
6,Brian Bennett,Aluren,,ID,0,0,1,Jeff Kinsey,Death and Taxes,
6,Garth Brewe,Burn,,Lost,0,2,0,Scott Griffen,Shardless BUG,
6,Michael Chonka,Manaless Dredge,,Won,2,1,0,Dylan Mense,RG Lands,
6,Alonso Cisternas,Maverick,GWb,Won,2,1,0,Michael Wallio,UR Delver,
6,Elston Cloy,Eldrazi,,Won,1,0,0,Daniel Goh,Death and Taxes,
6,Aden Coy,Merfolk,,Won,2,0,0,Samuel Hriljac,Miracles,
6,Percy Fang,BUG Delver,,Won,2,1,0,Shawn Yu,Miracles,
6,Tj Flowers,Shardless BUG,,ID,0,0,1,Ethan Lightfoot,Aluren,
6,Christopher Fornace,Nic Fit,BUG,Drew,1,1,0,Junior Gonzales,Splinter Twin,
6,Milo Gerhard,Eldrazi Taxes,,Lost,1,2,0,Sasha Herda,Zombardment,
6,Daniel Goh,Death and Taxes,,Lost,0,1,0,Elston Cloy,Eldrazi,
6,Martin Goldman-kirst,Aluren,,ID,0,0,1,Zac Ohnemus,Grixis Delver,
6,Junior Gonzales,Splinter Twin,,Drew,1,1,0,Christopher Fornace,Nic Fit,BUG
6,Scott Griffen,Shardless BUG,,Won,2,0,0,Garth Brewe,Burn,
6,Adam Handermann,Elves,,Lost,1,2,0,Generie Marc Peco,RG Lands,
6,James Helms,4c Loam,,Lost,0,2,0,Jake Mccune,Death and Taxes,
6,Sasha Herda,Zombardment,,Won,2,1,0,Milo Gerhard,Eldrazi Taxes,
6,Samuel Hriljac,Miracles,,Lost,0,2,0,Aden Coy,Merfolk,
6,James Johnson,ANT,,Lost,1,2,0,Nikita Petrov,Elves,
6,Jeff Kinsey,Death and Taxes,,ID,0,0,1,Brian Bennett,Aluren,
6,Thomas Lancaster,Infect,,Won,2,0,0,Kenneth Archer,RUG Delver,
6,Ethan Lightfoot,Aluren,,ID,0,0,1,Tj Flowers,Shardless BUG,
6,Tyler Marklyn,Affinity,,ID,0,0,1,Joe Barry,12-Post,Bant
6,Jake Mccune,Death and Taxes,,Won,2,0,0,James Helms,4c Loam,
6,Dylan Mense,RG Lands,,Lost,1,2,0,Michael Chonka,Manaless Dredge,
6,Zac Ohnemus,Grixis Delver,,ID,0,0,1,Martin Goldman-kirst,Aluren,
6,Generie Marc Peco,RG Lands,,Won,2,1,0,Adam Handermann,Elves,
6,Nikita Petrov,Elves,,Won,2,1,0,James Johnson,ANT,
6,Adam Prusa,Miracles,,Lost,0,2,0,Brad Rasmussen,BUG Control,
6,Brad Rasmussen,BUG Control,,Won,2,0,0,Adam Prusa,Miracles,
6,Michael Wallio,UR Delver,,Lost,1,2,0,Alonso Cisternas,Maverick,GWb
6,Shawn Yu,Miracles,,Lost,1,2,0,Percy Fang,BUG Delver,
Q,Joe Barry,12-Post,Bant,Won,2,0,0,Zac Ohnemus,Grixis Delver,
Q,Brian Bennett,Aluren,,Won,2,1,0,Percy Fang,BUG Delver,
Q,Percy Fang,BUG Delver,,Lost,1,2,0,Brian Bennett,Aluren,
Q,Martin Goldman-kirst,Aluren,,Won,2,0,0,Jeff Kinsey,Death and Taxes,
Q,Jeff Kinsey,Death and Taxes,,Lost,0,2,0,Martin Goldman-kirst,Aluren,
Q,Thomas Lancaster,Infect,,Won,2,0,0,Tyler Marklyn,Affinity,
Q,Tyler Marklyn,Affinity,,Lost,0,2,0,Thomas Lancaster,Infect,
Q,Zac Ohnemus,Grixis Delver,,Lost,0,2,0,Joe Barry,12-Post,Bant
S,Joe Barry,12-Post,Bant,Lost,0,2,0,Martin Goldman-kirst,Aluren,
S,Brian Bennett,Aluren,,Won,2,0,0,Thomas Lancaster,Infect,
S,Martin Goldman-kirst,Aluren,,Won,2,0,0,Joe Barry,12-Post,Bant
S,Thomas Lancaster,Infect,,Lost,0,2,0,Brian Bennett,Aluren,
F,Brian Bennett,Aluren,,Lost,0,2,0,Martin Goldman-kirst,Aluren,
F,Martin Goldman-kirst,Aluren,,Won,2,0,0,Brian Bennett,Aluren,
